,Player,Pos,Squad,Rk,Tkl,Tkl,TklW,Blocks,Int,Clr,Err,90s,Cmp,Cmp,Cmp,Cmp,Cmp%,Cmp%,Cmp%,Cmp%,Ast,xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,GCA,Sh,SoT%,npxG,Touches,Att,Succ%,PrgC,Mis,Dis,PrgR,G-PK,G-PK,Fls,Fld,PKwon,OG,Recov,Won%
764,Elif Elmas,MF,Napoli,765,16,5,7,11,11,4,0,12.6,612,404,144,17,90.5,93.1,94.7,63.0,1,1.0,15,35,6,0,46,45,3,23,34.8,2.0,795,28,85.7,44,28,15,49,1,0.08,31,16,0,0,59,10.0
765,Ilay Elmkies,MF,Hoffenheim,766,1,0,1,0,0,0,0,0.0,3,1,0,0,75.0,50.0,,,0,0.0,0,0,0,0,0,0,0,0,,0.0,5,0,,0,0,0,1,0,0.00,0,0,0,0,0,
766,Ahmed Elmohamady,DF,Aston Villa,767,19,10,9,11,13,25,1,11.5,496,246,182,57,75.5,91.8,72.5,54.8,1,2.8,22,44,25,18,47,36,1,5,20.0,0.2,753,11,63.6,39,9,2,37,1,0.09,13,5,0,0,73,58.0
767,Aritz Elustondo,DF,Real Sociedad,768,28,13,17,21,15,67,0,16.8,811,284,431,84,81.8,85.8,87.1,61.8,1,0.9,5,54,4,4,68,15,3,9,11.1,0.8,1146,4,50.0,11,5,4,12,0,0.00,12,9,0,0,66,64.6
768,Nico Elvedi,DF,M'Gladbach,769,45,19,27,32,62,112,0,29.1,1598,538,913,123,91.8,91.8,95.2,84.2,0,0.1,1,44,0,0,70,9,1,9,11.1,0.8,2034,10,90.0,28,13,4,2,1,0.03,22,20,0,0,169,59.1
769,Rodrigo Ely,DF,Alavés,770,22,13,13,23,32,116,0,23.6,671,199,350,113,75.1,82.6,84.1,54.9,0,0.2,2,26,0,0,40,3,0,6,33.3,1.0,1116,3,100.0,2,8,5,2,2,0.08,34,12,0,0,97,70.7
770,Adri Embarba,"MF,FW",Espanyol,771,37,16,22,28,16,11,0,15.2,239,123,78,25,54.8,76.4,60.5,24.8,4,3.4,24,18,17,9,31,42,3,38,36.8,2.4,692,65,44.6,59,45,26,95,1,0.07,24,27,0,0,92,21.7
771,Breel Embolo,"FW,MF",M'Gladbach,772,22,4,11,12,8,5,0,17.2,288,176,80,14,75.0,83.8,79.2,73.7,5,4.3,21,28,17,1,43,53,9,45,40.0,9.6,654,76,53.9,35,73,47,120,8,0.46,42,47,2,0,57,33.9
772,Emerson,DF,Betis,773,74,36,46,30,31,57,1,31.5,1265,708,387,109,78.3,87.0,79.3,64.1,6,5.0,28,54,45,13,108,59,7,26,15.4,1.8,1976,44,31.8,90,46,27,215,3,0.10,46,95,0,0,138,63.6
773,Renaud Emond,FW,Nantes,774,3,1,1,0,0,7,0,3.2,55,30,17,5,69.6,73.2,70.8,71.4,0,0.1,2,5,0,0,10,6,0,4,25.0,0.6,111,3,66.7,5,5,3,17,0,0.00,4,6,0,0,14,29.4
774,Alan Empereur,DF,Hellas Verona,775,16,6,8,19,22,36,0,9.5,394,149,192,42,84.2,86.1,89.7,66.7,0,0.0,1,29,1,0,32,5,0,2,0.0,0.1,575,2,100.0,6,5,3,2,0,0.00,18,9,0,0,44,56.4
775,Youssef En-Nesyri,FW,Leganés,776,9,3,7,15,5,22,0,15.4,153,88,35,13,56.7,62.0,59.3,52.0,2,0.6,8,7,7,2,16,30,6,40,42.5,5.0,463,33,48.5,26,40,14,86,4,0.26,21,19,1,0,30,40.7
776,Youssef En-Nesyri,FW,Sevilla,777,7,3,5,9,5,7,0,8.8,96,61,25,4,61.5,77.2,59.5,66.7,0,0.1,3,4,1,0,6,6,0,21,38.1,3.6,248,14,35.7,11,16,15,50,4,0.45,16,11,0,0,24,45.9
777,Björn Engels,DF,Aston Villa,778,11,8,6,18,28,86,3,16.1,548,170,301,74,83.9,89.0,90.1,62.7,0,0.3,2,46,1,1,43,11,1,8,12.5,0.9,819,1,100.0,5,7,2,2,1,0.06,5,5,0,0,53,66.7
778,Sergi Enrich,FW,Eibar,779,17,4,6,16,9,12,0,20.7,370,251,77,18,68.5,75.8,61.6,69.2,4,1.8,11,11,6,0,30,30,6,28,21.4,3.0,727,13,69.2,4,44,30,107,1,0.05,61,23,0,0,71,39.2
779,Javier Eraso,MF,Leganés,780,11,5,5,5,7,5,0,9.1,209,131,50,14,74.1,85.1,73.5,42.4,0,0.7,8,6,6,5,19,17,0,9,33.3,0.5,382,8,12.5,9,29,17,38,0,0.00,18,15,0,0,40,30.8
780,Christian Eriksen,"MF,FW",Tottenham,781,19,7,9,10,12,16,0,12.2,563,316,162,57,74.0,87.3,71.7,48.7,2,1.9,24,51,23,1,74,44,3,26,34.6,1.9,881,2,0.0,28,23,14,32,2,0.16,9,6,0,0,82,37.5
781,Christian Eriksen,MF,Inter,782,11,5,6,3,0,0,0,7.8,353,184,118,36,74.6,92.0,76.6,45.0,2,2.8,22,42,8,2,52,41,7,24,37.5,2.0,531,8,75.0,19,12,5,45,1,0.13,6,2,0,0,47,42.9
782,Gonzalo Escalante,MF,Eibar,783,41,24,22,22,29,14,0,18.6,447,227,160,46,67.1,78.5,66.7,56.8,1,1.1,9,52,9,3,68,28,4,21,23.8,1.7,851,22,72.7,13,21,15,36,0,0.00,31,30,2,0,105,48.7
783,Aarón Escandell,GK,Granada,784,1,1,1,0,0,0,0,3.0,73,15,24,34,57.9,100.0,100.0,39.1,0,0.0,0,7,0,0,0,3,0,0,,0.0,131,0,,0,0,0,0,0,0.00,0,0,0,0,7,
784,Sergio Escudero,DF,Sevilla,785,29,19,16,11,13,35,0,8.6,461,255,152,36,79.2,89.5,82.2,51.4,0,0.7,6,25,8,3,38,12,1,8,75.0,0.3,706,6,50.0,15,11,5,59,1,0.12,11,8,0,0,37,65.8
785,Bernardo Espinosa,DF,Espanyol,786,24,16,16,19,24,108,2,25.1,827,217,500,97,73.7,83.8,80.6,49.0,0,0.5,4,36,3,0,56,6,0,22,36.4,2.3,1345,4,75.0,6,9,2,9,3,0.12,33,18,0,0,126,67.3
786,Sebastiano Esposito,FW,Inter,787,3,0,2,3,3,1,0,2.2,41,29,6,6,61.2,72.5,66.7,50.0,0,0.1,4,3,2,0,5,9,0,10,30.0,1.0,111,4,0.0,2,8,1,19,0,0.00,7,4,0,0,5,0.0
787,Vicente Esquerdo,"MF,FW",Valencia,788,1,0,0,1,0,1,0,0.2,8,5,1,1,66.7,100.0,25.0,100.0,0,0.0,0,0,0,0,1,0,0,0,,0.0,19,1,0.0,0,3,2,1,0,0.00,0,0,0,0,1,100.0
788,Alexander Esswein,"FW,MF",Hertha BSC,789,6,3,4,8,7,7,1,2.4,53,29,20,3,62.4,85.3,69.0,20.0,0,1.4,3,4,1,1,4,5,0,2,50.0,0.1,119,2,50.0,5,2,1,17,0,0.00,5,6,0,0,6,83.3
789,Pervis Estupiñán,DF,Osasuna,790,84,42,45,30,58,61,6,33.1,1311,714,447,116,71.6,85.8,75.0,44.8,5,3.6,44,94,58,35,132,84,8,19,10.5,1.6,2266,114,51.8,114,62,34,184,1,0.03,42,40,0,0,277,49.4
790,Oghenekaro Etebo,MF,Getafe,791,12,7,4,10,11,4,1,6.4,127,57,47,17,58.3,75.0,60.3,47.2,0,0.6,3,13,2,1,20,8,1,9,33.3,0.7,297,6,66.7,10,14,8,24,1,0.16,8,7,0,0,43,61.1
791,Beñat Etxebarria,MF,Athletic Club,792,6,2,1,6,4,6,0,4.4,162,68,64,24,81.4,91.9,85.3,57.1,0,0.7,10,13,3,1,18,14,1,5,40.0,0.1,235,1,0.0,2,5,3,3,0,0.00,2,2,0,0,25,44.4
792,Xabier Etxeita,DF,Getafe,793,20,12,11,9,17,68,0,16.1,237,56,126,48,54.0,53.3,64.0,42.5,0,0.1,2,25,0,0,39,7,0,6,33.3,0.4,576,1,0.0,3,4,0,1,0,0.00,16,12,0,0,58,57.0
793,Antony Evans,"MF,DF",Paderborn 07,794,5,1,4,1,2,4,0,1.7,41,15,12,11,63.1,75.0,63.2,50.0,0,0.7,4,1,3,2,6,7,0,2,50.0,0.1,91,5,40.0,1,5,3,11,0,0.00,5,1,0,0,8,50.0
794,Jonny Evans,DF,Leicester City,795,48,28,34,33,57,174,4,37.6,2178,618,1333,219,86.5,90.9,91.7,61.9,1,0.7,8,131,3,1,157,35,6,23,34.8,3.7,2899,8,75.0,31,12,3,4,1,0.03,35,27,1,1,230,64.3
795,Edu Expósito,MF,Eibar,796,52,18,28,20,31,18,1,25.7,743,344,289,92,80.1,83.7,84.3,70.8,1,0.9,20,80,13,4,104,52,3,32,46.9,1.0,1165,30,66.7,24,35,22,58,3,0.12,29,18,0,0,191,40.4
796,Valentin Eysseric,"MF,FW",Hellas Verona,797,4,0,4,3,1,2,0,3.9,117,68,31,13,76.5,88.3,72.1,72.2,0,0.5,10,6,7,2,18,19,2,5,20.0,0.2,179,3,66.7,6,6,5,31,0,0.00,11,3,0,0,16,53.3
797,Valentin Eysseric,"FW,MF",Fiorentina,798,0,0,0,1,0,0,0,0.5,15,7,7,1,57.7,77.8,77.8,25.0,0,0.0,0,3,0,0,5,4,0,2,50.0,0.0,30,0,,4,1,0,5,0,0.00,3,0,0,0,3,33.3
798,Łukasz Fabiański,GK,West Ham,799,2,2,2,0,1,5,3,23.5,386,28,109,248,56.9,100.0,94.0,47.2,0,0.0,0,12,0,0,0,2,0,0,,0.0,720,1,100.0,0,1,0,0,0,0.00,1,2,0,0,12,100.0
799,Fabinho,MF,Liverpool,800,62,26,35,25,34,19,1,23.1,1381,588,647,107,86.7,91.7,88.5,69.9,3,1.6,19,129,19,3,129,50,5,12,33.3,0.4,1783,12,75.0,19,15,8,23,2,0.09,32,20,0,0,157,59.4
800,Fábio,DF,Nantes,801,38,25,22,10,18,19,0,9.3,422,245,144,25,79.2,90.4,76.2,54.3,0,0.4,7,30,8,4,36,16,0,3,0.0,0.1,639,9,66.7,23,7,5,25,0,0.00,12,3,0,0,52,44.1
801,Cesc Fàbregas,MF,Monaco,802,11,6,4,8,7,3,0,10.3,636,313,245,58,82.0,91.8,83.9,59.8,3,2.1,23,83,22,2,116,47,9,10,20.0,0.5,836,5,80.0,11,7,6,57,0,0.00,11,8,0,0,48,75.0
802,Fabricio,GK,Mallorca,803,0,0,0,0,0,0,1,1.0,25,0,13,12,75.8,,100.0,60.0,0,0.0,0,0,0,0,0,0,0,0,,0.0,36,0,,0,0,0,0,0,0.00,1,0,0,0,1,
803,Ralf Fährmann,GK,Norwich City,804,0,0,0,0,0,0,0,0.2,7,6,1,0,70.0,100.0,50.0,0.0,0,0.0,0,0,0,0,0,0,0,0,,0.0,12,0,,0,0,0,0,0,0.00,0,0,0,0,2,
804,Fayçal Fajr,MF,Getafe,805,1,0,1,4,4,1,0,4.5,115,41,28,39,60.5,73.2,63.6,51.3,0,0.6,9,22,3,2,23,20,0,9,33.3,0.4,225,1,100.0,0,4,4,8,0,0.00,3,5,0,0,19,45.0
805,Luca Falbo,DF,Lazio,806,0,0,0,0,0,0,0,0.0,1,0,1,0,50.0,,100.0,,0,0.0,0,1,0,0,1,0,0,0,,0.0,2,0,,0,0,0,0,0,0.00,1,0,0,0,0,
806,Filippo Falco,"FW,MF",Lecce,807,13,5,7,11,2,1,0,22.4,818,439,263,90,80.0,91.5,79.0,64.3,6,4.5,53,58,52,22,139,140,14,57,38.6,2.8,1224,84,71.4,120,35,35,169,4,0.18,13,84,0,0,90,19.0
807,Eliseo Falcon,DF,Levante,808,0,0,0,0,0,2,0,0.8,21,7,11,2,87.5,100.0,100.0,50.0,0,0.0,0,1,0,0,1,0,0,0,,0.0,26,2,100.0,0,0,0,0,0,0.00,2,0,0,0,2,100.0
808,Wladimiro Falcone,GK,Sampdoria,809,0,0,0,0,0,0,0,2.0,38,12,19,7,62.3,100.0,100.0,23.3,0,0.0,0,0,0,0,0,0,0,0,,0.0,70,0,,0,0,0,0,0,0.00,1,0,0,0,5,
809,Simon Falette,DF,Eint Frankfurt,810,0,0,0,3,3,5,0,1.0,49,11,30,7,77.8,91.7,96.8,43.8,0,0.0,1,4,0,0,5,4,0,0,,0.0,76,1,100.0,0,0,0,0,0,0.00,0,1,0,0,11,80.0
810,Iago Falque,"FW,MF",Torino,811,0,0,0,1,0,0,0,1.1,57,31,18,7,83.8,93.9,94.7,63.6,0,0.1,1,3,2,0,6,3,0,3,66.7,0.1,75,2,100.0,2,0,4,13,0,0.00,1,0,0,0,7,0.0
811,Iago Falque,MF,Genoa,812,7,4,3,7,1,4,0,5.8,234,113,86,28,77.5,92.6,86.0,49.1,1,0.7,10,20,9,2,32,22,2,12,16.7,0.6,364,21,71.4,21,9,5,45,0,0.00,3,2,0,0,21,30.0
812,Akin Famewo,MF,Norwich City,813,0,0,0,0,0,0,0,0.0,0,0,0,0,,,,,0,0.0,0,0,0,0,0,0,0,0,,0.0,0,0,,0,0,0,0,0,0.00,0,0,0,0,0,
813,Andri Fannar Baldursson,MF,Bologna,814,1,0,0,2,1,3,0,1.6,47,29,16,2,71.2,78.4,94.1,40.0,0,0.0,1,4,1,0,6,3,0,2,0.0,0.1,83,2,50.0,3,2,5,6,0,0.00,4,2,0,0,8,75.0
814,Paolo Faragò,"DF,MF",Cagliari,815,41,23,28,18,10,58,0,14.9,683,315,301,53,77.9,88.0,80.3,51.0,1,0.7,14,39,14,9,64,31,4,13,23.1,1.5,1069,17,76.5,34,18,11,58,1,0.07,21,15,0,1,88,54.7
815,Davide Faraoni,DF,Hellas Verona,816,67,30,37,50,36,115,0,35.9,1214,562,483,136,70.7,85.7,71.0,51.7,3,3.6,33,98,58,18,149,67,4,42,33.3,4.2,2166,58,48.3,47,44,15,164,5,0.14,31,40,0,0,242,41.5
816,Mohamed Fares,"DF,MF",SPAL,817,6,2,4,5,5,8,0,4.7,142,79,50,10,68.6,80.6,75.8,38.5,0,0.9,3,9,3,2,13,6,1,7,28.6,0.2,273,6,33.3,8,16,2,19,0,0.00,10,8,0,0,15,50.0
817,Diego Farias,"MF,FW",Lecce,818,9,5,6,7,4,4,0,9.2,288,147,112,23,80.0,87.0,84.2,59.0,0,2.0,12,19,15,5,40,36,4,23,30.4,1.7,460,27,70.4,48,20,16,77,2,0.22,17,16,1,0,38,25.0
818,Ansu Fati,FW,Barcelona,819,16,5,8,14,8,3,0,11.4,438,324,61,10,82.6,90.5,73.5,55.6,1,2.1,18,13,14,1,29,39,3,33,36.4,3.8,703,53,47.2,77,35,25,187,7,0.61,19,19,0,0,41,35.3
819,Julien Faussurier,DF,Brest,820,36,21,22,22,33,46,1,22.0,887,393,366,119,69.4,86.0,71.6,46.5,3,1.8,27,65,43,20,100,66,9,10,50.0,0.8,1483,17,35.3,36,16,14,142,2,0.09,17,15,0,0,118,42.9
820,Andrea Favilli,FW,Genoa,821,8,4,7,5,0,7,0,7.3,133,83,35,7,68.9,76.1,74.5,58.3,0,0.9,7,4,6,0,11,16,0,14,21.4,1.3,282,13,69.2,14,26,13,56,0,0.00,28,17,1,0,21,46.0
821,Federico Fazio,DF,Roma,822,19,6,11,8,19,52,0,13.5,587,203,301,79,87.0,91.4,90.9,73.1,0,0.1,1,31,0,0,36,8,3,4,25.0,0.5,802,12,66.7,9,8,4,2,1,0.07,11,7,0,0,70,60.0
822,Aleix Febas,"MF,FW",Mallorca,823,36,12,24,15,17,6,0,18.8,573,340,157,32,84.4,90.7,84.9,72.7,3,1.6,22,39,7,0,74,49,5,8,37.5,0.4,861,62,64.5,28,49,30,65,0,0.00,19,48,1,0,92,21.1
823,Zouhair Feddal,DF,Betis,824,20,10,13,15,23,74,0,15.9,921,298,469,137,84.4,93.1,90.2,62.0,2,0.8,6,52,2,0,61,15,4,10,30.0,1.0,1255,4,100.0,15,9,2,2,1,0.06,23,9,0,0,67,60.8
824,Ljubomir Fejsa,MF,Alavés,825,19,6,13,8,6,13,0,8.7,232,108,90,24,80.3,83.1,88.2,72.7,0,0.0,1,19,0,0,18,4,0,1,0.0,0.0,352,1,0.0,1,4,2,0,0,0.00,24,7,0,0,54,62.1
825,Nabil Fekir,"MF,FW",Betis,826,41,12,26,27,10,3,0,29.3,824,493,210,69,80.8,90.1,79.8,67.0,4,2.4,41,101,36,9,136,132,10,101,39.6,6.1,1435,151,64.9,105,82,62,180,6,0.20,69,113,5,0,121,41.4
826,Felipe,DF,Atlético Madrid,827,27,14,19,18,40,130,0,23.4,709,273,331,80,76.3,87.5,80.7,53.3,0,0.2,4,21,0,0,35,14,2,19,26.3,1.9,1186,6,66.7,4,9,2,1,1,0.04,30,14,0,0,99,74.2
827,Luiz Felipe,DF,Lazio,828,42,19,24,39,41,69,2,22.5,1031,395,507,109,88.3,92.3,92.7,72.2,1,0.4,4,69,7,2,78,17,6,8,12.5,1.0,1402,8,75.0,20,11,5,18,1,0.04,18,15,0,0,98,43.1
828,Lucas Felippe,"MF,DF",Hellas Verona,829,1,1,1,0,0,0,0,0.3,20,11,9,0,90.9,91.7,100.0,0.0,0,0.0,0,2,0,0,2,1,0,1,0.0,0.0,24,0,,0,0,1,1,0,0.00,0,0,0,0,6,
829,João Félix,"FW,MF",Atlético Madrid,830,9,4,3,4,10,4,1,19.4,405,253,100,7,76.4,84.3,76.3,33.3,1,2.2,15,35,11,1,51,55,4,64,28.1,7.6,738,55,36.4,43,40,23,116,6,0.31,33,39,1,0,58,27.4
830,Ohis Felix Uduokhai,DF,Augsburg,831,43,19,26,40,36,125,2,21.8,743,239,388,103,80.7,87.9,87.8,58.9,0,0.2,5,28,0,0,55,11,0,4,0.0,0.2,1198,6,66.7,9,8,11,2,0,0.00,14,15,0,0,123,63.2
831,Kiko Femenía,DF,Watford,832,68,43,38,16,36,49,0,24.9,988,605,290,58,76.6,88.2,71.3,45.7,0,1.4,18,52,27,15,85,37,4,5,20.0,0.1,1510,32,59.4,49,21,11,81,0,0.00,26,12,1,0,150,50.0
832,Zinedine Ferhat,"FW,MF",Nîmes,833,26,15,16,15,16,18,0,25.0,587,319,177,63,62.6,76.3,63.2,42.6,4,5.6,51,55,38,17,82,99,6,45,28.9,4.1,1222,104,48.1,85,57,43,198,3,0.12,17,54,0,0,114,60.2
833,Bruno Fernandes,MF,Manchester Utd,834,22,5,12,6,11,16,0,13.2,607,319,199,71,70.5,86.4,72.1,46.7,7,2.5,30,66,25,2,110,53,12,40,35.0,3.0,1006,21,71.4,34,29,13,92,4,0.30,9,14,2,0,67,21.4
834,Edimilson Fernandes,"MF,DF",Mainz 05,835,33,15,20,17,32,47,1,16.5,599,265,244,61,85.6,89.5,88.7,70.9,0,0.3,8,55,6,2,61,32,1,23,8.7,0.8,915,21,66.7,12,31,22,29,1,0.06,19,5,0,0,113,51.7
835,Gedson Fernandes,"MF,DF",Tottenham,836,2,0,0,2,1,0,0,0.8,39,28,7,1,73.6,87.5,50.0,100.0,0,0.1,2,2,3,2,4,3,0,1,0.0,0.0,71,8,25.0,9,2,0,15,0,0.00,0,2,0,0,7,0.0
836,Gelson Fernandes,MF,Eint Frankfurt,837,30,7,18,11,16,9,2,8.6,209,110,79,14,79.2,84.6,85.9,58.3,0,0.1,2,13,1,1,24,6,0,0,,0.0,348,4,25.0,0,4,1,1,0,0.00,25,2,0,0,56,38.9
837,Matheus Fernandes,"MF,FW",Valladolid,838,6,3,2,4,2,2,0,1.8,41,20,17,2,71.9,76.9,73.9,50.0,0,0.0,1,2,0,0,5,1,0,3,0.0,0.5,79,2,100.0,0,3,0,2,0,0.00,2,1,0,0,11,40.0
838,Aitor Fernández,GK,Levante,839,1,1,1,0,2,18,3,36.0,750,128,335,282,67.6,100.0,96.3,45.2,0,0.1,1,13,0,0,0,6,0,0,,0.0,1236,0,,0,0,2,0,0,0.00,1,4,0,0,45,90.9
839,Andrés Fernández,GK,Villarreal,840,0,0,0,0,0,2,0,4.0,121,33,54,34,78.1,100.0,94.7,52.3,1,0.5,1,1,0,0,0,1,1,0,,0.0,169,0,,0,1,0,0,0,0.00,1,1,0,0,14,100.0
840,Carlos Fernández,"FW,MF",Granada,841,24,3,15,25,11,30,0,24.5,365,207,101,21,58.3,66.1,57.1,52.5,3,3.0,20,34,9,1,57,52,10,46,39.1,9.0,927,54,55.6,31,73,35,106,9,0.37,60,45,2,0,74,39.9
841,Federico Fernández,DF,Newcastle Utd,842,42,23,25,41,24,190,2,29.1,929,354,428,127,74.6,85.3,80.9,51.6,2,1.2,4,40,6,4,43,19,3,15,46.7,1.4,1614,16,62.5,4,21,3,13,2,0.07,17,20,0,1,128,54.1
842,Gabriel Fernández,"FW,MF",Celta Vigo,843,1,1,0,5,2,2,0,6.2,68,33,22,3,63.6,66.0,71.0,60.0,1,0.2,3,6,1,0,7,4,1,7,42.9,0.7,171,12,58.3,12,20,14,30,1,0.16,17,8,0,0,14,42.3
843,Joaquín Fernández,"MF,DF",Valladolid,844,30,9,24,14,32,57,0,18.4,613,231,292,74,78.5,85.6,84.1,56.5,0,0.1,4,48,4,0,59,18,3,10,40.0,0.7,960,9,77.8,4,5,5,6,2,0.11,32,8,0,0,77,60.7
844,Fernandinho,DF,Manchester City,845,50,29,35,28,25,82,0,26.6,2008,719,1075,195,89.5,93.0,93.8,71.7,1,0.4,8,214,12,0,213,31,6,17,11.8,1.0,2492,13,100.0,51,14,6,7,0,0.00,26,17,0,1,148,61.2
845,Fernando,MF,Sevilla,846,62,34,33,38,67,73,1,29.5,1382,502,644,189,87.4,86.9,91.5,84.4,3,0.4,10,77,6,1,101,42,3,15,33.3,2.6,1907,18,66.7,16,25,7,29,2,0.07,39,22,0,0,187,55.9
846,Juan Ferney Otero,"FW,MF",Amiens,847,17,8,10,12,19,10,0,13.4,227,140,63,10,62.5,77.3,57.8,32.3,2,1.9,9,10,10,5,25,24,3,19,31.6,2.0,524,30,33.3,29,32,26,94,1,0.07,19,18,1,0,59,42.5
847,Alex Ferrari,DF,Sampdoria,848,18,7,13,13,12,31,0,11.2,345,99,202,36,75.8,81.8,90.2,40.4,0,0.5,2,17,1,0,24,5,0,4,25.0,0.9,566,7,71.4,1,10,3,1,0,0.00,16,13,0,0,69,51.9
848,Facundo Ferreyra,"FW,MF",Espanyol,849,9,3,4,4,2,5,0,6.4,69,45,15,3,60.0,70.3,57.7,75.0,0,0.4,4,4,3,1,12,8,1,7,71.4,1.3,176,3,100.0,5,17,8,35,1,0.16,25,8,0,0,17,40.4
849,Jordan Ferri,MF,Montpellier,850,22,13,13,9,10,10,0,12.8,594,280,239,66,81.3,91.5,85.4,66.0,0,1.3,22,82,13,2,97,55,1,11,36.4,0.4,859,32,65.6,32,21,28,50,0,0.00,21,29,0,0,104,50.0
850,Oliver Fink,"MF,FW",Düsseldorf,851,21,5,12,12,15,7,0,7.5,155,89,45,9,56.8,69.0,60.0,30.0,1,0.5,11,24,9,3,30,23,2,8,0.0,0.5,371,10,60.0,9,16,12,43,0,0.00,13,16,1,0,55,53.0
851,Alfreð Finnbogason,FW,Augsburg,852,11,2,6,8,3,8,0,10.7,148,91,35,8,61.4,72.2,61.4,44.4,1,2.4,19,8,10,0,21,32,4,17,41.2,3.2,349,12,50.0,6,34,13,49,2,0.19,14,10,0,0,31,31.5
852,Roberto Firmino,FW,Liverpool,853,37,10,19,34,7,11,1,33.2,941,568,245,39,79.1,83.5,83.6,83.0,8,6.5,52,74,31,1,111,114,20,99,38.4,14.0,1558,90,57.8,90,92,39,218,9,0.27,29,16,0,0,136,26.0
853,Junior Firpo,DF,Barcelona,854,23,11,15,15,17,12,1,11.3,734,446,230,19,88.8,92.9,90.6,63.3,1,0.5,10,50,8,1,57,14,2,4,25.0,0.7,932,17,52.9,39,10,4,80,1,0.09,35,16,0,0,36,47.8
854,John Fleck,MF,Sheffield Utd,855,36,22,25,25,24,26,0,28.0,842,427,268,89,72.3,86.4,78.4,44.9,2,3.4,39,105,35,7,139,84,6,31,35.5,3.1,1414,60,73.3,48,45,17,90,5,0.18,25,22,0,0,169,36.1
855,Mark Flekken,GK,Freiburg,856,0,0,0,0,0,2,2,10.0,306,51,148,107,70.8,100.0,96.1,47.3,0,0.0,0,9,0,0,0,0,0,0,,0.0,472,0,,0,0,0,0,0,0.00,1,0,0,0,21,100.0
856,Sergio Floccari,FW,SPAL,857,8,0,3,9,5,1,0,10.5,201,114,67,11,78.2,85.1,80.7,61.1,0,0.5,9,12,6,2,16,28,0,18,33.3,1.3,349,22,72.7,12,24,21,82,1,0.10,21,18,0,0,23,34.5
857,Alessandro Florenzi,"DF,FW",Roma,858,14,7,11,9,16,19,0,11.1,551,258,214,73,80.7,90.8,84.6,64.6,1,1.8,12,55,13,4,80,30,2,14,14.3,0.5,786,10,30.0,31,4,4,52,0,0.00,11,12,0,0,68,46.2
858,Alessandro Florenzi,DF,Valencia,859,13,8,9,11,14,21,0,8.4,350,172,119,47,74.6,90.1,76.8,53.4,0,0.8,4,21,10,7,29,9,0,8,12.5,0.6,554,9,77.8,18,7,1,41,0,0.00,7,5,0,0,45,36.4
859,Phil Foden,"FW,MF",Manchester City,860,14,6,10,5,6,2,0,10.0,446,273,108,27,84.5,91.6,81.2,67.5,2,1.2,18,24,11,2,49,57,11,34,41.2,3.3,628,30,83.3,36,19,15,102,5,0.50,12,13,0,0,36,35.7
860,Mamadou Fofana,"DF,MF",Metz,861,57,21,35,22,22,61,1,17.6,642,278,289,65,84.0,91.4,87.8,61.3,0,0.5,5,24,1,0,29,15,0,10,0.0,0.4,964,6,50.0,5,4,5,2,0,0.00,21,4,0,0,98,38.0
861,Seko Fofana,MF,Udinese,862,17,9,12,20,17,19,0,25.0,922,483,312,81,86.2,90.3,90.7,76.4,7,3.7,49,65,26,3,102,93,9,46,28.3,3.4,1297,98,72.4,71,38,31,123,3,0.12,20,20,0,0,160,29.2
862,Wesley Fofana,DF,Saint-Étienne,863,25,12,15,10,36,55,4,13.5,536,203,289,34,81.6,86.8,90.0,42.5,0,0.1,2,28,0,0,33,6,1,7,14.3,0.9,830,8,37.5,30,8,5,4,1,0.07,14,15,0,0,86,72.1
863,Youssouf Fofana,MF,Strasbourg,864,25,13,17,11,14,7,0,11.2,362,166,144,36,82.5,87.8,87.3,75.0,0,0.4,8,29,4,1,56,20,0,14,28.6,0.8,560,17,52.9,28,22,13,43,1,0.09,11,6,0,0,56,68.0
864,Youssouf Fofana,MF,Monaco,865,16,8,9,12,8,9,0,6.8,303,137,127,31,83.9,88.4,91.4,68.9,2,0.6,5,38,5,1,47,16,2,7,28.6,0.3,444,19,31.6,18,10,10,20,0,0.00,12,7,0,0,49,50.0
865,Thomas Foket,DF,Reims,866,61,30,36,15,39,59,1,27.0,1037,518,430,76,79.3,88.5,83.7,51.0,1,1.3,21,56,20,11,89,49,3,8,12.5,0.5,1553,21,61.9,69,21,11,110,0,0.00,26,32,0,0,126,42.0
866,Lamine Fomba,MF,Nîmes,867,65,21,31,29,25,11,1,15.3,278,137,113,19,68.6,74.1,76.4,57.6,0,0.5,10,21,3,0,41,22,0,15,13.3,1.4,621,22,59.1,11,35,19,27,0,0.00,43,8,0,0,102,49.4
867,José Fonte,DF,Lille,868,19,11,11,19,28,90,1,24.5,1279,437,679,141,86.5,93.2,90.8,65.0,1,0.7,6,51,5,0,82,14,2,16,25.0,1.6,1678,3,66.7,9,8,2,8,1,0.04,18,14,0,0,131,61.0
868,Pablo Fornals,"MF,FW",West Ham,869,46,19,28,35,25,15,0,24.1,678,400,189,53,74.6,87.9,74.1,52.5,5,2.5,19,61,23,3,91,51,9,36,30.6,2.3,1159,33,45.5,45,40,26,156,2,0.08,18,16,0,0,155,17.2
