,Unnamed: 0_x,Player,Pos,Squad,Rk,Tkl,Tkl.1,TklW,Blocks,Int,Clr,Err,90s,Cmp,Cmp.1,Cmp.2,Cmp.3,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,Ast,xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,GCA,Sh,SoT%,npxG,Touches,Att,Succ%,PrgC,Mis,Dis,PrgR,G-PK,G-PK.1,Fls,Fld,PKwon,OG,Recov,Won%,Unnamed: 0_y,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
107,683,Brahim Díaz,FW,Real Madrid,684,1.0,0.0,0,2.0,0,0.0,0.0,0.7,33.0,23.0,7.0,1.0,80.5,85.2,100.0,100.0,0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,3,66.7,0.2,57.0,5.0,40.0,6.0,4.0,3.0,9.0,0,0.0,1,6,0.0,0,2.0,0.0,15346,Real Madrid,Brahim Díaz,21.0,Attacking Midfield,AC Milan,Loan fee:€200Th.,out,Summer,0.2,Primera Division,2020,2020/2021
108,697,Axel Disasi,DF,Reims,698,32.0,17.0,21,29.0,26,97.0,0.0,27.0,1270.0,347.0,716.0,195.0,84.3,89.2,91.7,63.7,0,0.4,5.0,93.0,8.0,0.0,114.0,22.0,1.0,15,13.3,2.8,1759.0,8.0,50.0,42.0,11.0,5.0,3.0,1,0.04,37,24,0.0,0,130.0,58.7,15545,Stade Reims,Axel Disasi,22.0,Centre-Back,Monaco,€13.00m,out,Summer,13.0,Ligue 1,2020,2020/2021
109,706,Matt Doherty,"MF,DF",Wolves,707,55.0,27.0,29,34.0,40,52.0,1.0,31.5,1392.0,817.0,428.0,83.0,75.1,85.0,71.7,56.1,3,2.2,21.0,83.0,24.0,7.0,158.0,63.0,14.0,35,42.9,6.9,2196.0,48.0,58.3,75.0,47.0,15.0,155.0,4,0.13,28,18,1.0,0,160.0,57.9,22136,Wolverhampton Wanderers,Matt Doherty,28.0,Right-Back,Spurs,€16.80m,out,Summer,16.8,Premier League,2020,2020/2021
110,713,Anastasios Donis,FW,Reims,714,3.0,1.0,2,2.0,1,3.0,0.0,6.8,66.0,33.0,28.0,5.0,54.1,66.0,57.1,35.7,0,0.3,6.0,1.0,1.0,1.0,3.0,12.0,0.0,16,43.8,1.4,193.0,33.0,63.6,26.0,14.0,7.0,44.0,0,0.0,18,8,0.0,0,20.0,25.0,12787,VfB Stuttgart,Anastasios Donis,23.0,Centre-Forward,Stade Reims,€4.00m,out,Summer,4.0,1 Bundesliga,2020,2020/2021
111,718,Bas Dost,FW,Eint Frankfurt,719,11.0,3.0,7,6.0,5,22.0,0.0,16.4,271.0,150.0,83.0,14.0,58.9,62.5,57.2,56.0,2,2.2,19.0,36.0,5.0,0.0,42.0,42.0,7.0,32,53.1,7.8,573.0,4.0,50.0,2.0,20.0,4.0,72.0,8,0.49,16,13,0.0,0,36.0,65.8,12832,Eintracht Frankfurt,Bas Dost,31.0,Centre-Forward,Club Brugge,€4.00m,out,Winter,4.0,1 Bundesliga,2020,2020/2021
112,722,Souleyman Doumbia,DF,Angers,723,10.0,5.0,4,5.0,6,18.0,0.0,5.0,226.0,118.0,88.0,8.0,75.8,89.4,80.0,25.0,1,0.2,4.0,11.0,4.0,2.0,19.0,9.0,2.0,0,,0.0,362.0,8.0,62.5,22.0,7.0,2.0,16.0,0,0.0,5,2,0.0,0,39.0,36.4,15449,Stade Rennais FC,Souleyman Doumbia,23.0,Left-Back,Angers SCO,€3.00m,out,Summer,3.0,Ligue 1,2020,2020/2021
113,723,Souleyman Doumbia,DF,Rennes,724,1.0,1.0,1,2.0,0,3.0,0.0,1.0,38.0,19.0,17.0,1.0,80.9,95.0,77.3,50.0,0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0,,0.0,58.0,5.0,60.0,1.0,0.0,0.0,3.0,0,0.0,1,0,0.0,0,3.0,50.0,15449,Stade Rennais FC,Souleyman Doumbia,23.0,Left-Back,Angers SCO,€3.00m,out,Summer,3.0,Ligue 1,2020,2020/2021
114,725,Mohamed Dräger,DF,Paderborn 07,726,32.0,14.0,21,17.0,18,39.0,0.0,16.2,621.0,275.0,256.0,73.0,75.6,83.8,79.8,72.3,3,1.2,15.0,27.0,12.0,3.0,45.0,30.0,5.0,14,14.3,0.6,1036.0,45.0,33.3,61.0,26.0,20.0,61.0,1,0.06,16,22,0.0,0,91.0,38.1,12480,SC Freiburg,Mohamed Dräger,24.0,Right-Back,Olympiacos,€1.00m,out,Summer,1.0,1 Bundesliga,2020,2020/2021
115,740,Ondrej Duda,MF,Norwich City,741,18.0,7.0,11,10.0,6,8.0,0.0,8.0,295.0,177.0,62.0,27.0,77.2,86.8,77.5,50.0,0,1.5,16.0,15.0,9.0,2.0,25.0,30.0,2.0,10,30.0,0.5,470.0,10.0,60.0,8.0,22.0,3.0,17.0,0,0.0,9,13,0.0,0,48.0,21.7,12539,Hertha BSC,Ondrej Duda,25.0,Attacking Midfield,1. FC Köln,€7.00m,out,Summer,7.0,1 Bundesliga,2020,2020/2021
116,741,Ondrej Duda,MF,Hertha BSC,742,6.0,1.0,4,3.0,5,5.0,0.0,5.0,144.0,80.0,43.0,14.0,77.0,90.9,82.7,51.9,1,0.3,5.0,15.0,3.0,0.0,17.0,17.0,2.0,7,71.4,0.5,248.0,23.0,78.3,8.0,10.0,11.0,19.0,0,0.0,12,11,0.0,0,28.0,33.3,12539,Hertha BSC,Ondrej Duda,25.0,Attacking Midfield,1. FC Köln,€7.00m,out,Summer,7.0,1 Bundesliga,2020,2020/2021
117,742,Shane Duffy,DF,Brighton,743,18.0,6.0,9,13.0,21,72.0,0.0,13.8,521.0,158.0,297.0,63.0,80.5,84.9,88.1,57.3,0,0.2,2.0,23.0,3.0,1.0,29.0,7.0,0.0,7,14.3,1.2,807.0,4.0,75.0,4.0,9.0,3.0,2.0,1,0.07,14,10,0.0,0,56.0,76.1,21666,Brighton & Hove Albion,Shane Duffy,28.0,Centre-Back,Celtic,Loan fee:€2.20m,out,Summer,2.2,Premier League,2020,2020/2021
118,745,Alfred Duncan,MF,Fiorentina,746,12.0,2.0,9,4.0,5,12.0,0.0,9.9,341.0,159.0,135.0,37.0,83.8,91.4,88.8,71.2,1,0.5,6.0,40.0,16.0,2.0,54.0,20.0,2.0,15,33.3,0.6,504.0,33.0,63.6,23.0,18.0,21.0,31.0,1,0.1,9,10,0.0,0,43.0,25.0,25893,US Sassuolo,Alfred Duncan,27.0,Central Midfield,Fiorentina,€15.00m,out,Summer,15.0,Serie A,2020,2020/2021
119,745,Alfred Duncan,MF,Fiorentina,746,12.0,2.0,9,4.0,5,12.0,0.0,9.9,341.0,159.0,135.0,37.0,83.8,91.4,88.8,71.2,1,0.5,6.0,40.0,16.0,2.0,54.0,20.0,2.0,15,33.3,0.6,504.0,33.0,63.6,23.0,18.0,21.0,31.0,1,0.1,9,10,0.0,0,43.0,25.0,26090,ACF Fiorentina,Alfred Duncan,27.0,Central Midfield,Cagliari Calcio,Loan fee:€1.00m,out,Winter,1.0,Serie A,2020,2020/2021
120,746,Alfred Duncan,MF,Sassuolo,747,19.0,6.0,12,7.0,9,13.0,0.0,9.4,375.0,199.0,144.0,24.0,79.1,86.1,79.6,61.5,5,1.1,12.0,36.0,10.0,1.0,51.0,31.0,5.0,16,18.8,1.1,577.0,22.0,54.5,11.0,20.0,14.0,32.0,1,0.11,16,13,0.0,0,44.0,53.8,25893,US Sassuolo,Alfred Duncan,27.0,Central Midfield,Fiorentina,€15.00m,out,Summer,15.0,Serie A,2020,2020/2021
121,746,Alfred Duncan,MF,Sassuolo,747,19.0,6.0,12,7.0,9,13.0,0.0,9.4,375.0,199.0,144.0,24.0,79.1,86.1,79.6,61.5,5,1.1,12.0,36.0,10.0,1.0,51.0,31.0,5.0,16,18.8,1.1,577.0,22.0,54.5,11.0,20.0,14.0,32.0,1,0.11,16,13,0.0,0,44.0,53.8,26090,ACF Fiorentina,Alfred Duncan,27.0,Central Midfield,Cagliari Calcio,Loan fee:€1.00m,out,Winter,1.0,Serie A,2020,2020/2021
122,782,Gonzalo Escalante,MF,Eibar,783,41.0,24.0,22,22.0,29,14.0,0.0,18.6,447.0,227.0,160.0,46.0,67.1,78.5,66.7,56.8,1,1.1,9.0,52.0,9.0,3.0,68.0,28.0,4.0,21,23.8,1.7,851.0,22.0,72.7,13.0,21.0,15.0,36.0,0,0.0,31,30,2.0,0,105.0,48.7,15784,SD Eibar,Gonzalo Escalante,27.0,Central Midfield,Lazio,free transfer,out,Summer,0.0,Primera Division,2020,2020/2021
123,809,Simon Falette,DF,Eint Frankfurt,810,0.0,0.0,0,3.0,3,5.0,0.0,1.0,49.0,11.0,30.0,7.0,77.8,91.7,96.8,43.8,0,0.0,1.0,4.0,0.0,0.0,5.0,4.0,0.0,0,,0.0,76.0,1.0,100.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0,11.0,80.0,12515,Eintracht Frankfurt,Simon Falette,28.0,Centre-Back,Hannover 96,free transfer,out,Summer,0.0,1 Bundesliga,2020,2020/2021
124,810,Iago Falque,"FW,MF",Torino,811,0.0,0.0,0,1.0,0,0.0,0.0,1.1,57.0,31.0,18.0,7.0,83.8,93.9,94.7,63.6,0,0.1,1.0,3.0,2.0,0.0,6.0,3.0,0.0,3,66.7,0.1,75.0,2.0,100.0,2.0,0.0,4.0,13.0,0,0.0,1,0,0.0,0,7.0,0.0,25978,Torino FC,Iago Falque,30.0,Right Winger,Benevento,Loan fee:€500Th.,out,Summer,0.5,Serie A,2020,2020/2021
125,811,Iago Falque,MF,Genoa,812,7.0,4.0,3,7.0,1,4.0,0.0,5.8,234.0,113.0,86.0,28.0,77.5,92.6,86.0,49.1,1,0.7,10.0,20.0,9.0,2.0,32.0,22.0,2.0,12,16.7,0.6,364.0,21.0,71.4,21.0,9.0,5.0,45.0,0,0.0,3,2,0.0,0,21.0,30.0,25978,Torino FC,Iago Falque,30.0,Right Winger,Benevento,Loan fee:€500Th.,out,Summer,0.5,Serie A,2020,2020/2021
126,817,Diego Farias,"MF,FW",Lecce,818,9.0,5.0,6,7.0,4,4.0,0.0,9.2,288.0,147.0,112.0,23.0,80.0,87.0,84.2,59.0,0,2.0,12.0,19.0,15.0,5.0,40.0,36.0,4.0,23,30.4,1.7,460.0,27.0,70.4,48.0,20.0,16.0,77.0,2,0.22,17,16,1.0,0,38.0,25.0,25349,Cagliari Calcio,Diego Farias,30.0,Left Winger,Spezia Calcio,Loan fee:€500Th.,out,Summer,0.5,Serie A,2020,2020/2021
127,823,Zouhair Feddal,DF,Betis,824,20.0,10.0,13,15.0,23,74.0,0.0,15.9,921.0,298.0,469.0,137.0,84.4,93.1,90.2,62.0,2,0.8,6.0,52.0,2.0,0.0,61.0,15.0,4.0,10,30.0,1.0,1255.0,4.0,100.0,15.0,9.0,2.0,2.0,1,0.06,23,9,0.0,0,67.0,60.8,15662,Real Betis Balompié,Zouhair Feddal,30.0,Centre-Back,Sporting CP,€4.20m,out,Summer,4.2,Primera Division,2020,2020/2021
128,839,Andrés Fernández,GK,Villarreal,840,0.0,0.0,0,0.0,0,2.0,0.0,4.0,121.0,33.0,54.0,34.0,78.1,100.0,94.7,52.3,1,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,,0.0,169.0,0.0,,0.0,1.0,0.0,0.0,0,0.0,1,1,0.0,0,14.0,100.0,15467,Villarreal CF,Andrés Fernández,33.0,Goalkeeper,SD Huesca,€500Th.,out,Summer,0.5,Primera Division,2020,2020/2021
129,840,Carlos Fernández,"FW,MF",Granada,841,24.0,3.0,15,25.0,11,30.0,0.0,24.5,365.0,207.0,101.0,21.0,58.3,66.1,57.1,52.5,3,3.0,20.0,34.0,9.0,1.0,57.0,52.0,10.0,46,39.1,9.0,927.0,54.0,55.6,31.0,73.0,35.0,106.0,9,0.37,60,45,2.0,0,74.0,39.9,15930,Sevilla FC,Carlos Fernández,24.0,Centre-Forward,Real Sociedad,€10.00m,out,Winter,10.0,Primera Division,2020,2020/2021
130,857,Alessandro Florenzi,"DF,FW",Roma,858,14.0,7.0,11,9.0,16,19.0,0.0,11.1,551.0,258.0,214.0,73.0,80.7,90.8,84.6,64.6,1,1.8,12.0,55.0,13.0,4.0,80.0,30.0,2.0,14,14.3,0.5,786.0,10.0,30.0,31.0,4.0,4.0,52.0,0,0.0,11,12,0.0,0,68.0,46.2,25817,AS Roma,Alessandro Florenzi,29.0,Right-Back,Paris SG,Loan fee:€500Th.,out,Summer,0.5,Serie A,2020,2020/2021
131,858,Alessandro Florenzi,DF,Valencia,859,13.0,8.0,9,11.0,14,21.0,0.0,8.4,350.0,172.0,119.0,47.0,74.6,90.1,76.8,53.4,0,0.8,4.0,21.0,10.0,7.0,29.0,9.0,0.0,8,12.5,0.6,554.0,9.0,77.8,18.0,7.0,1.0,41.0,0,0.0,7,5,0.0,0,45.0,36.4,25817,AS Roma,Alessandro Florenzi,29.0,Right-Back,Paris SG,Loan fee:€500Th.,out,Summer,0.5,Serie A,2020,2020/2021
132,861,Seko Fofana,MF,Udinese,862,17.0,9.0,12,20.0,17,19.0,0.0,25.0,922.0,483.0,312.0,81.0,86.2,90.3,90.7,76.4,7,3.7,49.0,65.0,26.0,3.0,102.0,93.0,9.0,46,28.3,3.4,1297.0,98.0,72.4,71.0,38.0,31.0,123.0,3,0.12,20,20,0.0,0,160.0,29.2,26009,Udinese Calcio,Seko Fofana,25.0,Central Midfield,Lens,€8.50m,out,Summer,8.5,Serie A,2020,2020/2021
133,862,Wesley Fofana,DF,Saint-Étienne,863,25.0,12.0,15,10.0,36,55.0,4.0,13.5,536.0,203.0,289.0,34.0,81.6,86.8,90.0,42.5,0,0.1,2.0,28.0,0.0,0.0,33.0,6.0,1.0,7,14.3,0.9,830.0,8.0,37.5,30.0,8.0,5.0,4.0,1,0.07,14,15,0.0,0,86.0,72.1,15860,AS Saint-Étienne,Wesley Fofana,19.0,Centre-Back,Leicester,€35.00m,out,Summer,35.0,Ligue 1,2020,2020/2021
134,872,Lyle Foster,FW,Monaco,873,0.0,0.0,0,0.0,0,1.0,0.0,0.7,11.0,8.0,1.0,1.0,64.7,80.0,33.3,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.3,27.0,1.0,0.0,0.0,3.0,0.0,7.0,0,0.0,1,0,0.0,0,2.0,66.7,15649,AS Monaco,Lyle Foster,19.0,Centre-Forward,Vit. Guimarães,€1.20m,out,Summer,1.2,Ligue 1,2020,2020/2021
135,873,Timothy Fosu-Mensah,DF,Manchester Utd,874,1.0,1.0,1,0.0,4,1.0,0.0,1.5,60.0,27.0,21.0,6.0,82.2,81.8,80.8,85.7,0,0.1,2.0,2.0,1.0,1.0,4.0,3.0,0.0,1,0.0,0.1,84.0,2.0,50.0,4.0,2.0,0.0,11.0,0,0.0,5,0,0.0,0,7.0,33.3,22239,Manchester United,Timothy Fosu-Mensah,23.0,Right-Back,Bay. Leverkusen,€1.70m,out,Winter,1.7,Premier League,2020,2020/2021
136,880,Mike Frantz,MF,Freiburg,881,4.0,2.0,2,5.0,1,4.0,0.0,3.9,88.0,46.0,29.0,8.0,71.5,75.4,74.4,53.3,1,0.9,7.0,11.0,3.0,1.0,15.0,8.0,1.0,4,25.0,0.4,160.0,2.0,100.0,4.0,7.0,1.0,8.0,0,0.0,7,6,0.0,0,13.0,46.7,12484,SC Freiburg,Mike Frantz,33.0,Central Midfield,Hannover 96,free transfer,out,Summer,0.0,1 Bundesliga,2020,2020/2021
137,890,Jorge de Frutos,"MF,DF",Valladolid,891,2.0,1.0,2,0.0,0,1.0,0.0,0.7,15.0,7.0,5.0,0.0,83.3,77.8,100.0,,0,0.1,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1,0.0,0.0,26.0,2.0,50.0,1.0,3.0,4.0,4.0,0,0.0,2,0,0.0,0,3.0,0.0,15343,Real Madrid,Jorge de Frutos,23.0,Right Winger,Levante,€2.00m,out,Summer,2.0,Primera Division,2020,2020/2021
138,904,Nicolás Gaitán,"MF,FW",Lille,905,1.0,1.0,0,1.0,0,1.0,0.0,0.6,17.0,10.0,5.0,2.0,51.5,71.4,55.6,33.3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,0.0,39.0,4.0,75.0,1.0,2.0,1.0,4.0,0,0.0,3,0,0.0,0,4.0,50.0,15483,LOSC Lille,Nicolás Gaitán,32.0,Attacking Midfield,SC Braga,free transfer,out,Summer,0.0,Ligue 1,2020,2020/2021
139,906,Enric Gallego,FW,Osasuna,907,9.0,0.0,5,10.0,4,8.0,0.0,9.8,128.0,88.0,30.0,2.0,53.3,66.7,39.5,20.0,0,0.9,9.0,8.0,3.0,0.0,16.0,21.0,2.0,21,33.3,2.9,371.0,10.0,50.0,5.0,39.0,9.0,46.0,3,0.31,35,9,0.0,0,24.0,52.1,15497,Getafe CF,Enric Gallego,33.0,Centre-Forward,CA Osasuna,€3.00m,out,Summer,3.0,Primera Division,2020,2020/2021
140,907,Enric Gallego,FW,Getafe,908,3.0,2.0,1,2.0,2,1.0,0.0,1.8,24.0,12.0,5.0,2.0,47.1,50.0,41.7,50.0,0,0.0,0.0,4.0,1.0,0.0,3.0,3.0,0.0,3,33.3,0.2,79.0,3.0,33.3,0.0,7.0,3.0,17.0,0,0.0,4,2,0.0,0,5.0,44.4,15497,Getafe CF,Enric Gallego,33.0,Centre-Forward,CA Osasuna,€3.00m,out,Summer,3.0,Primera Division,2020,2020/2021
141,911,Ignatius Ganago,"FW,MF",Nice,912,10.0,3.0,6,8.0,4,13.0,0.0,13.8,274.0,159.0,92.0,11.0,75.9,81.5,77.3,73.3,1,0.9,13.0,13.0,12.0,2.0,33.0,37.0,5.0,17,29.4,1.9,503.0,39.0,56.4,33.0,40.0,16.0,150.0,3,0.22,15,26,2.0,0,42.0,38.2,15515,OGC Nice,Ignatius Ganago,21.0,Centre-Forward,Lens,€6.00m,out,Summer,6.0,Ligue 1,2020,2020/2021
142,916,Javi García,MF,Betis,917,2.0,2.0,2,1.0,4,15.0,0.0,4.2,164.0,75.0,74.0,13.0,83.2,89.3,84.1,72.2,0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,0.0,3,33.3,0.2,238.0,1.0,100.0,1.0,4.0,3.0,1.0,0,0.0,3,5,0.0,1,10.0,64.5,15667,Real Betis Balompié,Javi García,33.0,Defensive Midfield,Boavista,free transfer,out,Summer,0.0,Primera Division,2020,2020/2021
143,958,Kamil Glik,DF,Monaco,959,26.0,13.0,14,23.0,27,118.0,0.0,23.0,994.0,235.0,646.0,107.0,88.1,93.3,94.0,62.9,0,0.1,2.0,23.0,1.0,0.0,36.0,11.0,1.0,12,25.0,2.2,1370.0,0.0,,6.0,0.0,1.0,0.0,1,0.04,26,16,0.0,0,72.0,58.8,15646,AS Monaco,Kamil Glik,32.0,Centre-Back,Benevento,€3.00m,out,Summer,3.0,Ligue 1,2020,2020/2021
144,963,Diego Godín,DF,Inter,964,38.0,18.0,29,17.0,45,60.0,1.0,18.1,943.0,349.0,452.0,120.0,84.3,91.1,89.5,68.2,1,1.0,10.0,91.0,13.0,4.0,101.0,25.0,3.0,11,18.2,0.9,1317.0,15.0,100.0,32.0,10.0,11.0,8.0,1,0.06,29,15,0.0,0,96.0,63.7,25597,Inter Milan,Diego Godín,34.0,Centre-Back,Cagliari Calcio,free transfer,out,Summer,0.0,Serie A,2020,2020/2021
145,976,Papu Gómez,"MF,FW",Atalanta,977,27.0,13.0,13,24.0,17,6.0,1.0,31.6,1566.0,773.0,583.0,143.0,78.5,89.5,80.2,51.6,16,9.9,101.0,153.0,95.0,18.0,276.0,199.0,29.0,95,43.2,7.8,2312.0,107.0,58.9,241.0,57.0,41.0,203.0,7,0.22,19,75,0.0,0,164.0,19.0,26031,Atalanta BC,Papu Gómez,32.0,Attacking Midfield,Sevilla FC,€5.50m,out,Winter,5.5,Serie A,2020,2020/2021
146,979,Alfred Gomis,GK,Dijon,980,1.0,1.0,0,2.0,0,14.0,2.0,18.0,519.0,81.0,236.0,202.0,70.7,100.0,97.9,49.3,0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,0,,0.0,782.0,1.0,100.0,0.0,0.0,0.0,0.0,0,0.0,0,2,0.0,0,18.0,100.0,15827,Dijon FCO,Alfred Gomis,27.0,Goalkeeper,Stade Rennais,€10.00m,out,Summer,10.0,Ligue 1,2020,2020/2021
147,980,Maxime Gonalons,MF,Granada,981,62.0,22.0,38,27.0,20,20.0,1.0,16.7,475.0,173.0,218.0,71.0,81.1,86.1,85.2,71.7,0,1.3,8.0,62.0,5.0,0.0,60.0,21.0,1.0,6,66.7,0.3,760.0,19.0,68.4,8.0,16.0,8.0,3.0,0,0.0,36,25,0.0,0,120.0,49.3,25812,AS Roma,Maxime Gonalons,31.0,Defensive Midfield,Granada CF,€4.00m,out,Summer,4.0,Serie A,2020,2020/2021
148,982,Jérôme Gondorf,MF,Freiburg,983,9.0,3.0,6,3.0,0,2.0,0.0,1.3,31.0,17.0,13.0,1.0,73.8,81.0,68.4,50.0,0,0.1,1.0,3.0,2.0,0.0,7.0,6.0,0.0,2,50.0,0.1,64.0,2.0,50.0,0.0,3.0,2.0,1.0,0,0.0,4,2,0.0,0,4.0,50.0,12481,SC Freiburg,Jérôme Gondorf,32.0,Central Midfield,Karlsruher SC,€500Th.,out,Summer,0.5,1 Bundesliga,2020,2020/2021
149,983,Álvaro González,DF,Marseille,984,19.0,9.0,13,7.0,18,65.0,0.0,18.1,757.0,281.0,375.0,92.0,85.6,94.0,89.5,62.6,0,0.4,3.0,37.0,2.0,0.0,43.0,14.0,0.0,13,23.1,1.0,1026.0,3.0,100.0,9.0,2.0,0.0,0.0,0,0.0,15,13,0.0,1,73.0,61.4,15464,Villarreal CF,Álvaro González,30.0,Centre-Back,Marseille,€4.00m,out,Summer,4.0,Primera Division,2020,2020/2021
150,984,Bruno González,DF,Getafe,985,3.0,1.0,2,2.0,0,3.0,0.0,2.0,56.0,17.0,28.0,10.0,84.8,89.5,96.6,58.8,0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0,,0.0,75.0,0.0,,3.0,0.0,0.0,1.0,0,0.0,6,2,0.0,0,8.0,60.0,15639,Levante UD,Bruno González,30.0,Centre-Back,Real Valladolid,free transfer,out,Summer,0.0,Primera Division,2020,2020/2021
151,985,Bruno González,DF,Levante,986,10.0,2.0,8,7.0,2,32.0,0.0,5.1,180.0,48.0,104.0,25.0,84.1,85.7,92.0,67.6,0,0.0,0.0,8.0,0.0,0.0,8.0,2.0,0.0,1,0.0,0.0,272.0,0.0,,1.0,1.0,1.0,0.0,0,0.0,3,2,0.0,1,32.0,58.3,15639,Levante UD,Bruno González,30.0,Centre-Back,Real Valladolid,free transfer,out,Summer,0.0,Primera Division,2020,2020/2021
152,993,Mario Götze,FW,Dortmund,994,10.0,3.0,7,3.0,2,1.0,0.0,5.8,237.0,170.0,45.0,7.0,83.5,89.0,77.6,58.3,0,1.3,11.0,16.0,11.0,2.0,29.0,18.0,0.0,7,42.9,1.2,347.0,13.0,23.1,10.0,15.0,7.0,56.0,2,0.35,5,10,0.0,0,18.0,12.5,12361,Borussia Dortmund,Mario Götze,28.0,Attacking Midfield,PSV Eindhoven,free transfer,out,Summer,0.0,1 Bundesliga,2020,2020/2021
153,995,Amine Gouiri,FW,Lyon,996,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,,15571,Olympique Lyon,Amine Gouiri,20.0,Centre-Forward,OGC Nice,€7.00m,out,Summer,7.0,Ligue 1,2020,2020/2021
154,998,Samuel Grandsir,"FW,MF",Brest,999,34.0,11.0,22,9.0,14,5.0,0.0,16.6,363.0,219.0,106.0,21.0,68.8,83.3,67.1,42.0,1,1.9,20.0,30.0,15.0,6.0,54.0,46.0,4.0,28,32.1,2.4,742.0,50.0,48.0,63.0,58.0,35.0,162.0,3,0.18,19,17,0.0,0,72.0,17.2,16001,AS Monaco,Samuel Grandsir,24.0,Right Winger,Los Angeles,free transfer,out,Winter,0.0,Ligue 1,2020,2020/2021
155,1000,Alberto Grassi,MF,Parma,1001,10.0,5.0,4,5.0,19,9.0,1.0,7.1,198.0,120.0,63.0,11.0,85.7,91.6,81.8,84.6,1,0.4,5.0,18.0,2.0,1.0,22.0,11.0,2.0,8,25.0,0.3,313.0,4.0,25.0,10.0,11.0,4.0,19.0,1,0.14,7,9,1.0,0,33.0,63.6,25716,SSC Napoli,Alberto Grassi,25.0,Central Midfield,Parma,€8.45m,out,Summer,8.45,Serie A,2020,2020/2021
156,1002,Demarai Gray,"MF,FW",Leicester City,1003,12.0,6.0,6,7.0,5,4.0,0.0,6.9,265.0,177.0,55.0,21.0,81.0,94.7,69.6,72.4,3,2.1,16.0,10.0,13.0,5.0,21.0,34.0,6.0,22,31.8,2.0,439.0,25.0,40.0,40.0,20.0,19.0,78.0,2,0.29,2,10,1.0,0,35.0,20.0,22213,Leicester City,Demarai Gray,24.0,Left Winger,Bay. Leverkusen,€2.00m,out,Winter,2.0,Premier League,2020,2020/2021
157,1022,Mattéo Guendouzi,MF,Arsenal,1023,31.0,14.0,16,21.0,29,38.0,2.0,19.4,1027.0,430.0,448.0,120.0,87.8,92.1,92.8,83.3,1,1.1,12.0,141.0,20.0,1.0,160.0,40.0,2.0,11,45.5,0.8,1385.0,43.0,55.8,50.0,20.0,21.0,27.0,0,0.0,17,49,1.0,0,117.0,42.9,21612,Arsenal FC,Mattéo Guendouzi,21.0,Central Midfield,Hertha BSC,Loan fee:€1.00m,out,Summer,1.0,Premier League,2020,2020/2021
158,1039,Koray Günter,DF,Hellas Verona,1040,39.0,19.0,25,45.0,55,131.0,1.0,30.4,1178.0,430.0,598.0,128.0,85.2,88.8,90.7,65.3,0,0.2,2.0,57.0,4.0,1.0,86.0,14.0,1.0,6,16.7,0.4,1708.0,7.0,100.0,7.0,13.0,4.0,5.0,0,0.0,43,12,0.0,0,190.0,55.2,25476,Genoa CFC,Koray Günter,26.0,Centre-Back,Hellas Verona,€2.40m,out,Summer,2.4,Serie A,2020,2020/2021
159,1049,Achraf Hakimi,"DF,MF",Dortmund,1050,60.0,27.0,41,26.0,30,27.0,2.0,30.2,2026.0,1291.0,546.0,96.0,83.5,90.3,82.6,60.8,10,5.3,35.0,115.0,39.0,11.0,168.0,93.0,20.0,38,52.6,4.9,2780.0,120.0,60.8,159.0,59.0,44.0,323.0,5,0.17,24,50,0.0,0,200.0,40.5,15337,Real Madrid,Achraf Hakimi,21.0,Right-Back,Inter,€43.00m,out,Summer,43.0,Primera Division,2020,2020/2021
160,1050,Sébastien Haller,FW,West Ham,1051,22.0,3.0,15,19.0,8,27.0,0.0,25.2,506.0,327.0,122.0,25.0,65.0,68.8,67.4,67.6,1,2.5,24.0,52.0,13.0,0.0,59.0,51.0,8.0,56,46.4,8.0,1058.0,40.0,60.0,17.0,60.0,35.0,140.0,7,0.28,46,38,1.0,0,65.0,51.6,22279,West Ham United,Sébastien Haller,26.0,Centre-Forward,Ajax,€22.50m,out,Winter,22.5,Premier League,2020,2020/2021
