,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0
1482,1426,Jesse Lingard,eng ENG,"MF,FW",Manchester Utd,eng Premier League,24,1992,20.2,30,21,10,13,7,5,27,18.5,22,18,3,15,9,39,13,0,Matches
1483,1427,Pol Lirola,es ESP,"DF,FW",Sassuolo,it Serie A,19,1997,22.5,34,21,26,6,2,20,35,57.1,15,11,4,7,28,62,88,1,Matches
1484,1428,Jake Livermore,eng ENG,MF,West Brom,eng Premier League,27,1989,29.7,72,41,27,35,10,24,64,37.5,40,44,9,35,26,98,36,2,Matches
1485,1429,Raúl Lizoain,es ESP,GK,Las Palmas,es La Liga,26,1991,11.0,1,0,1,0,0,1,3,33.3,2,0,0,0,1,2,2,3,Matches
1486,1430,Adem Ljajić,rs SRB,"MF,FW",Torino,it Serie A,25,1991,24.1,12,9,4,6,2,5,13,38.5,8,11,1,10,9,21,13,0,Matches
1487,1431,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,23,1993,25.8,30,22,16,13,1,18,29,62.1,11,41,18,23,43,73,96,0,Matches
1488,1432,Fernando Llorente,es ESP,"FW,MF",Tottenham,eng Premier League,32,1985,2.6,6,3,1,2,3,1,2,50.0,1,0,0,0,0,6,6,0,Matches
1489,1433,Marcos Llorente,es ESP,MF,Real Madrid,es La Liga,22,1995,6.1,15,8,7,8,0,6,11,54.5,5,7,0,7,5,20,8,0,Matches
1490,1434,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,30,1986,36.0,1,1,1,0,0,1,4,25.0,3,0,0,0,2,3,34,8,Matches
1491,1435,Giovani Lo Celso,ar ARG,MF,Paris S-G,fr Ligue 1,21,1996,19.7,77,58,26,36,15,26,74,35.1,48,30,5,25,19,96,12,1,Matches
1492,1436,Simone Lo Faso,it ITA,FW,Fiorentina,it Serie A,19,1998,0.4,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0,Matches
1493,1437,Stanislav Lobotka,sk SVK,MF,Celta Vigo,es La Liga,22,1994,34.0,64,45,24,35,5,23,65,35.4,42,25,9,16,39,103,22,0,Matches
1494,1438,Jürgen Locadia,nl NED,"FW,MF",Brighton,eng Premier League,23,1993,2.5,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,1,1,Matches
1495,1439,Manuel Locatelli,it ITA,MF,Milan,it Serie A,19,1998,7.6,16,13,6,9,1,4,18,22.2,14,10,2,8,9,25,13,0,Matches
1496,1440,Ruben Loftus-Cheek,eng ENG,MF,Crystal Palace,eng Premier League,21,1996,20.8,21,15,7,13,1,7,30,23.3,23,19,2,17,22,43,31,0,Matches
1497,1441,Enzo Loiodice,fr FRA,MF,Dijon,fr Ligue 1,16,2000,1.9,9,5,4,5,0,4,7,57.1,3,0,0,0,2,11,0,0,Matches
1498,1442,Joe Lolley,eng ENG,"FW,MF",Huddersfield,eng Premier League,24,1992,2.5,2,0,1,1,0,0,2,0.0,2,0,0,0,3,5,2,1,Matches
1499,1443,David Lombán,es ESP,DF,Eibar,es La Liga,30,1987,11.0,16,8,12,3,1,10,15,66.7,5,6,4,2,29,45,66,2,Matches
1500,1444,Cristiano Lombardi,it ITA,"MF,DF",Benevento,it Serie A,21,1995,12.4,25,19,16,7,2,6,27,22.2,21,12,2,10,13,38,22,0,Matches
1501,1445,Kevin Long,ie IRL,DF,Burnley,eng Premier League,26,1990,16.0,32,23,28,4,0,16,26,61.5,10,25,14,11,19,51,129,1,Matches
1502,1446,Shane Long,ie IRL,FW,Southampton,eng Premier League,30,1987,17.6,25,20,1,19,5,10,30,33.3,20,14,2,12,12,37,29,0,Matches
1503,1447,Ademola Lookman,ng NGA,"FW,MF",Everton,eng Premier League,19,1997,1.8,1,1,0,1,0,0,2,0.0,2,2,0,2,1,2,3,0,Matches
1504,1448,Ademola Lookman,ng NGA,"MF,FW",RB Leipzig,de Bundesliga,19,1997,6.4,5,4,2,3,0,0,0,,0,3,0,3,2,7,2,0,Matches
1505,1449,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,26,1990,34.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,4,Matches
1506,1450,Rony Lopes,pt POR,"FW,MF",Monaco,fr Ligue 1,21,1995,28.1,55,32,15,27,13,21,78,26.9,57,23,2,21,16,71,22,0,Matches
1507,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1508,1451,Adrián López,es ESP,"FW,MF",La Coruña,es La Liga,29,1988,26.1,24,14,11,8,5,7,25,28.0,18,22,4,18,10,34,49,0,Matches
1509,1452,Alberto López,es ESP,DF,Málaga,es La Liga,22,1995,0.5,1,1,0,1,0,1,1,100.0,0,1,0,1,2,3,2,0,Matches
1510,1453,Andoni López,es ESP,DF,Athletic Club,es La Liga,21,1996,1.0,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,6,0,Matches
1511,1454,David López,es ESP,"DF,MF",Espanyol,es La Liga,27,1989,37.0,67,49,47,19,1,27,54,50.0,27,43,26,17,67,134,161,0,Matches
1512,1455,Diego López,es ESP,GK,Espanyol,es La Liga,35,1981,9.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
1513,1456,Iván López,es ESP,DF,Levante,es La Liga,23,1993,1.9,1,1,1,0,0,0,0,,0,2,2,0,8,9,2,0,Matches
1514,1457,Javi López,es ESP,DF,Espanyol,es La Liga,31,1986,10.7,47,35,31,12,4,18,35,51.4,17,7,2,5,18,65,48,0,Matches
1515,1458,Lisandro López,ar ARG,DF,Inter,it Serie A,27,1989,0.5,2,2,1,1,0,0,2,0.0,2,0,0,0,1,3,3,0,Matches
1516,1459,Maxi López,ar ARG,FW,Udinese,it Serie A,33,1984,18.7,12,8,2,7,3,0,4,0.0,4,8,2,6,2,14,18,0,Matches
1517,1460,Maxime Lopez,fr FRA,"MF,FW",Marseille,fr Ligue 1,19,1997,15.3,30,20,12,12,6,12,56,21.4,44,16,2,14,7,37,6,1,Matches
1518,1461,Pedro López Muñoz,es ESP,DF,Levante,es La Liga,33,1983,17.7,33,23,21,10,2,17,30,56.7,13,22,7,15,26,59,45,0,Matches
1519,1462,Pau López,es ESP,GK,Espanyol,es La Liga,22,1994,28.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,2,Matches
1520,1463,Pedro López,es ESP,GK,Betis,es La Liga,22,1995,4.6,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0,Matches
1521,1464,Víctor López,es ESP,MF,Alavés,es La Liga,20,1997,0.7,2,1,0,2,0,0,1,0.0,1,0,0,0,1,3,1,0,Matches
1522,1465,Jonas Lössl,dk DEN,GK,Huddersfield,eng Premier League,28,1989,38.0,1,0,1,0,0,1,5,20.0,4,0,0,0,4,5,13,6,Matches
1523,1466,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,28,1989,23.6,26,17,14,11,1,12,22,54.5,10,26,15,11,38,64,146,2,Matches
1524,1467,Chris Löwe,de GER,DF,Huddersfield,eng Premier League,28,1989,17.6,43,29,26,15,2,20,44,45.5,24,21,8,13,34,77,65,3,Matches
1525,1468,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,28,1989,25.5,55,34,26,27,2,28,60,46.7,32,35,15,20,39,94,141,2,Matches
1526,1469,Anthony Lozano,hn HON,"FW,MF",Girona,es La Liga,24,1993,5.2,9,5,2,7,0,1,5,20.0,4,3,0,3,3,12,2,0,Matches
1527,1470,Fabio Lucioni,it ITA,DF,Benevento,it Serie A,29,1987,8.0,11,9,7,4,0,7,11,63.6,4,14,11,3,7,18,61,0,Matches
1528,1471,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,31,1985,18.4,83,52,41,33,9,36,49,73.5,13,27,7,20,35,118,34,0,Matches
1529,1472,José Luis Gayà,es ESP,DF,Valencia,es La Liga,22,1995,32.4,77,60,52,22,3,43,68,63.2,25,43,12,31,56,133,90,1,Matches
1530,1473,José Luis Morales,es ESP,"MF,FW",Levante,es La Liga,30,1987,34.0,37,23,15,15,7,13,65,20.0,52,28,0,28,26,63,20,0,Matches
1531,1474,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,27,1990,22.0,60,39,36,19,5,24,51,47.1,27,36,21,15,39,99,111,1,Matches
1532,1475,Luisinho,pt POR,DF,La Coruña,es La Liga,32,1985,29.1,111,77,64,40,7,65,96,67.7,31,24,4,20,55,166,113,0,Matches
1533,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1534,1476,David Luiz,br BRA,"DF,MF",Chelsea,eng Premier League,30,1987,9.3,18,11,13,4,1,11,21,52.4,10,9,5,4,24,42,45,2,Matches
1535,1477,Douglas Luiz,br BRA,"MF,FW",Girona,es La Liga,19,1998,3.4,10,9,4,6,0,3,11,27.3,8,1,0,1,4,14,0,0,Matches
1536,1478,Everton Luiz,br BRA,MF,SPAL,it Serie A,29,1988,7.1,22,16,10,10,2,6,29,20.7,23,8,1,7,10,32,8,1,Matches
1537,1479,Jordan Lukaku,be BEL,DF,Lazio,it Serie A,23,1994,15.1,28,15,14,11,3,10,16,62.5,6,14,2,12,15,43,23,0,Matches
1538,1480,Romelu Lukaku,be BEL,FW,Manchester Utd,eng Premier League,24,1993,31.9,7,4,1,3,3,0,13,0.0,13,9,2,7,3,10,22,2,Matches
1539,1481,Lars Lukas Mai,de GER,DF,Bayern Munich,de Bundesliga,17,2000,2.0,4,4,4,0,0,3,4,75.0,1,3,2,1,3,7,3,0,Matches
1540,1482,Dodi Lukebakio,be BEL,"MF,FW",Watford,eng Premier League,19,1997,0.2,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
1541,1483,Saša Lukić,rs SRB,MF,Levante,es La Liga,20,1996,11.0,21,16,9,8,4,5,16,31.3,11,14,6,8,17,38,13,0,Matches
1542,1484,Senad Lulić,ba BIH,"DF,MF",Lazio,it Serie A,31,1986,27.0,66,40,32,22,12,21,80,26.3,59,32,4,28,36,102,39,0,Matches
1543,1485,Levi Lumeka,eng ENG,FW,Crystal Palace,eng Premier League,18,1998,0.3,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0,Matches
1544,1486,Antonio Luna,es ESP,DF,Levante,es La Liga,26,1991,22.5,39,26,23,13,3,24,41,58.5,17,26,9,17,36,75,68,0,Matches
1545,1487,Arnaud Lusamba,fr FRA,MF,Nice,fr Ligue 1,20,1997,1.8,12,9,4,6,2,3,7,42.9,4,5,0,5,1,13,1,0,Matches
1546,1488,Fabian Lustenberger,ch SUI,"MF,DF",Hertha BSC,de Bundesliga,29,1988,17.6,47,34,26,20,1,21,31,67.7,10,31,12,19,24,71,74,1,Matches
1547,1489,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,30,1987,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
1548,1490,Lyanco,br BRA,DF,Torino,it Serie A,20,1997,3.5,11,8,8,3,0,5,8,62.5,3,4,3,1,5,16,17,0,Matches
1549,1491,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,23,1993,7.6,16,12,9,5,2,11,18,61.1,7,12,3,9,15,31,28,0,Matches
1550,1492,Cheikh M'Bengue,sn SEN,DF,Saint-Étienne,fr Ligue 1,29,1988,5.4,8,4,8,0,0,4,4,100.0,0,6,4,2,8,16,22,1,Matches
1551,1493,Raïs M'Bolhi,dz ALG,GK,Rennes,fr Ligue 1,31,1986,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
1552,1494,Yann M'Vila,fr FRA,MF,Saint-Étienne,fr Ligue 1,27,1990,16.4,26,16,11,12,3,7,24,29.2,17,13,1,12,31,57,56,0,Matches
1553,1495,Zinédine Machach,fr FRA,"FW,MF",Toulouse,fr Ligue 1,21,1996,2.1,7,3,5,1,1,4,5,80.0,1,1,0,1,2,9,2,0,Matches
1554,1496,Pablo Maffeo,es ESP,DF,Girona,es La Liga,20,1997,29.4,74,55,39,23,12,25,49,51.0,24,28,7,21,50,124,82,0,Matches
1555,1497,Christian Maggio,it ITA,DF,Napoli,it Serie A,35,1982,7.1,17,10,9,6,2,7,19,36.8,12,15,4,11,13,30,21,0,Matches
1556,1498,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,32,1984,27.7,56,38,30,20,6,20,65,30.8,45,26,7,19,58,114,78,2,Matches
1557,1499,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,24,1993,38.0,63,46,47,15,1,26,43,60.5,17,35,28,7,48,111,181,1,Matches
1558,1500,Hicham Mahou,fr FRA,"MF,FW",Nice,fr Ligue 1,18,1999,0.6,1,1,1,0,0,1,3,33.3,2,0,0,0,3,4,0,0,Matches
1559,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1560,1501,Riyad Mahrez,dz ALG,"MF,FW",Leicester City,eng Premier League,26,1991,32.8,39,27,16,17,6,10,63,15.9,53,32,1,31,18,57,15,0,Matches
1561,1502,Thiago Maia,br BRA,"MF,DF",Lille,fr Ligue 1,20,1997,27.4,55,40,26,26,3,15,61,24.6,46,32,10,22,61,116,47,1,Matches
1562,1503,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,18,1999,13.6,29,23,12,16,1,18,24,75.0,6,19,3,16,24,53,20,0,Matches
1563,1504,Sebastian Maier,de GER,MF,Hannover 96,de Bundesliga,23,1993,2.9,11,6,4,7,0,2,12,16.7,10,6,1,5,4,15,1,1,Matches
1564,1505,Domenico Maietta,it ITA,DF,Bologna,it Serie A,34,1982,5.2,5,4,4,1,0,3,9,33.3,6,8,6,2,7,12,13,1,Matches
1565,1506,Habib Maïga,ci CIV,"MF,DF",Saint-Étienne,fr Ligue 1,21,1996,7.9,29,18,16,10,3,12,30,40.0,18,8,4,4,19,48,10,0,Matches
1566,1507,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,22,1995,33.7,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,8,6,Matches
1567,1508,Linton Maina,de GER,MF,Hannover 96,de Bundesliga,18,1999,0.1,1,1,0,0,1,0,0,,0,0,0,0,1,2,0,0,Matches
1568,1509,Ainsley Maitland-Niles,eng ENG,"DF,MF",Arsenal,eng Premier League,19,1997,10.2,25,17,12,7,6,14,31,45.2,17,15,1,14,12,37,35,2,Matches
1569,1510,Jean-Victor Makengo,fr FRA,"FW,MF",Nice,fr Ligue 1,19,1998,2.7,4,2,2,2,0,1,2,50.0,1,1,0,1,3,7,1,1,Matches
1570,1511,Nemanja Maksimović,rs SRB,MF,Valencia,es La Liga,22,1995,6.2,21,13,10,8,3,8,16,50.0,8,15,6,9,16,37,8,0,Matches
1571,1512,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,25,1991,1.1,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,5,0,Matches
1572,1513,Malcom,br BRA,FW,Bordeaux,fr Ligue 1,20,1997,31.7,15,10,3,7,5,1,28,3.6,27,13,1,12,14,29,6,0,Matches
1573,1514,Kévin Malcuit,ma MAR,DF,Lille,fr Ligue 1,26,1991,20.2,51,37,31,16,4,17,25,68.0,8,13,5,8,38,89,47,0,Matches
1574,1515,Yunus Mallı,tr TUR,"FW,MF",Wolfsburg,de Bundesliga,25,1992,24.9,25,17,8,14,3,12,25,48.0,13,23,0,23,12,37,17,0,Matches
1575,1516,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,26,1991,33.3,84,55,55,26,3,35,53,66.0,18,30,15,15,68,152,111,1,Matches
1576,1517,Scott Malone,eng ENG,DF,Huddersfield,eng Premier League,26,1991,12.4,39,29,27,10,2,17,24,70.8,7,12,2,10,26,65,43,2,Matches
1577,1518,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,28,1989,33.0,84,49,56,22,6,42,76,55.3,34,34,2,32,34,118,103,0,Matches
1578,1519,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,21,1996,7.6,20,14,11,8,1,10,17,58.8,7,8,2,6,15,35,22,0,Matches
1579,1520,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,32,1985,30.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,3,Matches
1580,1521,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,25,1991,33.6,54,35,27,25,2,19,34,55.9,15,39,24,15,71,125,133,3,Matches
1581,1522,Georges Mandjeck,cm CMR,"MF,DF",Metz,fr Ligue 1,28,1988,10.8,25,14,8,16,1,8,18,44.4,10,9,3,6,18,43,21,1,Matches
1582,1523,Rolando Mandragora,it ITA,MF,Crotone,it Serie A,20,1997,36.0,91,60,48,34,9,26,69,37.7,43,41,13,28,86,177,75,0,Matches
1583,1524,Mario Mandžukić,hr CRO,FW,Juventus,it Serie A,31,1986,25.8,36,23,13,11,12,8,29,27.6,21,20,3,17,25,61,42,2,Matches
1584,1525,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,25,1992,24.3,28,20,8,11,9,3,23,13.0,20,20,0,20,9,37,8,0,Matches
1585,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1586,1526,Eliaquim Mangala,fr FRA,DF,Everton,eng Premier League,26,1991,1.5,2,1,1,1,0,0,0,,0,0,0,0,1,3,4,1,Matches
1587,1527,Eliaquim Mangala,fr FRA,DF,Manchester City,eng Premier League,26,1991,5.4,5,3,5,0,0,1,3,33.3,2,4,3,1,2,7,24,0,Matches
1588,1528,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,19,1998,8.7,28,18,7,19,2,11,21,52.4,10,8,2,6,18,46,15,0,Matches
1589,1529,Kader Mangane,sn SEN,DF,Strasbourg,fr Ligue 1,34,1983,19.1,37,24,29,8,0,11,21,52.4,10,28,18,10,24,61,120,4,Matches
1590,1530,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,30,1987,33.6,92,59,35,46,11,28,120,23.3,92,40,5,35,40,132,45,1,Matches
1591,1531,Kostas Manolas,gr GRE,DF,Roma,it Serie A,26,1991,26.0,23,20,14,7,2,9,15,60.0,6,31,24,7,46,69,133,2,Matches
1592,1532,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,23,1994,19.5,36,22,25,8,3,15,30,50.0,15,25,6,19,18,54,65,0,Matches
1593,1533,Martín Mantovani,ar ARG,DF,Leganés,es La Liga,33,1984,11.4,12,5,10,2,0,7,10,70.0,3,10,6,4,22,34,67,0,Matches
1594,1534,José Manuel Jurado,es ESP,"MF,FW",Espanyol,es La Liga,31,1986,16.7,18,14,8,8,2,5,14,35.7,9,13,1,12,16,34,5,0,Matches
1595,1535,Harrison Manzala,cd COD,"FW,MF",Amiens,fr Ligue 1,23,1994,20.7,32,23,16,9,7,8,25,32.0,17,22,3,19,18,50,15,0,Matches
1596,1536,Myziane Maolida,km COM,"FW,MF",Lyon,fr Ligue 1,18,1999,3.7,5,5,3,2,0,0,2,0.0,2,1,0,1,0,5,0,0,Matches
1597,1537,Faitout Maouassa,fr FRA,"MF,FW",Rennes,fr Ligue 1,19,1998,9.9,6,3,2,3,1,2,10,20.0,8,12,2,10,6,12,5,0,Matches
1598,1538,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,28,1989,14.4,34,20,22,8,4,14,29,48.3,15,14,6,8,26,60,69,0,Matches
1599,1539,Vincent Marcel,fr FRA,"MF,FW",Nice,fr Ligue 1,20,1997,0.5,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches
1600,1540,Marcelo,br BRA,DF,Real Madrid,es La Liga,29,1988,25.1,53,37,19,23,11,22,58,37.9,36,26,2,24,30,83,23,2,Matches
1601,1541,Marcelo,br BRA,DF,Lyon,fr Ligue 1,30,1987,34.5,27,25,16,10,1,9,25,36.0,16,32,18,14,57,84,235,4,Matches
1602,1542,Solly March,eng ENG,"MF,FW",Brighton,eng Premier League,23,1994,20.6,54,41,34,14,6,22,54,40.7,32,27,3,24,13,67,49,0,Matches
1603,1543,Gabriele Marchegiani,it ITA,GK,SPAL,it Serie A,21,1996,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1604,1544,Claudio Marchisio,it ITA,MF,Juventus,it Serie A,31,1986,9.1,17,10,9,5,3,6,21,28.6,15,7,2,5,4,21,7,0,Matches
1605,1545,Gian Marco Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1992,29.4,12,8,8,4,0,5,10,50.0,5,42,38,4,31,43,149,4,Matches
1606,1546,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,28,1989,18.4,28,21,11,15,2,13,29,44.8,16,15,2,13,19,47,36,0,Matches
1607,1547,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,22,1995,18.8,38,27,29,6,3,23,35,65.7,12,28,15,13,30,68,101,1,Matches
1608,1548,Mariano,do DOM,FW,Lyon,fr Ligue 1,23,1993,27.9,16,11,0,5,11,2,23,8.7,21,9,1,8,3,19,20,0,Matches
1609,1549,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,30,1986,24.6,45,26,33,12,0,14,34,41.2,20,25,16,9,45,90,133,4,Matches
1610,1550,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,25,1991,20.9,63,38,22,36,5,18,66,27.3,48,26,9,17,40,103,25,2,Matches
1611,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1612,1551,Adrián Marín,es ESP,DF,Villarreal,es La Liga,20,1997,2.6,6,4,3,3,0,2,8,25.0,6,2,0,2,3,9,8,0,Matches
1613,1552,João Mário,pt POR,MF,West Ham,eng Premier League,24,1993,11.4,14,11,6,5,3,6,19,31.6,13,7,0,7,8,22,4,1,Matches
1614,1553,João Mário,pt POR,"MF,FW",Inter,it Serie A,24,1993,6.2,8,4,3,3,2,2,8,25.0,6,6,1,5,4,12,5,0,Matches
1615,1554,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,23,1994,17.0,28,16,24,4,0,17,32,53.1,15,19,10,9,36,64,108,0,Matches
1616,1555,Marlon,br BRA,DF,Nice,fr Ligue 1,21,1995,21.4,36,26,22,13,1,15,22,68.2,7,19,15,4,15,51,72,2,Matches
1617,1556,Dominic Maroh,si SVN,DF,Köln,de Bundesliga,30,1987,10.2,22,15,18,4,0,15,18,83.3,3,17,9,8,21,43,68,1,Matches
1618,1557,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,23,1994,25.1,28,14,14,14,0,13,21,61.9,8,36,22,14,14,42,114,2,Matches
1619,1558,Bruno Martella,it ITA,DF,Crotone,it Serie A,24,1992,29.1,30,21,19,7,4,12,30,40.0,18,22,9,13,48,78,151,1,Matches
1620,1559,Roger Martí,es ESP,FW,Levante,es La Liga,26,1991,10.7,8,4,2,5,1,2,13,15.4,11,11,0,11,1,9,5,0,Matches
1621,1560,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,21,1995,17.6,15,13,9,2,4,3,12,25.0,9,5,1,4,3,18,7,0,Matches
1622,1561,Aarón Martín,es ESP,DF,Espanyol,es La Liga,20,1997,31.3,56,36,41,12,3,31,59,52.5,28,26,5,21,49,105,78,0,Matches
1623,1562,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,27,1990,33.6,73,50,41,28,4,17,54,31.5,37,30,3,27,33,106,36,0,Matches
1624,1563,Cuco Martina,cw CUW,DF,Everton,eng Premier League,27,1989,20.3,61,35,38,15,8,27,46,58.7,19,17,4,13,42,103,130,2,Matches
1625,1564,Carlos Martínez,es ESP,DF,Real Sociedad,es La Liga,31,1986,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1626,1565,Emiliano Martínez,ar ARG,GK,Getafe,es La Liga,24,1992,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
1627,1566,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,26,1991,16.0,28,20,20,8,0,18,29,62.1,11,17,8,9,30,58,82,0,Matches
1628,1567,Iñigo Martínez,es ESP,DF,Real Sociedad,es La Liga,26,1991,11.7,14,9,9,4,1,5,11,45.5,6,9,4,5,23,37,55,0,Matches
1629,1568,Javi Martínez,es ESP,"MF,DF",Bayern Munich,de Bundesliga,28,1988,17.9,31,22,11,15,5,9,19,47.4,10,16,5,11,33,64,40,1,Matches
1630,1569,Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,28,1989,23.5,41,34,28,12,1,22,49,44.9,27,25,12,13,51,92,112,3,Matches
1631,1570,Roger Martínez,co COL,FW,Villarreal,es La Liga,23,1994,2.6,1,1,0,1,0,0,2,0.0,2,2,0,2,0,1,1,0,Matches
1632,1571,Christopher Martins,lu LUX,MF,Lyon,fr Ligue 1,20,1997,0.8,3,2,0,3,0,1,2,50.0,1,0,0,0,1,4,0,0,Matches
1633,1572,Bruno Martins Indi,nl NED,DF,Stoke City,eng Premier League,25,1992,13.8,21,12,18,3,0,10,19,52.6,9,16,11,5,21,42,77,1,Matches
1634,1573,Jonathan Martins Pereira,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,12.6,34,18,21,10,3,8,23,34.8,15,9,3,6,37,71,39,1,Matches
1635,1574,Adam Marušić,me MNE,DF,Lazio,it Serie A,24,1992,28.0,28,21,17,8,3,12,28,42.9,16,22,2,20,31,59,33,0,Matches
1636,1575,Omar Mascarell,es ESP,MF,Eint Frankfurt,de Bundesliga,24,1993,8.6,20,16,8,12,0,10,18,55.6,8,14,1,13,21,41,10,0,Matches
1637,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1638,1576,Javier Mascherano,ar ARG,DF,Barcelona,es La Liga,33,1984,6.0,15,13,9,6,0,8,9,88.9,1,14,8,6,8,23,20,0,Matches
1639,1577,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,31,1986,30.1,58,38,34,20,4,30,54,55.6,24,24,6,18,72,130,137,0,Matches
1640,1578,Adam Masina,ma MAR,DF,Bologna,it Serie A,23,1994,31.4,82,57,49,26,7,36,84,42.9,48,46,7,39,51,133,127,0,Matches
1641,1579,Eden Massouema,cg CGO,"MF,FW",Dijon,fr Ligue 1,20,1997,2.1,2,1,2,0,0,2,2,100.0,0,3,0,3,5,7,2,0,Matches
1642,1580,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,23,1993,20.8,58,37,36,16,6,25,58,43.1,33,25,2,23,26,84,38,1,Matches
