,Unnamed: 0_x,Player,Pos,Squad,Rk,Tkl,Tkl.1,TklW,Blocks,Int,Clr,Err,90s,Cmp,Cmp.1,Cmp.2,Cmp.3,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,Ast,xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,GCA,Sh,SoT%,npxG,Touches,Att,Succ%,PrgC,Mis,Dis,PrgR,G-PK,G-PK.1,Fls,Fld,PKwon,OG,Recov,Won%,Unnamed: 0_y,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
488,2574,Emiliano Viviano,GK,Sampdoria,2575,0.0,0.0,0.0,0.0,2.0,10.0,4.0,27.0,584.0,78.0,240.0,264.0,67.7,97.5,100.0,49.3,0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,3.0,0.0,,0.0,937.0,0.0,,0.0,2.0,0.0,0.0,0,0.0,1,1.0,0.0,1.0,45.0,75.0,23455,UC Sampdoria,Emiliano Viviano,32.0,Goalkeeper,Sporting CP,€1.90m,out,Summer,1.9,Serie A,2018,2018/2019
489,2578,Sam Vokes,FW,Burnley,2579,3.0,0.0,1.0,6.0,3.0,15.0,0.0,11.1,131.0,88.0,33.0,2.0,48.7,56.4,40.2,40.0,1,1.3,8.0,18.0,0.0,0.0,17.0,20.0,1.0,33.0,24.2,2.8,379.0,1.0,100.0,3.0,29.0,16.0,62.0,4,0.36,20,15.0,0.0,0.0,22.0,56.8,20717,Burnley FC,Sam Vokes,29.0,Centre-Forward,Stoke City,€8.00m,out,Winter,8.0,Premier League,2018,2018/2019
490,2582,Stefan de Vrij,DF,Lazio,2583,31.0,14.0,22.0,43.0,71.0,156.0,1.0,33.7,1409.0,462.0,760.0,167.0,91.1,94.9,96.0,71.7,0,0.3,5.0,78.0,4.0,0.0,86.0,21.0,2.0,14.0,50.0,2.1,1866.0,9.0,88.9,15.0,8.0,3.0,1.0,6,0.18,19,10.0,0.0,0.0,245.0,64.7,23240,SS Lazio,Stefan de Vrij,26.0,Centre-Back,Inter,free transfer,out,Summer,0.0,Serie A,2018,2018/2019
491,2585,Sandro Wagner,FW,Hoffenheim,2586,8.0,5.0,5.0,11.0,3.0,13.0,0.0,9.7,182.0,98.0,65.0,9.0,67.4,72.1,69.1,56.3,3,1.3,18.0,26.0,4.0,0.0,29.0,33.0,3.0,25.0,44.0,2.6,365.0,8.0,25.0,6.0,18.0,21.0,55.0,3,0.31,27,26.0,0.0,0.0,25.0,51.2,11643,Bayern Munich,Sandro Wagner,31.0,Centre-Forward,TJ Teda,€5.00m,out,Winter,5.0,1 Bundesliga,2018,2018/2019
492,2586,Sandro Wagner,FW,Bayern Munich,2587,9.0,1.0,6.0,4.0,2.0,1.0,0.0,8.1,159.0,90.0,54.0,11.0,74.0,81.8,74.0,57.9,2,0.5,3.0,12.0,2.0,0.0,14.0,11.0,3.0,29.0,48.3,6.5,290.0,9.0,33.3,4.0,17.0,11.0,57.0,8,0.99,23,10.0,0.0,0.0,7.0,41.5,11643,Bayern Munich,Sandro Wagner,31.0,Centre-Forward,TJ Teda,€5.00m,out,Winter,5.0,1 Bundesliga,2018,2018/2019
493,2606,Daniel Wass,"MF,DF",Celta Vigo,2607,30.0,8.0,21.0,23.0,30.0,47.0,0.0,32.6,1257.0,690.0,425.0,94.0,75.0,86.1,77.7,43.5,8,6.4,54.0,118.0,46.0,19.0,139.0,103.0,12.0,52.0,21.2,3.7,1950.0,24.0,45.8,63.0,43.0,35.0,200.0,4,0.12,26,53.0,0.0,0.0,164.0,47.9,13959,Celta de Vigo,Daniel Wass,29.0,Central Midfield,Valencia,€6.00m,out,Summer,6.0,Primera Division,2018,2018/2019
494,2611,Mitchell Weiser,"DF,FW",Hertha BSC,2612,54.0,17.0,43.0,28.0,44.0,37.0,1.0,22.0,863.0,394.0,372.0,80.0,73.1,81.7,78.6,50.6,2,3.7,40.0,94.0,29.0,14.0,120.0,73.0,7.0,13.0,30.8,0.7,1461.0,88.0,35.2,51.0,38.0,36.0,114.0,1,0.05,33,48.0,0.0,0.0,96.0,35.9,11411,Hertha BSC,Mitchell Weiser,24.0,Right-Back,Bay. Leverkusen,€12.00m,out,Summer,12.0,1 Bundesliga,2018,2018/2019
495,2620,Silvan Widmer,"DF,FW",Udinese,2621,45.0,22.0,32.0,22.0,28.0,59.0,0.0,18.1,681.0,322.0,291.0,65.0,70.8,85.9,72.0,44.5,2,2.0,14.0,50.0,22.0,12.0,78.0,32.0,3.0,12.0,25.0,1.4,1152.0,21.0,38.1,36.0,19.0,10.0,85.0,3,0.17,12,17.0,0.0,0.0,107.0,51.9,23651,Udinese Calcio,Silvan Widmer,25.0,Right-Back,FC Basel,€4.50m,out,Summer,4.5,Serie A,2018,2018/2019
496,2629,Jack Wilshere,MF,Arsenal,2630,15.0,4.0,10.0,10.0,8.0,5.0,0.0,13.3,701.0,388.0,230.0,43.0,85.6,90.9,88.1,62.3,3,2.6,15.0,64.0,16.0,1.0,108.0,49.0,5.0,15.0,33.3,1.1,938.0,55.0,81.8,62.0,24.0,25.0,39.0,1,0.08,15,37.0,0.0,0.0,101.0,50.0,20273,Arsenal FC,Jack Wilshere,26.0,Central Midfield,West Ham,free transfer,out,Summer,0.0,Premier League,2018,2018/2019
497,2633,Marius Wolf,"MF,FW",Eint Frankfurt,2634,37.0,18.0,28.0,45.0,27.0,46.0,0.0,26.3,675.0,299.0,277.0,73.0,66.8,78.7,73.7,45.9,8,5.4,34.0,72.0,28.0,11.0,92.0,70.0,13.0,35.0,42.9,3.3,1302.0,85.0,49.4,74.0,35.0,37.0,166.0,5,0.19,26,23.0,0.0,0.0,92.0,29.7,11362,Eintracht Frankfurt,Marius Wolf,23.0,Right Winger,Bor. Dortmund,€5.00m,out,Summer,5.0,1 Bundesliga,2018,2018/2019
498,2633,Marius Wolf,"MF,FW",Eint Frankfurt,2634,37.0,18.0,28.0,45.0,27.0,46.0,0.0,26.3,675.0,299.0,277.0,73.0,66.8,78.7,73.7,45.9,8,5.4,34.0,72.0,28.0,11.0,92.0,70.0,13.0,35.0,42.9,3.3,1302.0,85.0,49.4,74.0,35.0,37.0,166.0,5,0.19,26,23.0,0.0,0.0,92.0,29.7,11493,Hannover 96,Marius Wolf,23.0,Right Winger,E. Frankfurt,€500Th.,out,Summer,0.5,1 Bundesliga,2018,2018/2019
499,2645,Andriy Yarmolenko,"FW,MF",Dortmund,2646,17.0,7.0,12.0,4.0,7.0,4.0,0.0,11.5,330.0,182.0,102.0,27.0,73.0,85.0,69.9,47.4,3,3.2,28.0,19.0,15.0,5.0,42.0,56.0,6.0,31.0,38.7,4.8,578.0,44.0,36.4,40.0,19.0,19.0,114.0,3,0.26,19,25.0,0.0,0.0,42.0,40.9,11258,Borussia Dortmund,Andriy Yarmolenko,28.0,Right Winger,West Ham,€20.00m,out,Summer,20.0,1 Bundesliga,2018,2018/2019
500,2659,Niccolò Zanellato,MF,Crotone,2660,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.8,24.0,12.0,11.0,1.0,66.7,70.6,73.3,33.3,0,0.6,2.0,2.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.1,46.0,0.0,,1.0,1.0,0.0,3.0,0,0.0,2,0.0,0.0,0.0,5.0,60.0,23274,AC Milan,Niccolò Zanellato,20.0,Central Midfield,Crotone,€300Th.,out,Summer,0.3,Serie A,2018,2018/2019
501,2661,Duván Zapata,FW,Sampdoria,2662,12.0,1.0,7.0,13.0,5.0,22.0,1.0,23.4,391.0,224.0,119.0,17.0,66.7,74.7,66.9,42.5,3,3.6,28.0,19.0,17.0,5.0,36.0,62.0,11.0,57.0,38.6,9.7,866.0,54.0,51.9,57.0,83.0,60.0,222.0,11,0.47,27,51.0,2.0,0.0,61.0,45.0,23300,SSC Napoli,Duván Zapata,27.0,Centre-Forward,Sampdoria,€18.50m,out,Summer,18.5,Serie A,2018,2018/2019
502,2661,Duván Zapata,FW,Sampdoria,2662,12.0,1.0,7.0,13.0,5.0,22.0,1.0,23.4,391.0,224.0,119.0,17.0,66.7,74.7,66.9,42.5,3,3.6,28.0,19.0,17.0,5.0,36.0,62.0,11.0,57.0,38.6,9.7,866.0,54.0,51.9,57.0,83.0,60.0,222.0,11,0.47,27,51.0,2.0,0.0,61.0,45.0,23454,UC Sampdoria,Duván Zapata,27.0,Centre-Forward,Atalanta BC,Loan fee:€14.00m,out,Summer,14.0,Serie A,2018,2018/2019
503,2664,Simone Zaza,FW,Valencia,2665,21.0,1.0,14.0,26.0,8.0,34.0,0.0,23.1,319.0,179.0,94.0,22.0,68.6,79.2,69.6,68.8,1,2.1,15.0,20.0,9.0,0.0,31.0,39.0,6.0,73.0,32.9,10.8,751.0,48.0,27.1,24.0,58.0,44.0,138.0,13,0.56,41,32.0,1.0,0.0,43.0,49.0,14157,Valencia CF,Simone Zaza,27.0,Centre-Forward,Torino,Loan fee:€2.00m,out,Summer,2.0,Primera Division,2018,2018/2019
504,2665,Marvin Zeegelaar,DF,Watford,2666,23.0,11.0,18.0,5.0,20.0,30.0,0.0,11.0,436.0,259.0,140.0,28.0,74.7,87.2,72.5,50.9,1,1.0,7.0,39.0,10.0,7.0,54.0,15.0,1.0,0.0,,0.0,683.0,20.0,75.0,30.0,11.0,10.0,44.0,0,0.0,17,9.0,0.0,0.0,63.0,60.0,20780,Watford FC,Marvin Zeegelaar,28.0,Left-Back,Udinese Calcio,Loan fee:€300Th.,out,Winter,0.3,Premier League,2018,2018/2019
505,2675,Matthias Zimmermann,DF,Stuttgart,2676,3.0,3.0,1.0,0.0,1.0,5.0,1.0,0.9,31.0,23.0,8.0,0.0,68.9,85.2,72.7,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1,54.0,1.0,0.0,2.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,5.0,100.0,11334,VfB Stuttgart,Matthias Zimmermann,26.0,Right-Back,F. Düsseldorf,free transfer,out,Summer,0.0,1 Bundesliga,2018,2018/2019
506,2679,Kurt Zouma,DF,Stoke City,2680,50.0,21.0,38.0,42.0,61.0,246.0,2.0,32.1,869.0,339.0,400.0,113.0,75.3,88.1,77.5,54.6,0,0.4,6.0,74.0,3.0,0.0,86.0,22.0,2.0,20.0,35.0,1.2,1613.0,27.0,81.5,23.0,15.0,17.0,11.0,1,0.03,19,21.0,0.0,0.0,145.0,77.9,20232,Chelsea FC,Kurt Zouma,23.0,Centre-Back,Everton,Loan fee:€7.90m,out,Summer,7.9,Premier League,2018,2018/2019
507,2681,Steven Zuber,"FW,DF",Hoffenheim,2682,40.0,26.0,30.0,18.0,17.0,27.0,0.0,15.9,703.0,353.0,284.0,50.0,81.8,88.5,84.0,61.7,2,1.3,13.0,48.0,17.0,3.0,77.0,31.0,4.0,15.0,40.0,0.9,1014.0,26.0,38.5,38.0,18.0,14.0,75.0,1,0.06,11,19.0,0.0,0.0,71.0,31.3,11656,TSG 1899 Hoffenheim,Steven Zuber,27.0,Left Winger,VfB Stuttgart,Loan fee:€600Th.,out,Winter,0.6,1 Bundesliga,2018,2018/2019
