,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 25_level_0
1191,1147,Lorenzo Insigne,it ITA,FW,Napoli,it Serie A,26,1991,34.3,4,0,0,10,33,34,74,17,17,0,0,0,169,3,10,23.1,Matches
1192,1148,Emiliano Insúa,ar ARG,DF,Stuttgart,de Bundesliga,28,1989,23.4,2,0,0,22,22,5,89,36,34,0,0,0,121,23,27,46.0,Matches
1193,1149,Pablo Insua,es ESP,DF,Schalke 04,de Bundesliga,23,1993,0.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,Matches
1194,1150,Takashi Inui,jp JPN,"MF,FW",Eibar,es La Liga,29,1988,29.2,4,0,0,40,49,5,67,18,21,0,0,0,127,13,32,28.9,Matches
1195,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1196,1151,Artur Ioniță,md MDA,MF,Cagliari,it Serie A,26,1990,29.7,4,0,0,54,17,6,36,28,45,0,0,0,163,75,56,57.3,Matches
1197,1152,Gorka Iraizoz,es ESP,GK,Girona,es La Liga,36,1981,8.5,1,0,0,0,0,0,0,1,1,0,0,1,11,0,1,0.0,Matches
1198,1153,Stephen Ireland,ie IRL,"MF,FW",Stoke City,eng Premier League,30,1986,1.5,1,0,0,1,1,0,0,1,1,0,0,0,2,0,2,0.0,Matches
1199,1154,Carlos Isaac,es ESP,DF,Atlético Madrid,es La Liga,19,1998,0.7,1,0,0,2,1,0,3,2,0,0,0,0,3,2,0,100.0,Matches
1200,1155,Alexander Isak,se SWE,"FW,MF",Dortmund,de Bundesliga,17,1999,1.3,0,0,0,2,0,2,1,0,0,0,0,0,1,4,4,50.0,Matches
1201,1156,Isco,es ESP,MF,Real Madrid,es La Liga,25,1992,19.7,1,0,0,19,59,6,94,15,12,0,0,0,89,3,14,17.6,Matches
1202,1157,Tatsuya Ito,jp JPN,"MF,FW",Hamburger SV,de Bundesliga,20,1997,11.2,1,0,0,15,28,1,27,6,13,1,0,0,54,0,11,0.0,Matches
1203,1158,Gian-Luca Itter,de GER,DF,Wolfsburg,de Bundesliga,18,1999,4.6,1,0,0,4,4,0,9,5,12,0,1,0,22,2,1,66.7,Matches
1204,1159,Manuel Iturra,cl CHI,MF,Málaga,es La Liga,33,1984,17.6,6,0,0,43,21,0,9,29,45,0,0,0,122,22,22,50.0,Matches
1205,1160,Ander Iturraspe,es ESP,MF,Athletic Club,es La Liga,28,1989,21.2,7,0,0,29,22,0,74,35,31,0,1,0,176,41,31,56.9,Matches
1206,1161,Ivi,es ESP,"MF,FW",Levante,es La Liga,23,1994,19.6,3,0,0,40,20,4,101,15,34,1,0,0,95,10,20,33.3,Matches
1207,1162,Alex Iwobi,ng NGA,"MF,FW",Arsenal,eng Premier League,21,1996,20.3,1,0,0,11,12,1,20,7,15,0,0,0,110,3,14,17.6,Matches
1208,1163,José Izquierdo,co COL,"MF,FW",Brighton,eng Premier League,25,1992,22.0,2,0,0,20,13,14,23,16,15,2,0,0,108,15,30,33.3,Matches
1209,1164,Armando Izzo,it ITA,DF,Genoa,it Serie A,25,1992,15.4,2,0,0,15,35,0,14,34,23,0,0,0,111,27,14,65.9,Matches
1210,1165,Koo Ja-cheol,kr KOR,MF,Augsburg,de Bundesliga,28,1989,22.7,2,0,0,35,54,7,7,27,41,0,1,0,107,52,56,48.1,Matches
1211,1166,Paul Jaeckel,de GER,DF,Wolfsburg,de Bundesliga,19,1998,3.0,0,0,0,3,0,0,4,1,3,0,0,0,7,10,3,76.9,Matches
1212,1167,Phil Jagielka,eng ENG,DF,Everton,eng Premier League,34,1982,22.9,2,0,0,8,15,0,4,39,23,0,0,0,123,65,41,61.3,Matches
1213,1168,Kilian Jakob,de GER,FW,Augsburg,de Bundesliga,19,1998,0.6,0,0,,0,1,1,4,0,0,0,0,0,2,2,0,100.0,Matches
1214,1169,Eldin Jakupović,ch SUI,GK,Leicester City,eng Premier League,32,1984,2.0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0,Matches
1215,1170,Christophe Jallet,fr FRA,DF,Nice,fr Ligue 1,33,1983,13.0,4,0,0,12,4,2,22,16,21,0,1,0,67,20,14,58.8,Matches
1216,1171,Ablie Jallow,gm GAM,FW,Metz,fr Ligue 1,18,1998,1.4,0,0,0,2,3,0,3,3,1,0,0,0,8,4,0,100.0,Matches
1217,1172,Matty James,eng ENG,MF,Leicester City,eng Premier League,26,1991,11.0,2,0,0,21,5,0,2,17,10,0,0,0,56,20,15,57.1,Matches
1218,1173,Vasilije Janjicic,ch SUI,MF,Hamburger SV,de Bundesliga,18,1998,3.6,1,0,0,6,5,0,0,3,11,0,0,0,29,3,9,25.0,Matches
1219,1174,Christoph Janker,de GER,"DF,MF",Augsburg,de Bundesliga,32,1985,0.9,0,0,0,1,0,0,0,1,3,0,1,0,3,2,4,33.3,Matches
1220,1175,Saidy Janko,gm GAM,DF,Saint-Étienne,fr Ligue 1,21,1995,15.8,4,0,0,23,12,0,57,14,30,0,1,0,82,16,17,48.5,Matches
1221,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1222,1176,Jakub Jankto,cz CZE,"MF,FW",Udinese,it Serie A,21,1996,29.5,5,0,0,37,31,9,116,20,18,1,0,0,153,15,29,34.1,Matches
1223,1177,Daryl Janmaat,nl NED,DF,Watford,eng Premier League,28,1989,20.2,3,0,0,14,4,1,68,33,31,0,0,0,114,26,17,60.5,Matches
1224,1178,Vincent Janssen,nl NED,DF,Tottenham,eng Premier League,23,1994,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
1225,1179,Tony Jantschke,de GER,DF,M'Gladbach,de Bundesliga,27,1990,8.1,2,0,0,8,9,0,11,6,11,0,0,0,21,16,9,64.0,Matches
1226,1180,Adnan Januzaj,be BEL,FW,Real Sociedad,es La Liga,22,1995,17.5,4,0,0,32,60,6,59,11,11,0,0,0,74,5,14,26.3,Matches
1227,1181,Nicolas Janvier,fr FRA,MF,Rennes,fr Ligue 1,18,1998,0.8,0,0,0,1,2,0,0,1,1,0,0,0,3,1,2,33.3,Matches
1228,1182,Paweł Jaroszyński,pl POL,DF,Chievo,it Serie A,22,1994,9.0,3,0,0,12,4,0,45,21,12,0,0,0,54,11,14,44.0,Matches
1229,1183,Rune Jarstein,no NOR,GK,Hertha BSC,de Bundesliga,32,1984,31.0,2,0,0,1,6,0,0,0,1,0,0,0,62,9,0,100.0,Matches
1230,1184,Jason,es ESP,"FW,MF",Levante,es La Liga,23,1994,19.8,2,0,0,31,29,5,63,20,25,0,0,0,95,16,29,35.6,Matches
1231,1185,Bakery Jatta,gm GAM,"MF,FW",Hamburger SV,de Bundesliga,19,1998,3.3,1,0,0,8,7,1,5,3,12,0,0,0,15,11,15,42.3,Matches
1232,1186,Corentin Jean,fr FRA,"FW,MF",Toulouse,fr Ligue 1,22,1995,18.8,3,0,0,15,39,6,80,14,8,2,0,0,78,15,32,31.9,Matches
1233,1187,Benjamin Jeannot,fr FRA,FW,Dijon,fr Ligue 1,25,1992,15.6,4,0,0,24,17,14,5,6,7,0,0,0,39,48,79,37.8,Matches
1234,1188,Tin Jedvaj,hr CRO,DF,Leverkusen,de Bundesliga,21,1995,6.7,1,0,0,7,6,1,9,9,6,0,0,0,29,12,13,48.0,Matches
1235,1189,Jemerson,br BRA,DF,Monaco,fr Ligue 1,24,1992,31.7,7,1,0,36,17,0,0,56,32,0,1,0,122,61,52,54.0,Matches
1236,1190,Jesé,es ESP,"FW,MF",Stoke City,eng Premier League,24,1993,6.8,0,0,0,5,5,1,13,0,7,1,0,0,28,0,8,0.0,Matches
1237,1191,Gabriel Jesus,br BRA,FW,Manchester City,eng Premier League,20,1997,18.5,6,0,0,28,18,15,2,8,15,0,0,0,53,21,44,32.3,Matches
1238,1192,Juan Jesus,br BRA,DF,Roma,it Serie A,26,1991,18.4,4,1,0,20,9,1,5,39,30,0,1,0,128,18,27,40.0,Matches
1239,1193,Álvaro Jiménez,es ESP,"MF,FW",Getafe,es La Liga,22,1995,5.9,4,1,1,12,25,0,17,1,8,0,0,0,27,5,12,29.4,Matches
1240,1194,Joaquín,es ESP,"MF,FW",Betis,es La Liga,36,1981,27.5,7,0,0,21,40,5,94,15,19,1,0,0,131,17,29,37.0,Matches
1241,1195,Aron Jóhannsson,us USA,"MF,FW",Werder Bremen,de Bundesliga,26,1990,3.1,0,0,0,4,7,2,5,1,3,0,1,0,16,9,11,45.0,Matches
1242,1196,Fabian Johnson,us USA,"MF,DF",M'Gladbach,de Bundesliga,29,1987,5.2,0,0,0,2,5,1,6,2,10,0,0,0,11,5,13,27.8,Matches
1243,1197,Glen Johnson,eng ENG,DF,Stoke City,eng Premier League,32,1984,6.1,3,0,0,6,5,0,8,10,5,0,0,0,29,6,1,85.7,Matches
1244,1198,Karl-Johan Johnsson,se SWE,GK,Guingamp,fr Ligue 1,27,1990,38.0,0,0,0,0,6,0,0,0,0,0,0,0,38,9,1,90.0,Matches
1245,1199,Miloš Jojić,rs SRB,MF,Köln,de Bundesliga,25,1992,16.2,3,0,0,26,23,1,86,15,26,0,0,0,78,18,21,46.2,Matches
1246,1200,Jonathas,br BRA,FW,Hannover 96,de Bundesliga,28,1989,7.0,2,0,0,20,12,11,5,0,3,0,0,0,14,26,41,38.8,Matches
1247,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1248,1201,Phil Jones,eng ENG,DF,Manchester Utd,eng Premier League,25,1992,21.9,2,0,0,10,24,0,2,41,18,0,0,1,134,53,22,70.7,Matches
1249,1202,Nigel de Jong,nl NED,MF,Mainz 05,de Bundesliga,32,1984,8.2,2,0,0,11,11,0,0,12,12,0,1,0,35,13,5,72.2,Matches
1250,1203,Jony,es ESP,"FW,MF",Málaga,es La Liga,26,1991,2.4,1,0,0,2,2,0,35,2,2,0,0,0,12,0,1,0.0,Matches
1251,1204,Joan Jordán,es ESP,MF,Eibar,es La Liga,23,1994,27.0,2,1,1,37,17,5,114,30,24,0,0,0,176,36,35,50.7,Matches
1252,1205,Jorge,br BRA,DF,Monaco,fr Ligue 1,21,1996,21.3,8,0,0,28,43,3,61,66,40,2,0,0,144,30,39,43.5,Matches
1253,1206,Jorginho,it ITA,MF,Napoli,it Serie A,25,1991,29.4,5,0,0,32,19,0,20,50,46,0,0,0,255,15,24,38.5,Matches
1254,1207,Willian José,br BRA,FW,Real Sociedad,es La Liga,25,1991,30.8,4,0,0,31,53,21,15,5,7,0,1,0,77,49,59,45.4,Matches
1255,1208,Joselu,es ESP,FW,Newcastle Utd,eng Premier League,27,1990,19.0,2,0,0,30,23,3,6,11,17,0,0,0,54,144,120,54.5,Matches
1256,1209,Yann Jouffre,fr FRA,"FW,MF",Metz,fr Ligue 1,33,1984,3.1,0,0,0,2,4,1,18,3,2,0,0,0,19,1,1,50.0,Matches
1257,1210,Vukašin Jovanović,rs SRB,DF,Bordeaux,fr Ligue 1,21,1996,16.0,4,0,0,8,16,0,1,27,14,0,0,0,84,20,20,50.0,Matches
1258,1211,Stevan Jovetić,me MNE,FW,Monaco,fr Ligue 1,27,1989,8.4,1,0,0,15,11,7,4,3,4,0,0,0,36,26,31,45.6,Matches
1259,1212,Luka Jović,rs SRB,FW,Eint Frankfurt,de Bundesliga,19,1997,10.4,2,0,0,21,10,7,5,1,5,0,0,0,25,20,44,31.3,Matches
1260,1213,Jozabed,es ESP,MF,Celta Vigo,es La Liga,26,1991,16.4,7,0,0,14,10,2,7,16,12,0,0,0,126,5,9,35.7,Matches
1261,1214,Juanfran,es ESP,DF,La Coruña,es La Liga,28,1988,34.0,3,0,0,24,32,1,161,63,44,0,1,0,201,39,31,55.7,Matches
1262,1215,Juanfran,es ESP,DF,Atlético Madrid,es La Liga,32,1985,14.5,3,0,0,32,9,5,36,26,24,0,0,0,76,5,10,33.3,Matches
1263,1216,Juankar,es ESP,DF,Málaga,es La Liga,27,1990,8.7,2,0,0,9,8,1,24,19,17,0,0,0,51,5,11,31.3,Matches
1264,1217,Juanmi,es ESP,"FW,MF",Real Sociedad,es La Liga,24,1993,16.5,3,0,0,20,23,16,5,10,13,1,1,0,57,12,17,41.4,Matches
1265,1218,Juanpe,es ESP,DF,Girona,es La Liga,26,1991,34.1,7,0,0,48,7,1,4,53,30,1,0,0,108,60,30,66.7,Matches
1266,1219,Juanpi,ve VEN,"MF,FW",Málaga,es La Liga,23,1994,6.8,1,0,0,4,15,0,13,6,8,0,0,0,28,2,15,11.8,Matches
1267,1220,Mariano Julio Izco,ar ARG,MF,Crotone,it Serie A,34,1983,2.0,0,0,0,4,2,0,0,4,4,0,0,0,21,0,0,,Matches
1268,1221,Christopher Jullien,fr FRA,DF,Toulouse,fr Ligue 1,24,1993,28.9,7,0,0,31,7,1,2,40,25,0,0,0,138,124,40,75.6,Matches
1269,1222,David Juncà,es ESP,DF,Eibar,es La Liga,23,1993,10.0,3,0,0,14,7,0,71,11,13,0,0,0,58,5,5,50.0,Matches
1270,1223,Gideon Jung,de GER,"MF,DF",Hamburger SV,de Bundesliga,22,1994,28.6,7,1,0,60,54,2,4,38,41,0,1,0,152,42,45,48.3,Matches
1271,1224,Sebastian Jung,de GER,DF,Wolfsburg,de Bundesliga,27,1990,0.9,1,0,0,1,1,0,0,0,2,0,0,0,4,0,0,,Matches
1272,1225,Zlatko Junuzović,at AUT,"MF,FW",Werder Bremen,de Bundesliga,29,1987,18.1,2,0,0,26,27,4,82,18,23,0,0,0,78,8,18,30.8,Matches
1273,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1274,1226,Mathias Jørgensen,dk DEN,DF,Huddersfield,eng Premier League,27,1990,38.0,6,0,0,45,9,2,0,76,36,0,1,0,166,87,82,51.5,Matches
1275,1227,Christian Kabasele,be BEL,DF,Watford,eng Premier League,26,1991,25.9,5,0,0,31,16,0,1,34,25,0,1,1,98,103,45,69.6,Matches
1276,1228,Younès Kaboul,fr FRA,DF,Watford,eng Premier League,31,1986,1.7,0,0,0,1,0,0,0,2,2,0,0,0,7,8,3,72.7,Matches
1277,1229,Alexander Kačaniklić,se SWE,"MF,FW",Nantes,fr Ligue 1,25,1991,3.5,0,0,0,2,4,2,12,6,5,0,0,0,13,3,2,60.0,Matches
1278,1230,Gojko Kačar,rs SRB,DF,Augsburg,de Bundesliga,30,1987,2.5,1,0,0,1,1,0,1,4,6,0,0,0,4,6,11,35.3,Matches
1279,1231,Elias Kachunga,cd COD,"FW,MF",Huddersfield,eng Premier League,25,1992,14.8,1,0,0,20,32,5,24,2,26,0,0,0,79,17,35,32.7,Matches
1280,1232,Pavel Kadeřábek,cz CZE,"FW,DF",Hoffenheim,de Bundesliga,25,1992,24.4,5,0,0,35,21,1,85,34,30,0,0,0,71,56,40,58.3,Matches
1281,1233,Shinji Kagawa,jp JPN,MF,Dortmund,de Bundesliga,28,1989,13.0,0,0,0,9,17,1,36,6,22,1,0,0,59,2,15,11.8,Matches
1282,1234,Sullay Kaikai,sl SLE,MF,Crystal Palace,eng Premier League,21,1995,0.2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0.0,Matches
1283,1235,Florian Kainz,at AUT,"MF,FW",Werder Bremen,de Bundesliga,24,1992,19.0,5,0,0,35,29,3,116,17,25,0,0,0,89,13,20,39.4,Matches
1284,1236,Dominik Kaiser,de GER,"MF,FW",RB Leipzig,de Bundesliga,28,1988,3.1,0,0,0,4,7,0,18,1,5,0,0,0,12,2,7,22.2,Matches
1285,1237,Gaël Kakuta,cd COD,"MF,FW",Amiens,fr Ligue 1,26,1991,34.3,3,0,0,17,63,7,173,26,32,0,0,0,203,45,103,30.4,Matches
1286,1238,Nikola Kalinić,hr CRO,FW,Milan,it Serie A,29,1988,20.1,3,0,0,44,45,18,1,3,5,2,0,0,39,43,55,43.9,Matches
1287,1239,Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,de Bundesliga,31,1985,24.5,0,0,0,22,34,11,16,10,11,0,0,0,90,33,63,34.4,Matches
1288,1240,Daichi Kamada,jp JPN,"MF,FW",Eint Frankfurt,de Bundesliga,20,1996,1.6,0,0,0,2,2,3,1,1,1,0,0,0,6,2,9,18.2,Matches
1289,1241,François Kamano,gn GUI,FW,Bordeaux,fr Ligue 1,21,1996,22.4,4,0,0,38,36,16,60,15,24,2,0,0,110,12,24,33.3,Matches
1290,1242,Bingourou Kamara,sn SEN,GK,Strasbourg,fr Ligue 1,20,1996,18.8,2,0,0,1,2,0,0,1,0,0,0,0,19,1,1,50.0,Matches
1291,1243,Boubacar Kamara,fr FRA,"DF,MF",Marseille,fr Ligue 1,17,1999,5.1,1,0,0,8,4,0,2,3,14,0,0,0,31,10,9,52.6,Matches
1292,1244,Marcin Kamiński,pl POL,DF,Stuttgart,de Bundesliga,25,1992,12.6,0,0,0,7,0,0,8,30,14,0,0,0,46,33,30,52.4,Matches
1293,1245,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,26,1990,22.4,3,0,0,30,21,7,80,33,33,0,0,0,155,9,16,36.0,Matches
1294,1246,Kevin Kampl,si SVN,MF,Leverkusen,de Bundesliga,26,1990,0.3,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0.0,Matches
1295,1247,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,24,1993,34.2,5,0,0,34,40,42,20,5,12,1,0,0,72,58,78,42.6,Matches
1296,1248,Wilfried Kanga,ci CIV,"FW,MF",Angers,fr Ligue 1,19,1998,1.9,0,0,0,3,3,0,2,0,2,0,0,0,3,3,6,33.3,Matches
1297,1249,Mamadou Kanouté,sn SEN,"FW,MF",Benevento,it Serie A,23,1993,0.4,0,0,,0,2,0,0,1,0,0,0,0,4,0,1,0.0,Matches
1298,1250,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,26,1991,33.3,3,0,0,41,15,1,13,85,77,0,0,0,312,16,31,34.0,Matches
1299,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1300,1251,Bartosz Kapustka,pl POL,"FW,MF",Freiburg,de Bundesliga,20,1996,2.6,0,0,0,4,3,2,5,3,5,0,0,0,8,4,10,28.6,Matches
1301,1252,Kenan Karaman,tr TUR,"MF,FW",Hannover 96,de Bundesliga,23,1994,9.5,2,0,0,11,18,1,13,1,13,0,0,0,38,12,18,40.0,Matches
1302,1253,Yann Karamoh,fr FRA,"FW,MF",Inter,it Serie A,19,1998,5.4,0,0,0,4,15,2,31,4,1,0,0,0,20,3,8,27.3,Matches
1303,1254,Loris Karius,de GER,GK,Liverpool,eng Premier League,24,1993,19.0,1,0,0,2,3,0,0,1,0,0,2,0,35,7,1,87.5,Matches
1304,1255,Orestis Karnezis,gr GRE,GK,Watford,eng Premier League,32,1985,14.4,0,0,0,0,1,0,0,1,0,0,0,0,15,5,0,100.0,Matches
1305,1256,Rick Karsdorp,nl NED,DF,Roma,it Serie A,22,1995,0.9,0,0,0,0,1,0,2,1,1,0,0,0,3,0,1,0.0,Matches
1306,1257,Aleksandar Katai,rs SRB,"MF,DF",Alavés,es La Liga,26,1991,0.6,0,0,0,2,1,1,0,0,1,0,0,0,3,0,1,0.0,Matches
1307,1258,Florian Kath,de GER,"FW,MF",Freiburg,de Bundesliga,22,1994,7.5,3,0,0,21,34,0,11,8,10,0,0,0,26,15,23,39.5,Matches
1308,1259,Ole Käuper,de GER,MF,Werder Bremen,de Bundesliga,20,1997,0.8,1,0,0,6,0,0,0,2,5,0,0,0,4,1,1,50.0,Matches
1309,1260,Eiji Kawashima,jp JPN,GK,Metz,fr Ligue 1,34,1983,28.5,0,1,0,1,3,0,0,3,1,0,0,0,40,1,3,25.0,Matches
1310,1261,Beram Kayal,il ISR,MF,Brighton,eng Premier League,29,1988,8.3,2,0,0,15,15,1,5,12,11,0,0,0,54,8,8,50.0,Matches
1311,1262,Joris Kayembe,cd COD,"FW,MF",Nantes,fr Ligue 1,22,1994,1.0,0,0,0,1,1,1,4,0,0,0,0,0,3,0,1,0.0,Matches
1312,1263,Olarenwaju Kayode,ng NGA,"FW,MF",Girona,es La Liga,24,1993,4.3,2,0,0,11,11,5,4,1,3,2,0,0,14,5,7,41.7,Matches
1313,1264,Moise Kean,it ITA,FW,Hellas Verona,it Serie A,17,2000,12.6,5,0,0,14,8,10,13,7,5,0,0,0,49,10,34,22.7,Matches
1314,1265,Michael Keane,eng ENG,DF,Everton,eng Premier League,24,1993,28.4,3,0,0,21,10,4,4,53,25,0,0,0,138,128,85,60.1,Matches
1315,1266,Thilo Kehrer,de GER,DF,Schalke 04,de Bundesliga,20,1996,26.3,4,0,0,35,29,2,3,35,64,1,0,0,125,55,48,53.4,Matches
1316,1267,Cheick Keita,ml MLI,DF,Bologna,it Serie A,21,1996,1.4,0,0,0,6,2,0,0,2,2,0,0,0,9,2,3,40.0,Matches
1317,1268,Naby Keïta,gn GUI,MF,RB Leipzig,de Bundesliga,22,1995,21.8,8,2,1,52,60,0,18,36,48,0,0,0,190,14,22,38.9,Matches
1318,1269,Keko,es ESP,"MF,FW",Málaga,es La Liga,25,1991,13.4,3,0,0,35,28,6,41,13,23,0,0,0,88,14,10,58.3,Matches
1319,1270,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,27,1990,13.3,1,0,0,8,4,0,6,9,13,0,0,1,43,27,36,42.9,Matches
1320,1271,Marc-Oliver Kempf,de GER,DF,Freiburg,de Bundesliga,22,1995,10.0,1,0,0,7,5,0,0,17,12,0,1,0,43,23,16,59.0,Matches
1321,1272,Kenedy,br BRA,"MF,DF",Newcastle Utd,eng Premier League,21,1996,11.4,1,0,0,15,20,0,38,14,17,1,0,0,84,2,17,10.5,Matches
1322,1273,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,20,1997,17.7,2,0,0,17,4,0,46,28,33,1,0,0,85,38,31,55.1,Matches
1323,1274,Ryan Kent,eng ENG,"FW,MF",Freiburg,de Bundesliga,20,1996,2.7,1,0,0,3,3,0,5,1,3,0,0,0,10,1,12,7.7,Matches
1324,1275,Christophe Kerbrat,fr FRA,DF,Guingamp,fr Ligue 1,30,1986,36.9,4,0,0,11,29,0,4,62,45,0,1,0,189,35,54,39.3,Matches
1325,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1326,1276,Franck Kessié,ci CIV,MF,Milan,it Serie A,20,1996,36.3,9,0,0,69,46,4,65,26,34,1,2,0,230,45,67,40.2,Matches
1327,1277,Billy Ketkeophomphone,la LAO,MF,Angers,fr Ligue 1,27,1990,4.9,0,0,0,10,10,0,10,5,9,0,0,0,30,6,14,30.0,Matches
1328,1278,Driss Khalid,ma MAR,FW,Toulouse,fr Ligue 1,18,1999,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches
1329,1279,Saîf-Eddine Khaoui,tn TUN,"MF,FW",Troyes,fr Ligue 1,22,1995,21.7,1,0,0,40,26,1,104,27,25,0,0,0,119,9,20,31.0,Matches
1330,1280,Wahbi Khazri,tn TUN,"FW,MF",Rennes,fr Ligue 1,26,1991,21.3,8,1,0,38,52,17,64,7,18,0,0,0,109,15,30,33.3,Matches
1331,1281,Rani Khedira,de GER,"MF,DF",Augsburg,de Bundesliga,23,1994,25.3,8,0,0,48,32,1,8,36,47,0,0,0,88,55,61,47.4,Matches
1332,1282,Sami Khedira,de GER,MF,Juventus,it Serie A,30,1987,21.2,1,0,0,14,7,6,12,20,9,0,0,0,77,19,11,63.3,Matches
1333,1283,Stefan Kießling,de GER,"DF,MF",Leverkusen,de Bundesliga,33,1984,0.9,0,0,0,1,3,1,0,0,0,0,0,0,3,7,6,53.8,Matches
1334,1284,Kiké,es ESP,FW,Eibar,es La Liga,27,1989,27.3,5,0,0,47,76,13,15,10,8,0,0,0,101,95,133,41.7,Matches
1335,1285,Joshua Kimmich,de GER,DF,Bayern Munich,de Bundesliga,22,1995,25.9,1,0,0,17,52,2,212,20,23,1,1,0,140,20,18,52.6,Matches
1336,1286,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,21,1995,26.9,8,2,2,34,48,1,6,24,28,0,2,0,169,31,23,57.4,Matches
1337,1287,Andy King,wls WAL,MF,Leicester City,eng Premier League,28,1988,6.0,1,0,0,5,5,1,5,5,5,1,0,0,34,10,8,55.6,Matches
1338,1288,Andy King,wls WAL,MF,Swansea City,eng Premier League,28,1988,7.9,1,0,0,4,6,0,8,6,11,0,0,0,41,5,6,45.5,Matches
1339,1289,Joshua King,no NOR,"FW,MF",Bournemouth,eng Premier League,25,1992,27.3,3,0,0,45,56,4,34,4,26,1,0,0,132,67,82,45.0,Matches
1340,1290,Simon Kjær,dk DEN,DF,Sevilla,es La Liga,28,1989,17.5,3,0,0,18,9,0,1,32,24,0,0,0,69,43,21,67.2,Matches
1341,1291,Davy Klaassen,nl NED,"MF,FW",Everton,eng Premier League,24,1993,2.8,0,0,0,5,2,1,3,1,1,0,0,0,10,2,3,40.0,Matches
1342,1292,Felix Klaus,de GER,"MF,FW",Hannover 96,de Bundesliga,24,1992,22.0,5,0,0,28,59,7,73,8,38,4,0,0,83,22,48,31.4,Matches
1343,1293,Ragnar Klavan,ee EST,DF,Liverpool,eng Premier League,31,1985,16.1,0,0,0,7,12,0,1,15,10,0,0,0,96,37,39,48.7,Matches
1344,1294,Tim Kleindienst,de GER,"FW,DF",Freiburg,de Bundesliga,21,1995,12.6,2,0,0,31,13,4,9,6,15,0,0,0,27,83,72,53.5,Matches
1345,1295,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,21,1996,24.3,2,0,0,13,16,1,41,33,41,0,0,0,106,41,34,54.7,Matches
1346,1296,Lukas Klünter,de GER,"DF,FW",Köln,de Bundesliga,21,1996,14.8,6,0,0,22,18,5,53,13,20,0,1,0,55,17,12,58.6,Matches
1347,1297,Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,25,1992,23.4,2,0,0,18,11,1,3,25,20,1,1,1,77,66,37,64.1,Matches
1348,1298,Anthony Knockaert,fr FRA,"MF,FW",Brighton,eng Premier League,25,1991,26.9,4,1,0,22,23,8,98,23,26,0,0,0,171,15,19,44.1,Matches
1349,1299,Törles Knöll,de GER,"MF,FW",Hamburger SV,de Bundesliga,19,1997,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,Matches
1350,1300,Robin Koch,de GER,"MF,DF",Freiburg,de Bundesliga,21,1996,21.3,3,0,0,31,16,0,1,35,24,0,0,0,106,78,58,57.4,Matches
