,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 26_level_0
2386,2296,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,25,1992,23.9,2,20,8,40.0,0.84,0.33,0.10,0.25,19.2,0,0,0,0.9,0.9,0.05,+1.1,+1.1,Matches
2387,2297,Sidnei,br BRA,DF,La Coruña,es La Liga,27,1989,19.8,1,8,2,25.0,0.40,0.10,0.13,0.50,10.0,0,0,0,1.0,1.0,0.13,0.0,0.0,Matches
2388,2298,Jaime Sierra Mateos,es ESP,"FW,MF",Leganés,es La Liga,19,1998,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2389,2299,Vincent Sierro,ch SUI,"MF,FW",Freiburg,de Bundesliga,21,1995,2.4,0,4,0,0.0,1.69,0.00,0.00,,21.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2390,2300,Gylfi Sigurðsson,is ISL,"MF,FW",Everton,eng Premier League,27,1989,25.1,4,39,12,30.8,1.55,0.48,0.10,0.33,20.3,3,0,0,3.0,3.0,0.08,+1.0,+1.0,Matches
2391,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2392,2301,Kolbeinn Sigþórsson,is ISL,FW,Nantes,fr Ligue 1,27,1990,0.3,0,1,0,0.0,3.60,0.00,0.00,,12.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2393,2302,Adrien Silva,pt POR,MF,Leicester City,eng Premier League,28,1989,8.5,0,11,2,18.2,1.30,0.24,0.00,0.00,26.7,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
2394,2303,André Silva,pt POR,FW,Milan,it Serie A,21,1995,10.4,2,35,10,28.6,3.35,0.96,0.06,0.20,12.8,0,0,0,3.8,3.8,0.11,-1.8,-1.8,Matches
2395,2304,Bernardo Silva,pt POR,"FW,MF",Manchester City,eng Premier League,22,1994,17.0,6,25,14,56.0,1.47,0.82,0.24,0.43,14.0,0,0,0,3.8,3.5,0.14,+2.2,+2.5,Matches
2396,2305,David Silva,es ESP,MF,Manchester City,eng Premier League,31,1986,27.0,9,54,20,37.0,2.00,0.74,0.17,0.45,15.9,2,0,0,7.2,7.2,0.13,+1.8,+1.8,Matches
2397,2306,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,26,1991,23.1,1,11,3,27.3,0.48,0.13,0.09,0.33,21.7,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
2398,2307,Jonathan Silva,ar ARG,DF,Roma,it Serie A,23,1994,1.2,0,1,1,100.0,0.80,0.80,0.00,0.00,23.3,1,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
2399,2308,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,32,1984,23.5,1,11,3,27.3,0.47,0.13,0.09,0.33,12.8,0,0,0,0.9,0.9,0.08,+0.1,+0.1,Matches
2400,2309,Matías Silvestre,ar ARG,DF,Sampdoria,it Serie A,32,1984,34.0,1,17,5,29.4,0.50,0.15,0.06,0.20,11.6,0,0,0,2.1,2.1,0.12,-1.1,-1.1,Matches
2401,2310,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,26,1991,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2402,2311,Giovanni Simeone,ar ARG,FW,Fiorentina,it Serie A,22,1995,33.3,14,107,37,34.6,3.21,1.11,0.13,0.38,15.1,0,0,0,14.3,14.3,0.13,-0.3,-0.3,Matches
2403,2312,Lorenco Šimić,hr CRO,DF,SPAL,it Serie A,21,1996,3.5,1,2,1,50.0,0.57,0.28,0.50,1.00,12.0,0,0,0,0.1,0.1,0.07,+0.9,+0.9,Matches
2404,2313,Stefan Simić,cz CZE,DF,Crotone,it Serie A,22,1995,6.2,0,2,1,50.0,0.32,0.16,0.00,0.00,10.2,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
2405,2314,David Simón,es ESP,DF,Las Palmas,es La Liga,28,1988,8.0,0,3,1,33.3,0.37,0.12,0.00,0.00,12.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
2406,2315,Danny Simpson,eng ENG,DF,Leicester City,eng Premier League,30,1987,25.6,0,3,1,33.3,0.12,0.04,0.00,0.00,10.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
2407,2316,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,20,1996,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2408,2317,Josh Sims,eng ENG,"FW,MF",Southampton,eng Premier League,20,1997,1.8,0,11,5,45.5,6.07,2.76,0.00,0.00,17.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
2409,2318,Jerome Sinclair,eng ENG,"MF,FW",Watford,eng Premier League,20,1996,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2410,2319,Giovanni Sio,ci CIV,FW,Montpellier,fr Ligue 1,28,1989,24.4,10,82,39,47.6,3.37,1.60,0.12,0.26,15.9,2,0,1,12.4,11.6,0.14,-2.4,-1.6,Matches
2411,2320,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,28,1988,22.9,1,18,2,11.1,0.79,0.09,0.06,0.50,13.9,1,0,0,1.7,1.7,0.10,-0.7,-0.7,Matches
2412,2321,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,29,1988,4.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2413,2322,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,30,1987,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2414,2323,Moussa Sissoko,fr FRA,"MF,FW",Tottenham,eng Premier League,27,1989,15.4,1,19,7,36.8,1.23,0.45,0.05,0.14,15.8,0,0,0,2.2,2.2,0.12,-1.2,-1.2,Matches
2415,2324,Pione Sisto,dk DEN,"FW,MF",Celta Vigo,es La Liga,22,1995,28.0,5,52,19,36.5,1.86,0.68,0.10,0.26,20.9,3,0,0,4.7,4.7,0.09,+0.3,+0.3,Matches
2416,2325,Antonio Sivera,es ESP,GK,Alavés,es La Liga,20,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2417,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2418,2326,Ellyes Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,22,1995,33.9,4,39,10,25.6,1.15,0.30,0.10,0.40,24.7,0,0,0,2.3,2.3,0.06,+1.7,+1.7,Matches
2419,2327,Łukasz Skorupski,pl POL,GK,Roma,it Serie A,26,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2420,2328,Milan Škriniar,sk SVK,DF,Inter,it Serie A,22,1995,38.0,4,21,10,47.6,0.55,0.26,0.19,0.40,12.3,0,0,0,3.2,3.2,0.15,+0.8,+0.8,Matches
2421,2329,Islam Slimani,dz ALG,FW,Leicester City,eng Premier League,29,1988,2.8,1,7,4,57.1,2.53,1.45,0.14,0.25,13.7,0,0,0,1.5,1.5,0.22,-0.5,-0.5,Matches
2422,2330,Islam Slimani,dz ALG,FW,Newcastle Utd,eng Premier League,29,1988,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2423,2331,Naïm Sliti,tn TUN,"FW,MF",Dijon,fr Ligue 1,25,1992,25.4,7,56,23,41.1,2.20,0.90,0.09,0.22,22.4,8,2,2,5.8,4.2,0.08,+1.2,+0.8,Matches
2424,2332,Chris Smalling,eng ENG,DF,Manchester Utd,eng Premier League,27,1989,28.2,4,13,6,46.2,0.46,0.21,0.31,0.67,8.5,0,0,0,1.7,1.7,0.13,+2.3,+2.3,Matches
2425,2333,Adam Smith,eng ENG,"DF,MF",Bournemouth,eng Premier League,26,1991,23.0,1,13,3,23.1,0.56,0.13,0.08,0.33,21.3,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
2426,2334,Tommy Smith,eng ENG,DF,Huddersfield,eng Premier League,25,1992,21.2,0,8,2,25.0,0.38,0.09,0.00,0.00,26.6,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
2427,2335,Wesley Sneijder,nl NED,"MF,FW",Nice,fr Ligue 1,33,1984,4.4,0,16,5,31.3,3.61,1.13,0.00,0.00,26.7,1,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
2428,2336,Cédric Soares,pt POR,DF,Southampton,eng Premier League,25,1991,31.0,0,23,4,17.4,0.74,0.13,0.00,0.00,24.9,0,0,0,0.7,0.7,0.03,-0.7,-0.7,Matches
2429,2337,Ramadan Sobhi,eg EGY,"MF,FW",Stoke City,eng Premier League,20,1997,13.8,2,13,6,46.2,0.95,0.44,0.15,0.33,18.2,0,0,0,1.2,1.2,0.10,+0.8,+0.8,Matches
2430,2338,Rubén Sobrino,es ESP,"FW,MF",Alavés,es La Liga,25,1992,16.3,3,25,13,52.0,1.53,0.80,0.12,0.23,14.7,0,0,0,4.3,4.3,0.17,-1.3,-1.3,Matches
2431,2339,Dominic Solanke,eng ENG,FW,Liverpool,eng Premier League,19,1997,6.6,1,22,7,31.8,3.32,1.06,0.05,0.14,14.7,0,0,0,3.5,3.5,0.16,-2.5,-2.5,Matches
2432,2340,Carlos Soler,es ESP,MF,Valencia,es La Liga,20,1997,26.3,1,45,17,37.8,1.71,0.65,0.02,0.06,21.0,0,0,0,4.2,4.2,0.09,-3.2,-3.2,Matches
2433,2341,Somália,br BRA,"MF,FW",Toulouse,fr Ligue 1,28,1988,22.2,1,26,7,26.9,1.17,0.31,0.04,0.14,21.4,0,0,0,1.6,1.6,0.06,-0.6,-0.6,Matches
2434,2342,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,28,1988,29.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2435,2343,Kévin Soni,cm CMR,MF,Girona,es La Liga,19,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2436,2344,Jérémy Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,33,1983,29.0,0,4,1,25.0,0.14,0.03,0.00,0.00,8.6,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
2437,2345,Oliver Sorg,de GER,"DF,MF",Hannover 96,de Bundesliga,27,1990,18.7,0,7,0,0.0,0.37,0.00,0.00,,22.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
2438,2346,David Soria,es ESP,GK,Sevilla,es La Liga,24,1993,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2439,2347,Roberto Soriano,it ITA,"MF,FW",Villarreal,es La Liga,26,1991,12.7,0,21,6,28.6,1.66,0.47,0.00,0.00,21.9,0,0,0,1.6,1.6,0.08,-1.6,-1.6,Matches
2440,2348,Stefano Sorrentino,it ITA,GK,Chievo,it Serie A,38,1979,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2441,2349,Pape Souaré,sn SEN,DF,Crystal Palace,eng Premier League,27,1990,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2442,2350,Rayan Souici,fr FRA,MF,Saint-Étienne,fr Ligue 1,19,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2443,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2444,2351,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,25,1992,13.2,0,1,0,0.0,0.08,0.00,0.00,,9.2,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
2445,2352,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,18,1999,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2446,2353,Samuel Souprayen,fr FRA,DF,Hellas Verona,it Serie A,28,1989,17.6,0,5,0,0.0,0.28,0.00,0.00,,25.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2447,2354,Arnaud Souquet,fr FRA,DF,Nice,fr Ligue 1,25,1992,26.8,0,7,1,14.3,0.26,0.04,0.00,0.00,17.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
2448,2355,Çağlar Söyüncü,tr TUR,DF,Freiburg,de Bundesliga,21,1996,23.9,1,9,3,33.3,0.38,0.13,0.11,0.33,21.3,1,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
2449,2356,Luca Sparandeo,it ITA,DF,Benevento,it Serie A,17,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2450,2357,Julián Speroni,ar ARG,GK,Crystal Palace,eng Premier League,38,1979,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2451,2358,Leonardo Spinazzola,it ITA,DF,Atalanta,it Serie A,24,1993,16.7,0,9,1,11.1,0.54,0.06,0.00,0.00,17.4,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
2452,2359,Nicolás Spolli,ar ARG,DF,Genoa,it Serie A,34,1983,20.0,0,7,0,0.0,0.35,0.00,0.00,,9.2,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
2453,2360,Marco Sportiello,it ITA,GK,Fiorentina,it Serie A,25,1992,35.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2454,2361,Bassem Srarfi,tn TUN,"FW,MF",Nice,fr Ligue 1,20,1997,9.7,3,24,7,29.2,2.48,0.72,0.13,0.43,17.8,0,0,0,2.3,2.3,0.10,+0.7,+0.7,Matches
2455,2362,Kostas Stafylidis,gr GRE,"DF,MF",Stoke City,eng Premier League,23,1993,3.7,0,4,0,0.0,1.07,0.00,0.00,,27.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2456,2363,Kostas Stafylidis,gr GRE,"FW,DF",Augsburg,de Bundesliga,23,1993,0.4,0,1,0,0.0,2.73,0.00,0.00,,27.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2457,2364,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,de Bundesliga,26,1990,24.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2458,2365,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,eng Premier League,27,1989,14.3,5,44,19,43.2,3.08,1.33,0.09,0.21,21.7,8,1,1,3.9,3.1,0.07,+1.1,+0.9,Matches
2459,2366,Caleb Stanko,us USA,DF,Freiburg,de Bundesliga,24,1993,2.1,0,1,0,0.0,0.47,0.00,0.00,,24.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2460,2367,Niklas Stark,de GER,"DF,MF",Hertha BSC,de Bundesliga,22,1995,24.6,1,11,5,45.5,0.45,0.20,0.09,0.20,12.5,0,0,0,1.1,1.1,0.10,-0.1,-0.1,Matches
2461,2368,Tom Starke,de GER,GK,Bayern Munich,de Bundesliga,36,1981,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2462,2369,Timo Stavitski,fi FIN,"MF,FW",Caen,fr Ligue 1,18,1999,4.5,0,1,0,0.0,0.22,0.00,0.00,,9.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2463,2370,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,25,1991,7.3,0,5,1,20.0,0.68,0.14,0.00,0.00,15.4,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches
2464,2371,Marc Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,21,1995,4.1,0,8,1,12.5,1.94,0.24,0.00,0.00,23.4,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
2465,2372,Pascal Stenzel,de GER,"MF,DF",Freiburg,de Bundesliga,21,1996,21.6,1,15,4,26.7,0.70,0.19,0.07,0.25,23.3,0,0,0,0.5,0.5,0.03,+0.5,+0.5,Matches
2466,2373,Dale Stephens,eng ENG,MF,Brighton,eng Premier League,28,1989,36.0,0,19,2,10.5,0.53,0.06,0.00,0.00,23.0,0,0,0,1.2,1.2,0.06,-1.2,-1.2,Matches
2467,2374,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,23,1994,22.0,2,11,4,36.4,0.50,0.18,0.18,0.50,11.5,0,0,0,1.3,1.3,0.12,+0.7,+0.7,Matches
2468,2375,Mariusz Stępiński,pl POL,FW,Chievo,it Serie A,22,1995,7.9,5,19,8,42.1,2.40,1.01,0.26,0.63,15.6,0,0,0,2.2,2.2,0.12,+2.8,+2.8,Matches
2469,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2470,2376,Mariusz Stępiński,pl POL,FW,Nantes,fr Ligue 1,22,1995,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2471,2377,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,22,1994,28.7,18,86,33,38.4,2.99,1.15,0.20,0.52,14.9,0,1,1,16.2,15.3,0.18,+1.8,+1.7,Matches
2472,2378,Ognjen Stijepović,me MNE,"FW,MF",Sampdoria,it Serie A,17,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2473,2379,Lars Stindl,de GER,"FW,MF",M'Gladbach,de Bundesliga,28,1988,30.3,6,71,25,35.2,2.34,0.83,0.08,0.24,18.9,0,0,0,6.3,6.3,0.09,-0.3,-0.3,Matches
2474,2380,Valentin Stocker,ch SUI,MF,Hertha BSC,de Bundesliga,28,1989,0.6,0,3,2,66.7,5.19,3.46,0.00,0.00,27.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2475,2381,Adrian Stoian,ro ROU,"MF,FW",Crotone,it Serie A,26,1991,23.7,2,20,6,30.0,0.84,0.25,0.10,0.33,21.7,0,0,0,1.6,1.0,0.05,+0.4,+1.0,Matches
2476,2382,John Stones,eng ENG,DF,Manchester City,eng Premier League,23,1994,14.5,0,11,4,36.4,0.76,0.28,0.00,0.00,12.0,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
2477,2383,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,22,1995,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2478,2384,Ivan Strinić,hr CRO,DF,Sampdoria,it Serie A,30,1987,13.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2479,2385,Tobias Strobl,de GER,MF,M'Gladbach,de Bundesliga,27,1990,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2480,2386,Kevin Strootman,nl NED,MF,Roma,it Serie A,27,1990,25.1,1,20,7,35.0,0.80,0.28,0.05,0.14,16.0,0,0,0,2.7,2.7,0.14,-1.7,-1.7,Matches
2481,2387,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,26,1991,28.1,1,19,5,26.3,0.68,0.18,0.05,0.20,16.6,1,0,0,1.8,1.8,0.09,-0.8,-0.8,Matches
2482,2388,Cristhian Stuani,uy URU,FW,Girona,es La Liga,30,1986,30.1,21,69,32,46.4,2.29,1.06,0.23,0.50,13.3,0,5,5,17.6,13.6,0.20,+3.4,+2.4,Matches
2483,2389,Stefano Sturaro,it ITA,"MF,DF",Juventus,it Serie A,24,1993,6.8,0,5,1,20.0,0.73,0.15,0.00,0.00,19.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
2484,2390,Daniel Sturridge,eng ENG,FW,West Brom,eng Premier League,27,1989,1.3,0,3,0,0.0,2.29,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2485,2391,Daniel Sturridge,eng ENG,FW,Liverpool,eng Premier League,27,1989,4.8,2,21,8,38.1,4.39,1.67,0.10,0.25,17.5,1,0,0,2.3,2.3,0.11,-0.3,-0.3,Matches
2486,2392,Damián Suárez,uy URU,DF,Getafe,es La Liga,29,1988,32.0,1,10,4,40.0,0.31,0.13,0.10,0.25,30.7,2,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
2487,2393,Denis Suárez,es ESP,"MF,FW",Barcelona,es La Liga,23,1994,6.6,2,12,5,41.7,1.82,0.76,0.17,0.40,16.3,0,0,0,1.9,1.9,0.16,+0.1,+0.1,Matches
2488,2394,Leonardo Suárez,ar ARG,MF,Villarreal,es La Liga,21,1996,0.3,0,1,0,0.0,3.10,0.00,0.00,,26.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2489,2395,Luis Suárez,uy URU,FW,Barcelona,es La Liga,30,1987,32.2,25,120,54,45.0,3.73,1.68,0.20,0.44,13.6,12,1,1,23.4,22.6,0.19,+1.6,+1.4,Matches
2490,2396,Danijel Subašić,hr CRO,GK,Monaco,fr Ligue 1,32,1984,32.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2491,2397,Neven Subotić,rs SRB,DF,Saint-Étienne,fr Ligue 1,28,1988,16.0,2,6,3,50.0,0.37,0.19,0.33,0.67,9.6,0,0,0,0.8,0.8,0.14,+1.2,+1.2,Matches
2492,2398,Neven Subotić,rs SRB,DF,Dortmund,de Bundesliga,28,1988,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2493,2399,Isaac Success,ng NGA,"MF,FW",Málaga,es La Liga,21,1996,5.5,0,8,1,12.5,1.46,0.18,0.00,0.00,17.8,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
2494,2400,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,21,1995,21.4,2,18,7,38.9,0.84,0.33,0.11,0.29,13.1,0,0,0,1.5,1.5,0.09,+0.5,+0.5,Matches
2495,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2496,2401,Ki Sung-yueng,kr KOR,MF,Swansea City,eng Premier League,28,1989,20.8,2,20,6,30.0,0.96,0.29,0.10,0.33,24.8,1,0,0,0.9,0.9,0.05,+1.1,+1.1,Matches
2497,2402,Gilles Sunu,tg TOG,"MF,FW",Angers,fr Ligue 1,26,1991,7.3,1,11,2,18.2,1.51,0.27,0.09,0.50,18.1,1,0,0,1.6,1.6,0.15,-0.6,-0.6,Matches
2498,2403,Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,30,1986,20.6,2,18,6,33.3,0.87,0.29,0.11,0.33,24.1,0,0,0,1.2,1.2,0.07,+0.8,+0.8,Matches
2499,2404,Markel Susaeta,es ESP,"FW,MF",Athletic Club,es La Liga,29,1987,25.2,3,27,12,44.4,1.07,0.48,0.11,0.25,19.3,3,0,0,2.0,2.0,0.08,+1.0,+1.0,Matches
2500,2405,Suso,es ESP,"FW,MF",Milan,it Serie A,23,1993,31.4,6,94,37,39.4,2.99,1.18,0.06,0.16,24.3,12,0,0,4.3,4.3,0.05,+1.7,+1.7,Matches
2501,2406,Markus Suttner,at AUT,DF,Brighton,eng Premier League,30,1987,13.1,0,3,0,0.0,0.23,0.00,0.00,,29.3,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2502,2407,Seydou Sy,sn SEN,GK,Monaco,fr Ligue 1,21,1995,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2503,2408,Issiaga Sylla,gn GUI,"DF,FW",Toulouse,fr Ligue 1,23,1994,17.8,1,14,3,21.4,0.79,0.17,0.07,0.33,24.8,0,0,0,0.4,0.4,0.03,+0.6,+0.6,Matches
2504,2409,Moussa Sylla,fr FRA,FW,Monaco,fr Ligue 1,17,1999,3.4,2,10,5,50.0,2.96,1.48,0.20,0.40,15.3,0,0,0,1.5,1.5,0.15,+0.5,+0.5,Matches
2505,2410,Ádám Szalai,hu HUN,FW,Hoffenheim,de Bundesliga,29,1987,10.0,5,27,11,40.7,2.71,1.10,0.19,0.45,12.6,0,0,0,3.4,3.4,0.13,+1.6,+1.6,Matches
2506,2411,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,27,1990,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2507,2412,Alexander Søderlund,no NOR,FW,Saint-Étienne,fr Ligue 1,29,1987,4.0,0,6,3,50.0,1.49,0.74,0.00,0.00,14.6,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
2508,2413,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,25,1992,22.2,2,15,4,26.7,0.67,0.18,0.13,0.50,12.3,0,0,0,2.7,2.7,0.18,-0.7,-0.7,Matches
2509,2414,Lasse Sørensen,dk DEN,MF,Stoke City,eng Premier League,17,1999,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2510,2415,Alexander Sørloth,no NOR,FW,Crystal Palace,eng Premier League,21,1995,4.0,0,7,3,42.9,1.75,0.75,0.00,0.00,17.3,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
2511,2416,Adel Taarabt,ma MAR,"FW,MF",Genoa,it Serie A,28,1989,17.9,2,33,11,33.3,1.84,0.61,0.06,0.18,21.2,0,0,0,1.5,1.5,0.05,+0.5,+0.5,Matches
2512,2417,Franck Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,28,1989,11.6,0,2,0,0.0,0.17,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2513,2418,Dušan Tadić,rs SRB,"MF,FW",Southampton,eng Premier League,28,1988,31.0,6,39,12,30.8,1.26,0.39,0.13,0.42,17.2,1,1,1,5.8,5.0,0.13,+0.2,0.0,Matches
2514,2419,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,21,1996,27.0,0,7,2,28.6,0.26,0.07,0.00,0.00,11.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
2515,2420,Ervin Taha,fr FRA,FW,Bordeaux,fr Ligue 1,18,1999,0.4,0,1,1,100.0,2.31,2.31,0.00,0.00,23.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2516,2421,Mehdi Tahrat,dz ALG,MF,Angers,fr Ligue 1,27,1990,4.9,0,5,1,20.0,1.02,0.20,0.00,0.00,23.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
