,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 26_level_0
2523,2427,Jonathan Schmid,fr FRA,DF,Freiburg,de Bundesliga,31,1990,6.5,0,5,1,20.0,0.77,0.15,0.00,0.00,22.1,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2524,2428,Benno Schmitz,de GER,DF,Köln,de Bundesliga,26,1994,26.9,0,12,3,25.0,0.45,0.11,0.00,0.00,21.6,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
2525,2429,David Schnegg,at AUT,DF,Venezia,it Serie A,22,1998,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2526,2430,Morgan Schneiderlin,fr FRA,MF,Nice,fr Ligue 1,31,1989,7.2,0,2,0,0.0,0.28,0.00,0.00,,12.2,0,0,0,0.3,0.3,0.16,-0.3,-0.3,Matches
2527,2431,Alessandro Schöpf,at AUT,MF,Arminia,de Bundesliga,27,1994,26.6,1,35,9,25.7,1.31,0.34,0.03,0.11,21.4,2,0,0,2.0,2.0,0.06,-1.0,-1.0,Matches
2528,2432,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,24,1997,15.5,1,6,1,16.7,0.39,0.06,0.17,1.00,24.2,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
2529,2433,Nico Schulz,de GER,DF,Dortmund,de Bundesliga,28,1993,9.3,0,3,2,66.7,0.32,0.22,0.00,0.00,13.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
2530,2434,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,26,1995,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2531,2435,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,29,1992,24.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2532,2436,Valentino Scotta,es ESP,DF,Sevilla,es La Liga,19,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2533,2437,Demba Seck,sn SEN,"MF,FW",Torino,it Serie A,20,2001,1.6,0,4,3,75.0,2.47,1.85,0.00,0.00,18.4,0,0,0,0.6,0.6,0.16,-0.6,-0.6,Matches
2534,2438,Aleksandar Sedlar,rs SRB,"DF,MF",Mallorca,es La Liga,29,1991,4.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2535,2439,Paul Seguin,de GER,MF,Greuther Fürth,de Bundesliga,26,1995,23.4,0,11,2,18.2,0.47,0.09,0.00,0.00,23.8,2,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
2536,2440,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,21,2000,15.7,0,9,1,11.1,0.57,0.06,0.00,0.00,22.5,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
2537,2441,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,26,1995,11.2,4,24,9,37.5,2.15,0.81,0.13,0.33,13.3,0,1,1,4.2,3.4,0.14,-0.2,-0.4,Matches
2538,2442,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,29,1992,37.0,0,2,0,0.0,0.05,0.00,0.00,,14.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2539,2443,Ken Sema,se SWE,"MF,FW",Watford,eng Premier League,27,1993,9.5,0,3,1,33.3,0.32,0.11,0.00,0.00,20.5,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2540,2444,Nélson Semedo,pt POR,"MF,DF",Wolves,eng Premier League,27,1993,23.7,0,19,4,21.1,0.80,0.17,0.00,0.00,20.2,0,0,0,1.6,1.6,0.08,-1.6,-1.6,Matches
2541,2445,Lion Semić,de GER,DF,Dortmund,de Bundesliga,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2542,2446,Adrian Šemper,hr CRO,GK,Genoa,it Serie A,23,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2543,2447,Stefano Sensi,it ITA,"MF,FW",Sampdoria,it Serie A,25,1995,8.4,1,10,4,40.0,1.19,0.48,0.10,0.25,22.1,0,0,0,1.1,1.1,0.11,-0.1,-0.1,Matches
2544,2448,Stefano Sensi,it ITA,"MF,FW",Inter,it Serie A,25,1995,1.9,0,3,0,0.0,1.62,0.00,0.00,,12.3,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
2545,2449,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,30,1991,15.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2546,2450,Suat Serdar,de GER,"MF,FW",Hertha BSC,de Bundesliga,24,1997,24.6,3,33,10,30.3,1.34,0.41,0.09,0.30,17.7,0,0,0,2.1,2.1,0.06,+0.9,+0.9,Matches
2547,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2548,2451,Laurens Serpe,it ITA,DF,Genoa,it Serie A,20,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2549,2452,Janni Serra,de GER,FW,Arminia,de Bundesliga,23,1998,12.4,3,24,9,37.5,1.93,0.73,0.13,0.33,14.2,0,0,0,3.2,3.2,0.13,-0.2,-0.2,Matches
2550,2453,Javier Serrano,es ESP,MF,Atlético Madrid,es La Liga,18,2003,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2551,2454,Nicolás Serrano,es ESP,"MF,FW",Athletic Club,es La Liga,18,2003,3.5,1,9,4,44.4,2.56,1.14,0.11,0.25,25.1,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
2552,2455,Zidan Sertdemir,dk DEN,"MF,FW",Leverkusen,de Bundesliga,16,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2553,2456,Ryan Sessegnon,eng ENG,"DF,MF",Tottenham,eng Premier League,21,2000,11.6,0,6,1,16.7,0.52,0.09,0.00,0.00,13.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
2554,2457,Nils Seufert,de GER,MF,Greuther Fürth,de Bundesliga,24,1997,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2555,2458,Salva Sevilla,es ESP,MF,Mallorca,es La Liga,37,1984,16.7,5,22,4,18.2,1.31,0.24,0.05,0.25,27.4,7,4,4,4.8,1.7,0.08,+0.2,-0.7,Matches
2556,2459,Stephan El Shaarawy,it ITA,"FW,DF",Roma,it Serie A,28,1992,11.7,3,39,12,30.8,3.33,1.02,0.08,0.25,19.3,1,0,0,2.7,2.7,0.07,+0.3,+0.3,Matches
2557,2460,Jamie Shackleton,eng ENG,"DF,MF",Leeds United,eng Premier League,21,1999,7.9,0,4,1,25.0,0.51,0.13,0.00,0.00,18.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
2558,2461,Xherdan Shaqiri,ch SUI,"FW,MF",Lyon,fr Ligue 1,29,1991,7.5,2,13,5,38.5,1.72,0.66,0.15,0.40,20.3,3,0,0,0.6,0.6,0.05,+1.4,+1.4,Matches
2559,2462,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,26,1995,17.8,0,6,1,16.7,0.34,0.06,0.00,0.00,24.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2560,2463,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,29,1992,22.0,2,30,14,46.7,1.36,0.64,0.07,0.14,27.8,6,0,0,0.9,0.9,0.03,+1.1,+1.1,Matches
2561,2464,Aimar Sher,se SWE,MF,Spezia,it Serie A,18,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2562,2465,Eldor Shomurodov,uz UZB,"FW,MF",Roma,it Serie A,26,1995,8.7,3,31,11,35.5,3.56,1.26,0.10,0.27,12.3,0,0,0,4.3,4.3,0.14,-1.3,-1.3,Matches
2563,2466,Shola Shoretire,eng ENG,MF,Manchester Utd,eng Premier League,17,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2564,2467,Mahame Siby,ml MLI,DF,Strasbourg,fr Ligue 1,25,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2565,2468,Aboubakar Sidibé,fr FRA,DF,Clermont Foot,fr Ligue 1,25,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2566,2469,Alassane Sidibe,ci CIV,MF,Atalanta,it Serie A,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2567,2470,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,29,1992,10.5,0,4,1,25.0,0.38,0.09,0.00,0.00,23.9,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
2568,2471,Kaj Sierhuis,nl NED,FW,Reims,fr Ligue 1,23,1998,0.9,0,2,0,0.0,2.25,0.00,0.00,,20.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2569,2472,Francisco Sierralta,cl CHI,DF,Watford,eng Premier League,24,1997,4.7,0,1,1,100.0,0.21,0.21,0.00,0.00,10.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2570,2473,Arnór Sigurðsson,is ISL,"FW,MF",Venezia,it Serie A,22,1999,2.0,0,1,0,0.0,0.49,0.00,0.00,,11.2,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
2571,2474,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,de Bundesliga,19,2002,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2572,2475,Adrien Silva,pt POR,MF,Sampdoria,it Serie A,32,1989,12.0,0,8,2,25.0,0.66,0.17,0.00,0.00,25.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
2573,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2574,2476,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,25,1995,23.1,11,55,23,41.8,2.38,1.00,0.15,0.35,11.8,0,3,3,12.6,10.7,0.20,-1.6,-2.7,Matches
2575,2477,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,26,1994,31.7,8,47,19,40.4,1.48,0.60,0.17,0.42,12.6,0,0,0,6.7,6.7,0.14,+1.3,+1.3,Matches
2576,2478,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,24,1997,29.6,2,19,6,31.6,0.64,0.20,0.11,0.33,21.8,4,0,0,1.0,1.0,0.05,+1.0,+1.0,Matches
2577,2479,David Silva,es ESP,MF,Real Sociedad,es La Liga,35,1986,19.1,2,21,6,28.6,1.10,0.31,0.10,0.33,16.4,0,0,0,3.1,3.1,0.15,-1.1,-1.1,Matches
2578,2480,Fábio Silva,pt POR,FW,Wolves,eng Premier League,19,2002,6.4,0,19,5,26.3,2.99,0.79,0.00,0.00,13.7,0,0,0,1.8,1.8,0.09,-1.8,-1.8,Matches
2579,2481,Gabriel Silva,br BRA,"DF,MF",Saint-Étienne,fr Ligue 1,30,1991,7.9,0,1,0,0.0,0.13,0.00,0.00,,16.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2580,2482,Jonathan Silva,ar ARG,"DF,FW",Getafe,es La Liga,27,1994,2.5,0,1,1,100.0,0.40,0.40,0.00,0.00,23.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2581,2483,Rui Silva,pt POR,GK,Betis,es La Liga,27,1994,21.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2582,2484,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,36,1984,29.4,3,18,5,27.8,0.61,0.17,0.17,0.60,12.2,0,0,0,0.9,0.9,0.05,+2.1,+2.1,Matches
2583,2485,Marco Silvestri,it ITA,GK,Udinese,it Serie A,30,1991,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2584,2486,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,21,2000,22.3,1,12,3,25.0,0.54,0.13,0.08,0.33,12.7,0,0,0,0.9,0.9,0.07,+0.1,+0.1,Matches
2585,2487,Giovanni Simeone,ar ARG,FW,Hellas Verona,it Serie A,26,1995,29.5,17,69,32,46.4,2.34,1.09,0.25,0.53,14.7,0,0,1,10.3,9.5,0.14,+6.7,+7.5,Matches
2586,2488,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,26,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2587,2489,Giuliano Simeone,ar ARG,MF,Atlético Madrid,es La Liga,18,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2588,2490,Ellis Simms,eng ENG,FW,Everton,eng Premier League,20,2001,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2589,2491,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,26,1995,25.9,6,42,16,38.1,1.62,0.62,0.14,0.38,15.9,2,0,0,4.6,4.6,0.11,+1.4,+1.4,Matches
2590,2492,Unai Simón,es ESP,GK,Athletic Club,es La Liga,24,1997,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2591,2493,Xavi Simons,nl NED,"MF,FW",Paris S-G,fr Ligue 1,18,2003,1.5,0,2,0,0.0,1.36,0.00,0.00,,13.4,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
2592,2494,Wilfried Singo,ci CIV,DF,Torino,it Serie A,20,2000,29.0,3,41,7,17.1,1.42,0.24,0.07,0.43,15.3,0,0,0,2.6,2.6,0.06,+0.4,+0.4,Matches
2593,2495,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,26,1995,3.9,0,1,1,100.0,0.26,0.26,0.00,0.00,11.7,0,0,0,0.2,0.2,0.21,-0.2,-0.2,Matches
2594,2496,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,33,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2595,2497,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,19,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2596,2498,Salvatore Sirigu,it ITA,GK,Genoa,it Serie A,34,1987,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2597,2499,Issouf Sissokho,ml MLI,MF,Bordeaux,fr Ligue 1,19,2002,4.8,0,3,2,66.7,0.62,0.41,0.00,0.00,24.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
2598,2500,Ibrahima Sissoko,ml MLI,"MF,DF",Strasbourg,fr Ligue 1,23,1997,25.6,2,26,6,23.1,1.02,0.23,0.08,0.33,15.0,0,0,0,2.6,2.6,0.10,-0.6,-0.6,Matches
2599,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2600,2501,Moussa Sissoko,fr FRA,MF,Watford,eng Premier League,31,1989,35.8,2,25,8,32.0,0.70,0.22,0.08,0.25,16.8,0,0,0,3.8,3.7,0.15,-1.8,-1.7,Matches
2601,2502,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,24,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2602,2503,Sambou Sissoko,fr FRA,"MF,DF",Reims,fr Ligue 1,22,1999,2.0,0,3,0,0.0,1.53,0.00,0.00,,22.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2603,2504,Antonio Sivera,es ESP,GK,Alavés,es La Liga,24,1996,3.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2604,2505,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,26,1995,20.2,4,23,8,34.8,1.14,0.40,0.17,0.50,16.2,0,0,0,3.2,3.2,0.14,+0.8,+0.8,Matches
2605,2506,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,20,2000,15.0,0,4,1,25.0,0.27,0.07,0.00,0.00,24.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
2606,2507,Leo Skiri Østigård,no NOR,DF,Genoa,it Serie A,21,1999,13.0,0,7,1,14.3,0.54,0.08,0.00,0.00,18.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
2607,2508,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,30,1991,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2608,2509,Andreas Skov Olsen,dk DEN,"FW,DF",Bologna,it Serie A,21,1999,8.3,0,7,2,28.6,0.84,0.24,0.00,0.00,14.3,0,0,0,0.9,0.9,0.12,-0.9,-0.9,Matches
2609,2510,Robert Skov,dk DEN,"FW,DF",Hoffenheim,de Bundesliga,25,1996,4.1,0,12,2,16.7,2.93,0.49,0.00,0.00,17.5,1,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
2610,2511,Milan Škriniar,sk SVK,DF,Inter,it Serie A,26,1995,35.0,3,25,7,28.0,0.71,0.20,0.12,0.43,11.9,0,0,0,3.2,3.2,0.13,-0.2,-0.2,Matches
2611,2512,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,33,1988,6.4,1,12,4,33.3,1.88,0.63,0.08,0.25,11.5,0,0,0,1.9,1.9,0.15,-0.9,-0.9,Matches
2612,2513,William Smallbone,ie IRL,"MF,FW",Southampton,eng Premier League,21,2000,1.5,0,1,0,0.0,0.68,0.00,0.00,,17.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2613,2514,Chris Smalling,eng ENG,DF,Roma,it Serie A,31,1989,23.2,3,10,3,30.0,0.43,0.13,0.30,1.00,8.1,0,0,0,2.4,2.4,0.24,+0.6,+0.6,Matches
2614,2515,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,21,2000,21.3,10,40,23,57.5,1.87,1.08,0.25,0.43,15.8,0,0,0,6.0,6.0,0.15,+4.0,+4.0,Matches
2615,2516,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,29,1991,16.5,1,12,1,8.3,0.73,0.06,0.08,1.00,22.1,2,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
2616,2517,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,29,1991,28.5,0,13,1,7.7,0.46,0.04,0.00,0.00,26.2,2,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
2617,2518,Rubén Sobrino,es ESP,MF,Valencia,es La Liga,29,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2618,2519,Rubén Sobrino,es ESP,"FW,MF",Cádiz,es La Liga,29,1992,20.7,4,33,10,30.3,1.60,0.48,0.12,0.40,13.0,0,0,0,5.4,5.3,0.17,-1.4,-1.3,Matches
2619,2520,Alex Sola,es ESP,"DF,FW",Real Sociedad,es La Liga,22,1999,0.5,0,1,0,0.0,2.20,0.00,0.00,,19.7,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
2620,2521,Augusto Solari,ar ARG,"MF,DF",Celta Vigo,es La Liga,29,1992,7.9,0,7,1,14.3,0.88,0.13,0.00,0.00,24.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
2621,2522,Roberto Soldado,es ESP,FW,Levante,es La Liga,36,1985,7.4,3,17,8,47.1,2.30,1.08,0.18,0.38,12.3,0,0,0,3.7,3.7,0.22,-0.7,-0.7,Matches
2622,2523,Carlos Soler,es ESP,MF,Valencia,es La Liga,24,1997,27.5,11,34,14,41.2,1.24,0.51,0.12,0.29,23.7,6,7,7,9.1,3.5,0.10,+1.9,+0.5,Matches
2623,2524,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,32,1988,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2624,2525,Son,es ESP,DF,Levante,es La Liga,27,1994,21.9,1,14,7,50.0,0.64,0.32,0.07,0.14,19.4,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
2625,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2626,2526,Brandon Soppy,fr FRA,"DF,MF",Udinese,it Serie A,19,2002,8.6,0,6,2,33.3,0.69,0.23,0.00,0.00,12.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
2627,2527,David Soria,es ESP,GK,Getafe,es La Liga,28,1993,37.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2628,2528,Roberto Soriano,it ITA,MF,Bologna,it Serie A,30,1991,29.1,0,23,8,34.8,0.79,0.27,0.00,0.00,18.9,0,0,0,2.1,2.1,0.09,-2.1,-2.1,Matches
2629,2529,Alberto Soro,es ESP,"MF,FW",Granada,es La Liga,22,1999,6.4,0,7,4,57.1,1.09,0.62,0.00,0.00,13.2,0,0,0,0.8,0.8,0.11,-0.8,-0.8,Matches
2630,2530,Borna Sosa,hr CRO,"DF,FW",Stuttgart,de Bundesliga,23,1998,27.8,1,25,6,24.0,0.90,0.22,0.04,0.17,22.6,2,0,0,0.9,0.9,0.04,+0.1,+0.1,Matches
2631,2531,Hugo Sotelo,es ESP,FW,Celta Vigo,es La Liga,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2632,2532,Florian Sotoca,fr FRA,"FW,MF",Lens,fr Ligue 1,30,1990,27.6,6,69,24,34.8,2.50,0.87,0.06,0.17,15.5,0,2,2,8.5,6.9,0.10,-2.5,-2.9,Matches
2633,2533,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,22,1999,13.8,3,22,10,45.5,1.60,0.73,0.14,0.30,16.2,1,0,0,2.5,2.5,0.11,+0.5,+0.5,Matches
2634,2534,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,26,1995,34.0,5,45,11,24.4,1.32,0.32,0.11,0.45,12.8,0,0,0,5.5,4.8,0.11,-0.5,+0.2,Matches
2635,2535,Matìas Soulé,ar ARG,FW,Juventus,it Serie A,18,2003,0.1,0,2,0,0.0,36.00,0.00,0.00,,29.2,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2636,2536,Sambou Soumano,sn SEN,"FW,MF",Lorient,fr Ligue 1,20,2001,5.0,3,18,4,22.2,3.62,0.81,0.17,0.75,11.1,0,0,0,3.0,3.0,0.17,0.0,0.0,Matches
2637,2537,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,29,1992,25.2,0,8,2,25.0,0.32,0.08,0.00,0.00,8.3,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches
2638,2538,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,22,1999,12.2,0,6,2,33.3,0.49,0.16,0.00,0.00,18.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
2639,2539,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,29,1992,25.9,1,18,4,22.2,0.69,0.15,0.06,0.25,24.4,0,0,0,0.5,0.5,0.03,+0.5,+0.5,Matches
2640,2540,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,24,1997,26.8,2,16,3,18.8,0.60,0.11,0.13,0.67,25.9,0,0,0,0.6,0.6,0.04,+1.4,+1.4,Matches
2641,2541,Saidou Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,19,2002,11.0,2,3,2,66.7,0.27,0.18,0.67,1.00,7.0,0,0,0,0.3,0.3,0.09,+1.7,+1.7,Matches
2642,2542,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,25,1996,27.7,1,8,1,12.5,0.29,0.04,0.13,1.00,12.0,0,0,0,1.0,1.0,0.13,0.0,0.0,Matches
2643,2543,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,28,1993,1.4,0,2,0,0.0,1.42,0.00,0.00,,25.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2644,2544,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,29,1992,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2645,2545,Tony Springett,ie IRL,"MF,FW",Norwich City,eng Premier League,18,2002,1.6,0,1,1,100.0,0.64,0.64,0.00,0.00,12.9,0,0,0,0.2,0.2,0.17,-0.2,-0.2,Matches
2646,2546,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,24,1996,6.7,1,12,3,25.0,1.79,0.45,0.08,0.33,17.7,1,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
2647,2547,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,22,1998,20.7,1,49,12,24.5,2.37,0.58,0.02,0.08,25.6,9,0,0,2.1,2.1,0.04,-1.1,-1.1,Matches
2648,2548,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,de Bundesliga,27,1993,15.4,0,16,5,31.3,1.04,0.32,0.00,0.00,29.4,3,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
2649,2549,Luca Stanga,it ITA,DF,Milan,it Serie A,19,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2650,2550,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,21,2000,7.2,1,4,3,75.0,0.56,0.42,0.25,0.33,10.4,0,0,0,0.5,0.5,0.12,+0.5,+0.5,Matches
2651,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2652,2551,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,26,1995,22.6,1,11,4,36.4,0.49,0.18,0.09,0.25,15.2,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
2653,2552,Jason Steele,eng ENG,GK,Brighton,eng Premier League,30,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2654,2553,Jed Steer,eng ENG,GK,Aston Villa,eng Premier League,28,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
