,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 25_level_0
1478,1423,Ademola Lookman,ng NGA,"FW,MF",Everton,eng Premier League,20,1997,6.9,0,0,0,8,21,2,15,7,7,0,0,0,41,6,5,54.5,Matches
1479,1424,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,27,1990,34.0,0,0,0,1,6,0,0,2,0,0,1,0,41,5,0,100.0,Matches
1480,1425,Rony Lopes,pt POR,"FW,MF",Monaco,fr Ligue 1,22,1995,20.5,1,0,0,16,28,5,146,8,22,0,0,0,84,7,21,25.0,Matches
1481,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1482,1426,Álex López,es ESP,MF,Espanyol,es La Liga,21,1997,1.2,1,0,0,1,4,0,2,3,1,0,0,0,10,1,2,33.3,Matches
1483,1427,Cristian López,es ESP,FW,Angers,fr Ligue 1,29,1989,4.1,2,0,0,11,13,1,1,1,3,1,0,0,10,18,25,41.9,Matches
1484,1428,David López,es ESP,DF,Espanyol,es La Liga,28,1989,20.2,4,0,0,18,17,0,2,28,18,1,1,1,101,51,39,56.7,Matches
1485,1429,Diego López,es ESP,GK,Espanyol,es La Liga,36,1981,38.0,2,0,0,0,4,0,0,2,0,0,0,0,51,6,1,85.7,Matches
1486,1430,Javi López,es ESP,DF,Espanyol,es La Liga,32,1986,21.6,5,1,1,32,35,0,57,40,40,0,0,0,112,31,27,53.4,Matches
1487,1431,Lluis López,es ESP,DF,Espanyol,es La Liga,21,1997,5.8,0,0,0,5,2,0,0,7,3,0,1,0,21,14,10,58.3,Matches
1488,1432,Maxime Lopez,fr FRA,MF,Marseille,fr Ligue 1,20,1997,24.2,4,0,0,32,14,0,67,20,24,0,0,0,145,6,13,31.6,Matches
1489,1433,Pedro López Muñoz,es ESP,DF,Levante,es La Liga,34,1983,5.2,1,0,0,7,12,0,14,8,3,0,0,0,26,4,5,44.4,Matches
1490,1434,Pau López,es ESP,GK,Betis,es La Liga,23,1994,33.0,3,0,0,1,5,0,0,2,0,0,0,0,56,7,0,100.0,Matches
1491,1435,Roberto López,es ESP,MF,Real Sociedad,es La Liga,18,2000,0.3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,50.0,Matches
1492,1436,Unai López,es ESP,MF,Athletic Club,es La Liga,22,1995,3.6,1,0,0,1,4,1,12,1,5,0,0,0,25,2,7,22.2,Matches
1493,1437,Jonas Lössl,dk DEN,GK,Huddersfield,eng Premier League,29,1989,30.9,1,0,0,0,3,0,0,2,0,0,0,0,41,13,5,72.2,Matches
1494,1438,Albert Lottin,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,16,2001,0.2,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,,Matches
1495,1439,Imran Louza,ma MAR,MF,Nantes,fr Ligue 1,19,1999,1.0,1,0,0,4,0,0,2,0,0,0,0,0,8,1,1,50.0,Matches
1496,1440,Davor Lovren,hr CRO,MF,Düsseldorf,de Bundesliga,19,1998,0.5,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,100.0,Matches
1497,1441,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,29,1989,11.0,1,0,0,3,10,0,4,11,9,1,0,0,44,53,25,67.9,Matches
1498,1442,Chris Löwe,de GER,"DF,MF",Huddersfield,eng Premier League,29,1989,22.9,2,0,0,14,13,2,140,23,18,0,1,0,98,23,33,41.1,Matches
1499,1443,Eduard Löwen,de GER,"MF,FW",Nürnberg,de Bundesliga,21,1997,18.0,3,0,0,18,26,0,16,8,22,0,0,0,121,18,31,36.7,Matches
1500,1444,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,29,1989,19.4,7,0,0,22,12,0,58,30,35,0,0,0,127,25,13,65.8,Matches
1501,1445,Anthony Lozano,hn HON,"FW,MF",Girona,es La Liga,25,1993,8.1,4,1,0,42,10,5,10,0,5,1,0,0,28,24,31,43.6,Matches
1502,1446,Derrick Luckassen,nl NED,DF,Hertha BSC,de Bundesliga,23,1995,2.8,0,0,0,0,4,1,0,0,2,0,0,0,15,5,6,45.5,Matches
1503,1447,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,32,1985,22.6,4,0,0,26,14,2,54,44,36,0,1,0,143,18,10,64.3,Matches
1504,1448,José Luis Gayà,es ESP,DF,Valencia,es La Liga,23,1995,34.9,10,0,0,35,55,3,97,43,59,1,1,0,192,34,44,43.6,Matches
1505,1449,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,31,1987,35.5,7,0,0,31,52,22,71,12,15,3,0,0,127,15,41,26.8,Matches
1506,1450,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,28,1990,25.1,6,1,1,31,7,1,6,68,31,0,0,0,199,59,32,64.8,Matches
1507,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1508,1451,Luisinho,pt POR,DF,Huesca,es La Liga,33,1985,5.6,4,0,0,8,8,0,9,16,10,0,0,0,27,0,4,0.0,Matches
1509,1452,David Luiz,br BRA,DF,Chelsea,eng Premier League,31,1987,36.0,3,0,0,34,29,0,4,35,31,0,0,0,203,82,71,53.6,Matches
1510,1453,Douglas Luiz,br BRA,MF,Girona,es La Liga,20,1998,16.6,7,0,0,47,30,0,16,21,19,0,1,0,136,26,20,56.5,Matches
1511,1454,Everton Luiz,br BRA,MF,SPAL,it Serie A,30,1988,3.5,5,0,0,9,5,0,1,3,6,0,0,0,17,1,1,50.0,Matches
1512,1455,Jordan Lukaku,be BEL,"DF,MF",Lazio,it Serie A,24,1994,1.9,1,0,0,4,1,2,10,5,3,0,0,0,10,2,1,66.7,Matches
1513,1456,Romelu Lukaku,be BEL,FW,Manchester Utd,eng Premier League,25,1993,23.7,4,0,0,18,3,23,46,2,4,1,0,0,31,92,84,52.3,Matches
1514,1457,Dodi Lukebakio,be BEL,"FW,MF",Düsseldorf,de Bundesliga,20,1997,21.9,6,0,0,28,50,14,41,9,17,1,1,0,86,22,25,46.8,Matches
1515,1458,Saša Lukić,rs SRB,MF,Torino,it Serie A,21,1996,11.0,7,0,0,35,13,0,26,12,11,0,0,0,54,8,26,23.5,Matches
1516,1459,Senad Lulić,ba BIH,"DF,FW",Lazio,it Serie A,32,1986,32.5,5,0,0,41,27,7,140,49,43,0,2,0,232,44,26,62.9,Matches
1517,1460,Antonio Luna,es ESP,"DF,FW",Levante,es La Liga,27,1991,14.0,4,0,0,14,12,0,52,15,10,0,0,0,99,13,8,61.9,Matches
1518,1461,Andriy Lunin,ua UKR,GK,Leganés,es La Liga,19,1999,4.1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0,Matches
1519,1462,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,21,1996,8.1,0,0,0,10,7,0,1,13,6,0,2,0,33,19,18,51.4,Matches
1520,1463,Fabian Lustenberger,ch SUI,"DF,MF",Hertha BSC,de Bundesliga,30,1988,24.1,2,0,0,17,34,0,0,39,30,0,0,0,139,48,28,63.2,Matches
1521,1464,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,31,1987,14.6,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,,Matches
1522,1465,Lyanco,br BRA,DF,Torino,it Serie A,21,1997,1.0,0,0,0,1,1,0,0,4,1,0,0,0,10,1,2,33.3,Matches
1523,1466,Lyanco,br BRA,DF,Bologna,it Serie A,21,1997,12.4,2,1,1,11,3,2,0,22,18,0,0,0,103,28,27,50.9,Matches
1524,1467,Hervé Lybohy,ne NIG,DF,Nîmes,fr Ligue 1,35,1983,16.4,3,0,0,18,10,0,2,14,13,0,1,1,77,28,30,48.3,Matches
1525,1468,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,24,1993,9.2,1,0,0,9,1,1,41,19,8,0,0,0,42,13,12,52.0,Matches
1526,1469,Yann M'Vila,fr FRA,MF,Saint-Étienne,fr Ligue 1,28,1990,36.2,5,1,0,20,33,0,7,74,40,0,0,0,243,44,40,52.4,Matches
1527,1470,Darwin Machís,ve VEN,"FW,MF",Udinese,it Serie A,25,1993,5.1,2,0,0,7,12,0,22,2,6,0,0,0,24,4,9,30.8,Matches
1528,1471,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,21,1996,31.5,4,1,1,25,78,2,205,12,32,2,0,0,126,11,34,24.4,Matches
1529,1472,Gary Madine,eng ENG,"FW,MF",Cardiff City,eng Premier League,27,1990,0.4,0,0,0,2,1,0,0,0,1,0,0,0,2,3,3,50.0,Matches
1530,1473,Pablo Maffeo,es ESP,"DF,MF",Stuttgart,de Bundesliga,21,1997,6.6,1,0,0,4,12,0,23,13,13,0,0,0,34,8,18,30.8,Matches
1531,1474,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,33,1984,20.7,4,1,1,37,39,0,2,24,33,0,2,0,142,16,22,42.1,Matches
1532,1475,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,22,1995,16.8,2,0,0,20,11,0,0,16,9,0,0,0,59,29,21,58.0,Matches
1533,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1534,1476,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,25,1993,28.8,6,1,0,20,16,4,1,36,17,0,0,0,195,118,33,78.1,Matches
1535,1477,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,27,1991,14.9,0,0,0,10,15,9,73,9,7,0,0,0,83,19,24,44.2,Matches
1536,1478,Thiago Maia,br BRA,MF,Lille,fr Ligue 1,21,1997,11.3,4,0,0,18,14,0,2,23,19,0,0,0,92,14,18,43.8,Matches
1537,1479,Raffaele Maiello,it ITA,MF,Frosinone,it Serie A,27,1991,22.7,4,0,0,11,39,0,29,30,27,0,0,0,183,11,13,45.8,Matches
1538,1480,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,19,1999,22.9,2,0,0,17,14,0,9,28,16,0,1,0,148,20,21,48.8,Matches
1539,1481,Domenico Maietta,it ITA,DF,Empoli,it Serie A,35,1982,19.0,5,0,0,18,4,1,7,24,15,0,2,0,106,30,18,62.5,Matches
1540,1482,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,23,1995,38.0,1,0,0,0,10,0,0,0,0,0,0,0,44,9,0,100.0,Matches
1541,1483,Linton Maina,de GER,"FW,MF",Hannover 96,de Bundesliga,19,1999,15.7,0,0,0,9,15,1,26,14,14,0,0,0,92,3,18,14.3,Matches
1542,1484,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,20,1997,11.0,2,1,1,8,12,1,18,19,22,0,0,0,59,6,12,33.3,Matches
1543,1485,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,19,1998,2.2,1,0,0,3,2,0,1,0,1,0,0,0,10,4,3,57.1,Matches
1544,1486,Abdul Majeed Waris,gh GHA,"FW,MF",Nantes,fr Ligue 1,26,1991,25.0,3,0,0,17,73,11,40,7,13,3,0,0,107,13,35,27.1,Matches
1545,1487,Jean-Victor Makengo,fr FRA,"MF,FW",Nice,fr Ligue 1,20,1998,11.4,3,0,0,12,13,0,5,9,8,0,0,0,51,5,24,17.2,Matches
1546,1488,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,23,1995,35.7,4,0,0,19,11,1,4,71,45,0,1,0,166,83,80,50.9,Matches
1547,1489,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,26,1991,15.3,4,0,0,11,17,2,0,28,13,0,0,0,77,25,34,42.4,Matches
1548,1490,Malcom,br BRA,"FW,MF",Barcelona,es La Liga,21,1997,6.8,0,0,0,5,9,8,16,1,2,0,0,0,24,4,11,26.7,Matches
1549,1491,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,27,1991,20.1,3,0,0,24,22,3,97,44,31,0,0,0,129,18,30,37.5,Matches
1550,1492,Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,de Bundesliga,26,1992,7.8,0,0,0,7,7,2,23,4,7,0,0,0,34,6,12,33.3,Matches
1551,1493,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,27,1991,34.4,11,0,0,51,27,9,177,50,41,0,1,0,169,60,56,51.7,Matches
1552,1494,Antonio Mance,hr CRO,FW,Nantes,fr Ligue 1,22,1995,0.6,1,0,0,3,0,0,1,0,1,0,0,0,1,1,4,20.0,Matches
1553,1495,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,29,1989,31.0,2,0,0,29,34,0,59,44,65,0,0,1,199,18,20,47.4,Matches
1554,1496,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,22,1996,25.0,5,0,0,36,14,2,3,48,30,0,1,0,140,71,43,62.3,Matches
1555,1497,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,33,1985,30.4,1,1,0,3,2,0,0,1,0,0,2,0,31,8,1,88.9,Matches
1556,1498,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,24,1994,1.1,0,0,0,5,2,0,4,1,2,0,0,0,6,2,0,100.0,Matches
1557,1499,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,26,1991,34.0,10,0,0,56,22,1,19,41,34,0,0,0,143,53,38,58.2,Matches
1558,1500,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,21,1997,32.4,8,1,0,46,40,1,49,43,35,0,0,0,154,49,45,52.1,Matches
1559,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1560,1501,Mario Mandžukić,hr CRO,FW,Juventus,it Serie A,32,1986,22.4,4,0,0,35,34,8,20,13,25,1,0,0,62,67,53,55.8,Matches
1561,1502,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,26,1992,34.2,2,0,0,34,64,25,39,15,29,1,0,0,152,35,74,32.1,Matches
1562,1503,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,31,1987,17.8,2,1,0,13,10,0,83,23,27,0,1,0,121,12,30,28.6,Matches
1563,1504,Kostas Manolas,gr GRE,DF,Roma,it Serie A,27,1991,25.8,6,0,0,30,20,1,1,50,24,0,0,0,136,64,30,68.1,Matches
1564,1505,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,24,1994,12.2,2,0,0,13,8,1,28,17,19,0,0,0,59,19,20,48.7,Matches
1565,1506,Martín Mantovani,ar ARG,DF,Huesca,es La Liga,34,1984,7.8,2,0,0,12,16,0,0,22,9,0,2,1,23,30,13,69.8,Matches
1566,1507,Juan Manuel Valencia,co COL,FW,Bologna,it Serie A,20,1998,0.3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.0,Matches
1567,1508,Harrison Manzala,cd COD,"MF,FW",Angers,fr Ligue 1,24,1994,0.8,0,0,0,1,3,1,4,0,2,0,0,0,5,2,3,40.0,Matches
1568,1509,Fran Manzanara,es ESP,"DF,MF",Levante,es La Liga,21,1996,1.7,0,0,0,1,1,0,0,1,5,0,0,0,5,5,4,55.6,Matches
1569,1510,Myziane Maolida,km COM,FW,Nice,fr Ligue 1,19,1999,10.6,2,0,0,5,7,3,7,1,8,0,0,0,41,9,19,32.1,Matches
1570,1511,Faitout Maouassa,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,23.7,2,1,1,12,25,0,79,23,30,0,0,0,109,20,12,62.5,Matches
1571,1512,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,29,1989,9.8,2,0,0,9,9,0,9,30,16,0,0,0,72,34,26,56.7,Matches
1572,1513,Iván Marcano,es ESP,DF,Roma,it Serie A,31,1987,9.0,0,0,0,10,4,0,14,24,4,0,0,0,51,28,13,68.3,Matches
1573,1514,Marcelo,br BRA,DF,Real Madrid,es La Liga,30,1988,20.6,6,0,0,19,20,5,72,17,19,0,0,0,109,7,21,25.0,Matches
1574,1515,Marcelo,br BRA,DF,Lyon,fr Ligue 1,31,1987,32.0,6,0,0,33,10,0,3,62,33,0,0,1,223,171,45,79.2,Matches
1575,1516,Solly March,eng ENG,"FW,MF",Brighton,eng Premier League,24,1994,27.4,1,0,0,29,30,6,152,27,24,1,0,0,140,17,61,21.8,Matches
1576,1517,Federico Marchetti,it ITA,GK,Genoa,it Serie A,35,1983,4.0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,Matches
1577,1518,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,26,1992,31.0,9,0,0,38,25,0,11,36,23,0,1,0,136,61,29,67.8,Matches
1578,1519,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,29,1989,26.9,7,2,1,39,11,9,78,27,32,0,0,0,117,37,33,52.9,Matches
1579,1520,Georg Margreitter,at AUT,DF,Nürnberg,de Bundesliga,29,1988,22.9,2,0,0,10,14,1,3,26,24,1,0,0,94,59,34,63.4,Matches
1580,1521,Miguel Marí,es ESP,MF,Eibar,es La Liga,21,1997,0.8,0,0,0,1,1,0,0,1,0,0,0,0,5,1,2,33.3,Matches
1581,1522,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,23,1995,19.7,5,0,0,8,18,0,0,44,15,0,1,0,92,55,25,68.8,Matches
1582,1523,Mariano,do DOM,FW,Real Madrid,es La Liga,24,1993,5.0,2,0,0,5,4,14,0,0,1,0,0,0,3,11,12,47.8,Matches
1583,1524,Mariano,do DOM,FW,Lyon,fr Ligue 1,24,1993,1.6,0,0,0,3,1,0,1,1,0,0,0,0,0,2,0,100.0,Matches
1584,1525,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,31,1986,21.4,3,0,0,19,4,1,1,26,22,0,0,0,77,61,55,52.6,Matches
1585,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1586,1526,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,26,1991,20.0,4,0,0,20,14,0,20,40,28,0,0,0,123,20,29,40.8,Matches
1587,1527,Adrián Marín,es ESP,"DF,MF",Alavés,es La Liga,21,1997,3.2,2,0,0,11,3,0,2,7,8,0,0,0,15,4,2,66.7,Matches
1588,1528,João Mário,pt POR,"MF,FW",Inter,it Serie A,25,1993,12.0,2,0,0,13,23,0,33,6,16,0,0,0,78,5,6,45.5,Matches
1589,1529,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,24,1994,22.3,5,0,0,16,9,1,0,40,26,0,1,0,89,95,37,72.0,Matches
1590,1530,Lazar Marković,rs SRB,MF,Fulham,eng Premier League,24,1994,0.5,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,Matches
1591,1531,Marlon,br BRA,DF,Sassuolo,it Serie A,22,1995,16.8,4,1,1,19,8,0,7,24,18,0,0,0,82,21,29,42.0,Matches
1592,1532,Marquinhos,br BRA,"DF,MF",Paris S-G,fr Ligue 1,24,1994,29.9,2,1,0,29,10,1,1,44,41,0,1,0,217,68,39,63.6,Matches
1593,1533,Roger Martí,es ESP,FW,Levante,es La Liga,27,1991,21.0,5,0,0,38,32,8,17,4,6,1,0,0,48,21,53,28.4,Matches
1594,1534,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,22,1995,18.0,2,0,0,14,28,6,34,3,7,2,0,0,67,18,18,50.0,Matches
1595,1535,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,21,1997,32.0,3,0,0,29,28,6,235,38,30,1,0,0,166,23,36,39.0,Matches
1596,1536,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,28,1990,22.9,9,0,0,35,23,0,20,30,28,0,1,0,158,17,19,47.2,Matches
1597,1537,Marvin Martin,fr FRA,MF,Reims,fr Ligue 1,30,1988,6.9,1,0,0,6,15,1,23,2,1,0,0,0,30,2,14,12.5,Matches
1598,1538,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,27,1991,32.2,12,0,0,38,55,0,16,69,26,2,2,0,183,91,69,56.9,Matches
1599,1539,Javi Martínez,es ESP,MF,Bayern Munich,de Bundesliga,29,1988,14.5,3,0,0,12,13,0,4,31,15,0,0,0,95,51,36,58.6,Matches
1600,1540,Lautaro Martínez,ar ARG,"FW,MF",Inter,it Serie A,20,1997,14.9,4,0,0,27,42,3,12,3,5,0,0,0,40,33,49,40.2,Matches
1601,1541,Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,29,1989,31.3,7,0,0,30,47,0,13,52,34,1,1,0,170,66,44,60.0,Matches
1602,1542,Gelson Martins,pt POR,"FW,MF",Atlético Madrid,es La Liga,23,1995,2.5,0,0,0,3,7,1,3,1,3,0,0,0,11,2,9,18.2,Matches
1603,1543,Gelson Martins,pt POR,"FW,MF",Monaco,fr Ligue 1,23,1995,15.4,1,0,0,14,25,2,58,8,12,0,0,0,75,7,19,26.9,Matches
1604,1544,Adam Marušić,me MNE,DF,Lazio,it Serie A,25,1992,23.5,2,1,0,31,18,2,56,24,15,0,1,0,111,31,26,54.4,Matches
1605,1545,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,25,1993,11.0,2,0,0,13,4,0,1,23,10,0,0,0,65,12,11,52.2,Matches
1606,1546,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,32,1986,20.4,5,0,0,15,18,2,4,44,14,1,1,1,137,34,18,65.4,Matches
1607,1547,Adam Masina,ma MAR,DF,Watford,eng Premier League,24,1994,11.2,5,0,0,17,10,1,31,17,17,0,0,0,52,22,15,59.5,Matches
1608,1548,Jordi Masip,es ESP,GK,Valladolid,es La Liga,29,1989,35.0,1,0,0,0,1,0,0,1,1,0,0,0,38,4,2,66.7,Matches
1609,1549,Han-Noah Massengo,fr FRA,MF,Monaco,fr Ligue 1,17,2001,0.7,0,0,0,0,1,0,0,2,2,0,0,0,2,1,0,100.0,Matches
1610,1550,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,24,1993,19.5,2,0,0,16,5,0,37,36,25,0,0,0,146,21,20,51.2,Matches
1611,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1612,1551,Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,29,1988,27.0,10,0,0,79,52,30,55,17,21,0,0,0,100,96,109,46.8,Matches
1613,1552,Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,30,1988,14.3,3,0,0,10,9,8,67,6,4,2,0,0,71,2,6,25.0,Matches
1614,1553,Luca Matarese,it ITA,FW,Frosinone,it Serie A,20,1998,0.2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
1615,1554,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,21,1997,27.6,2,0,0,32,31,36,28,3,9,1,0,0,50,107,97,52.5,Matches
1616,1555,Christian Mathenia,de GER,GK,Nürnberg,de Bundesliga,26,1992,21.5,2,0,0,0,5,0,0,1,0,0,0,0,16,13,1,92.9,Matches
1617,1556,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,29,1988,27.1,7,1,1,27,20,1,9,31,30,0,0,0,207,54,32,62.8,Matches
1618,1557,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,26,1991,17.1,3,0,0,12,17,0,0,32,26,0,0,0,95,65,28,69.9,Matches
1619,1558,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,de Bundesliga,17,2000,2.1,0,0,0,3,0,0,4,0,1,0,0,0,6,0,7,0.0,Matches
1620,1559,Alessandro Matri,it ITA,FW,Sassuolo,it Serie A,33,1984,6.7,3,0,0,6,5,10,4,4,1,0,0,0,19,7,22,24.1,Matches
1621,1560,Federico Mattiello,it ITA,"DF,FW",Bologna,it Serie A,23,1995,14.8,2,1,0,16,12,1,71,20,20,0,0,0,69,16,27,37.2,Matches
1622,1561,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,31,1987,26.9,5,0,0,34,25,7,34,26,33,0,0,0,141,24,36,40.0,Matches
1623,1562,José Mauri,it ITA,MF,Milan,it Serie A,22,1996,2.3,0,0,0,5,4,0,0,5,4,0,0,0,13,2,4,33.3,Matches
1624,1563,Stephy Mavididi,eng ENG,FW,Juventus,it Serie A,20,1998,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,Matches
1625,1564,Konstantinos Mavropanos,gr GRE,DF,Arsenal,eng Premier League,20,1997,1.6,1,0,0,2,0,0,0,7,0,0,0,0,5,2,3,40.0,Matches
1626,1565,Alfie Mawson,eng ENG,DF,Fulham,eng Premier League,24,1994,12.6,2,0,0,6,5,0,3,19,7,0,0,0,64,32,21,60.4,Matches
1627,1566,Philipp Max,de GER,"DF,MF",Augsburg,de Bundesliga,24,1993,28.5,1,0,0,13,20,1,202,22,24,0,0,0,120,23,38,37.7,Matches
1628,1567,Alexandru Maxim,ro ROU,"MF,FW",Mainz 05,de Bundesliga,28,1990,6.4,3,0,0,9,7,3,36,5,10,0,0,0,30,3,8,27.3,Matches
1629,1568,Eric Maxim Choupo-Moting,cm CMR,FW,Paris S-G,fr Ligue 1,29,1989,8.9,0,0,0,16,6,11,7,3,4,0,0,0,29,11,19,36.7,Matches
1630,1569,Borja Mayoral,es ESP,FW,Levante,es La Liga,21,1997,18.0,1,0,0,16,33,16,5,5,4,0,0,0,64,21,45,31.8,Matches
1631,1570,Róbert Mazáň,sk SVK,DF,Celta Vigo,es La Liga,24,1994,1.0,0,0,0,2,0,0,4,3,3,0,0,0,1,2,1,66.7,Matches
1632,1571,Luca Mazzitelli,it ITA,MF,Genoa,it Serie A,22,1995,3.6,3,0,0,13,5,0,7,6,2,0,0,0,34,10,12,45.5,Matches
1633,1572,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,19,1998,26.0,5,1,0,19,44,30,25,5,4,4,0,0,44,1,7,12.5,Matches
1634,1573,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,23,1994,22.3,6,0,0,35,22,1,14,19,32,0,0,0,113,36,45,44.4,Matches
1635,1574,Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,17,2001,2.0,0,0,0,1,0,0,0,3,0,0,0,0,11,7,5,58.3,Matches
1636,1575,Nolan Mbemba,cg CGO,"MF,DF",Reims,fr Ligue 1,23,1995,4.0,0,0,0,3,5,0,4,10,8,0,0,0,22,8,5,61.5,Matches
1637,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1638,1576,Adama Mbengue,sn SEN,DF,Caen,fr Ligue 1,24,1993,8.2,3,0,0,21,8,0,28,7,32,0,1,0,70,5,11,31.3,Matches
1639,1577,Isaac Mbenza,be BEL,"FW,MF",Huddersfield,eng Premier League,22,1996,11.0,1,0,0,8,5,5,34,5,9,0,0,0,52,2,10,16.7,Matches
