,Unnamed: 0_x,Player,Pos,Squad,Rk,Tkl,Tkl.1,TklW,Blocks,Int,Clr,Err,90s,Cmp,Cmp.1,Cmp.2,Cmp.3,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,Ast,xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,GCA,Sh,SoT%,npxG,Touches,Att,Succ%,PrgC,Mis,Dis,PrgR,G-PK,G-PK.1,Fls,Fld,PKwon,OG,Recov,Won%,Unnamed: 0_y,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
132,786,Edimilson Fernandes,MF,Fiorentina,787,36,14,24,31,26,31,0,21.9,740,307,329,77,84.7,86.5,89.4,74.0,0,1.3,25,86,11,4,100,60,4,21,23.8,1.2,1112,39,51.3,35,35,34,51,2,0.09,38,17,0,0,155,37.5,21142,West Ham United,Edimilson Fernandes,23.0,Central Midfield,1.FSV Mainz 05,€7.50m,out,Summer,7.5,Premier League,2019,2019/2020
133,796,Alex Ferrari,DF,Sampdoria,797,10,5,8,7,9,26,0,6.0,281,81,168,31,87.8,85.3,97.1,66.0,0,0.0,0,13,1,1,13,3,0,0,,0.0,385,1,0.0,0,8,1,3,0,0.0,3,4,0,0,26,75.0,24044,Bologna FC 1909,Alex Ferrari,25.0,Centre-Back,Sampdoria,€3.60m,out,Summer,3.6,Serie A,2019,2019/2020
134,799,Jordan Ferri,MF,Nîmes,800,52,26,31,27,15,9,1,20.8,855,372,341,105,80.7,86.9,86.3,67.3,1,2.9,25,119,23,1,170,64,7,15,20.0,0.7,1289,50,54.0,55,40,28,57,2,0.1,40,30,0,0,194,40.4,14843,Olympique Lyon,Jordan Ferri,27.0,Central Midfield,Montpellier,€2.00m,out,Summer,2.0,Ligue 1,2019,2019/2020
135,800,Jordan Ferri,MF,Lyon,801,5,1,3,4,1,3,0,1.3,80,40,31,6,84.2,93.0,83.8,54.5,0,0.0,0,6,1,0,12,2,0,0,,0.0,116,2,50.0,4,4,4,7,0,0.0,2,2,0,0,13,40.0,14843,Olympique Lyon,Jordan Ferri,27.0,Central Midfield,Montpellier,€2.00m,out,Summer,2.0,Ligue 1,2019,2019/2020
136,804,Junior Firpo,"DF,FW",Betis,805,38,10,25,27,23,48,0,21.5,914,534,311,47,80.3,88.7,79.5,56.0,4,2.2,20,49,14,2,83,36,4,19,36.8,2.2,1361,45,68.9,73,25,15,171,3,0.14,30,26,1,0,105,60.7,14916,Real Betis Balompié,Junior Firpo,22.0,Left-Back,Barcelona,€20.00m,out,Summer,20.0,Primera Division,2019,2019/2020
137,814,Youssouf Fofana,MF,Strasbourg,815,28,9,20,7,11,8,0,10.1,271,129,107,25,76.3,82.2,85.6,54.3,1,0.6,6,23,5,1,27,17,2,12,25.0,1.2,469,25,64.0,21,29,9,21,2,0.2,17,9,0,0,65,41.7,15382,RC Strasbourg Alsace,Youssouf Fofana,21.0,Central Midfield,Monaco,€15.00m,out,Winter,15.0,Ligue 1,2019,2019/2020
138,816,Thomas Fontaine,"DF,MF",Reims,817,6,2,3,6,7,28,1,4.7,172,48,81,41,85.1,92.3,89.0,75.9,1,0.4,2,6,0,0,8,3,1,0,,0.0,252,1,100.0,2,3,1,0,0,0.0,6,3,0,0,20,52.6,15130,Stade Reims,Thomas Fontaine,28.0,Centre-Back,FC Lorient,€1.00m,out,Summer,1.0,Ligue 1,2019,2019/2020
139,819,Pablo Fornals,"MF,FW",Villarreal,820,49,15,26,32,24,19,0,27.5,897,444,332,83,75.6,82.8,81.6,62.4,3,5.9,44,106,39,3,174,107,7,58,27.6,3.7,1519,64,60.9,55,60,51,172,2,0.07,31,43,0,0,163,24.1,14946,Villarreal CF,Pablo Fornals,23.0,Attacking Midfield,West Ham,€28.00m,out,Summer,28.0,Primera Division,2019,2019/2020
140,822,Steven Fortes,DF,Toulouse,823,3,0,1,1,2,9,2,1.5,43,11,25,5,86.0,78.6,100.0,55.6,0,0.0,0,2,0,0,5,0,0,0,,0.0,66,0,,1,1,0,0,0,0.0,1,1,0,0,2,77.8,15261,FC Toulouse,Steven Fortes,27.0,Centre-Back,Lens,€1.00m,out,Summer,1.0,Ligue 1,2019,2019/2020
141,832,Pierluigi Frattali,GK,Parma,833,0,0,0,0,0,1,0,1.0,27,1,20,6,69.2,100.0,100.0,33.3,0,0.0,0,1,0,0,0,0,0,0,,0.0,43,0,,0,0,0,0,0,0.0,0,0,0,0,1,,24601,Parma Calcio 1913,Pierluigi Frattali,33.0,Goalkeeper,Bari,free transfer,out,Summer,0.0,Serie A,2019,2019/2020
142,837,Marco Friedl,DF,Werder Bremen,838,8,3,6,9,13,21,0,5.3,230,80,117,31,85.2,93.0,86.7,75.6,0,0.0,0,18,0,0,24,1,0,1,0.0,0.0,334,4,50.0,3,4,2,7,0,0.0,8,5,0,0,19,66.7,11752,Bayern Munich,Marco Friedl,21.0,Centre-Back,Werder Bremen,€3.50m,out,Summer,3.5,1 Bundesliga,2019,2019/2020
143,840,Javi Fuego,MF,Villarreal,841,6,4,3,2,3,9,0,2.6,106,50,45,5,73.6,83.3,80.4,45.5,0,0.0,0,10,0,0,9,4,0,0,,0.0,170,1,100.0,1,0,3,1,0,0.0,7,5,0,0,15,57.1,14953,Villarreal CF,Javi Fuego,35.0,Defensive Midfield,Sporting Gijón,free transfer,out,Summer,0.0,Primera Division,2019,2019/2020
144,852,Sam Gallagher,FW,Southampton,853,0,0,0,1,0,1,0,0.4,1,1,0,0,16.7,20.0,0.0,,0,0.0,0,0,0,0,0,0,0,0,,0.0,13,0,,0,1,2,1,0,0.0,4,1,0,0,1,16.7,21269,Southampton FC,Sam Gallagher,23.0,Centre-Forward,Blackburn,€6.50m,out,Summer,6.5,Premier League,2019,2019/2020
145,869,Manu García,MF,Alavés,870,83,24,48,42,23,67,0,25.9,698,358,252,63,73.1,80.1,76.6,59.4,1,0.7,12,68,5,2,97,41,1,28,17.9,2.9,1265,19,68.4,19,26,26,35,1,0.04,62,53,0,1,190,59.5,20898,Manchester City,Manu García,21.0,Attacking Midfield,Sporting Gijón,€4.00m,out,Summer,4.0,Premier League,2019,2019/2020
146,870,Manu García,MF,Toulouse,871,37,15,26,16,15,5,0,20.5,737,415,212,74,78.8,85.9,79.4,64.9,4,1.8,22,93,19,1,139,58,5,18,16.7,0.8,1144,58,55.2,36,45,29,65,0,0.0,28,46,0,0,101,17.6,20898,Manchester City,Manu García,21.0,Attacking Midfield,Sporting Gijón,€4.00m,out,Summer,4.0,Premier League,2019,2019/2020
147,879,Jean-Philippe Gbamin,MF,Mainz 05,880,51,23,31,39,30,32,1,29.7,1080,568,369,119,79.0,85.7,85.8,62.3,1,1.9,23,111,19,4,135,60,3,36,19.4,1.4,1674,66,53.0,67,46,50,67,2,0.07,38,27,0,0,226,57.3,12017,1.FSV Mainz 05,Jean-Philippe Gbamin,23.0,Defensive Midfield,Everton,€25.00m,out,Summer,25.0,1 Bundesliga,2019,2019/2020
148,888,Gerson,"MF,FW",Fiorentina,889,42,12,26,46,16,32,0,27.0,932,446,364,85,81.5,86.9,86.1,62.0,3,2.7,37,121,26,2,150,103,9,39,17.9,2.8,1454,42,64.3,82,37,45,104,3,0.11,52,85,0,1,141,46.1,24662,AS Roma,Gerson,22.0,Central Midfield,Flamengo,€13.00m,out,Summer,13.0,Serie A,2019,2019/2020
149,912,Diego Godín,DF,Atlético Madrid,913,52,20,30,22,45,141,2,27.9,844,341,366,116,79.9,87.2,85.1,59.8,1,0.3,3,49,2,0,60,13,3,14,57.1,2.6,1347,11,90.9,12,12,0,3,3,0.11,32,24,0,1,138,61.9,14538,Atlético de Madrid,Diego Godín,33.0,Centre-Back,Inter,free transfer,out,Summer,0.0,Primera Division,2019,2019/2020
150,917,André Gomes,MF,Everton,918,39,13,23,27,20,18,0,22.0,1026,446,407,136,83.8,87.8,87.0,73.9,1,0.6,6,106,19,1,145,46,2,21,23.8,1.6,1438,55,72.7,49,34,50,22,1,0.05,49,26,0,0,178,52.2,14496,FC Barcelona,André Gomes,25.0,Central Midfield,Everton,€25.00m,out,Summer,25.0,Primera Division,2019,2019/2020
151,923,Maxi Gómez,FW,Celta Vigo,924,6,1,4,3,2,43,0,32.9,497,269,148,44,71.6,76.0,75.1,67.7,5,3.0,31,46,15,3,64,77,12,81,33.3,11.7,987,30,46.7,33,74,42,150,12,0.36,70,66,0,0,79,50.0,15041,Celta de Vigo,Maxi Gómez,22.0,Centre-Forward,Valencia,€14.50m,out,Summer,14.5,Primera Division,2019,2019/2020
152,927,Alfred Gomis,GK,SPAL,928,0,0,0,0,1,14,1,19.2,500,75,246,177,72.8,100.0,98.8,49.7,0,0.0,0,7,0,0,0,3,0,0,,0.0,729,0,,0,1,0,0,0,0.0,1,3,0,0,28,80.0,24820,SPAL,Alfred Gomis,25.0,Goalkeeper,Dijon,€1.00m,out,Summer,1.0,Serie A,2019,2019/2020
153,929,Anthony Gonçalves,"MF,FW",Strasbourg,930,22,7,15,21,10,17,0,11.8,342,174,113,30,67.1,82.1,63.8,41.1,2,1.3,14,29,13,8,45,31,7,14,71.4,1.5,638,9,77.8,50,23,7,77,5,0.43,31,6,0,0,42,50.0,15230,RC Strasbourg Alsace,Anthony Gonçalves,33.0,Central Midfield,SM Caen,free transfer,out,Summer,0.0,Ligue 1,2019,2019/2020
154,930,Jérôme Gondorf,"MF,FW",Freiburg,931,33,14,18,29,19,23,1,14.4,349,167,117,45,67.4,82.3,70.1,50.0,2,3.1,20,29,14,2,54,40,3,23,30.4,1.5,700,17,35.3,22,22,17,62,2,0.14,29,25,0,0,89,41.9,12285,SC Freiburg,Jérôme Gondorf,31.0,Central Midfield,Karlsruher SC,Loan fee:€75Th.,out,Winter,0.075,1 Bundesliga,2019,2019/2020
155,932,Bruno González,DF,Getafe,933,23,9,10,13,22,110,0,18.9,365,80,199,81,70.6,73.4,82.2,57.0,1,0.3,3,17,2,2,29,9,3,7,14.3,0.7,702,3,100.0,4,4,2,1,0,0.0,24,13,0,0,89,53.1,15185,Getafe CF,Bruno González,29.0,Centre-Back,Levante,free transfer,out,Winter,0.0,Primera Division,2019,2019/2020
156,938,Mathieu Gorgelin,GK,Lyon,939,0,0,0,0,0,3,0,4.0,99,18,57,24,88.4,100.0,98.3,66.7,0,0.0,0,0,0,0,0,0,0,0,,0.0,118,0,,0,0,0,0,0,0.0,0,0,0,0,6,100.0,14847,Olympique Lyon,Mathieu Gorgelin,28.0,Goalkeeper,AC Le Havre,free transfer,out,Summer,0.0,Ligue 1,2019,2019/2020
157,954,Esteban Granero,MF,Espanyol,955,50,17,32,42,26,34,2,22.4,988,443,403,106,82.3,89.7,87.8,57.9,1,1.5,29,87,16,3,113,79,6,30,23.3,1.8,1423,40,85.0,39,26,36,36,3,0.13,38,42,0,0,133,42.0,15218,RCD Espanyol Barcelona,Esteban Granero,32.0,Central Midfield,Marbella FC,free transfer,out,Winter,0.0,Primera Division,2019,2019/2020
158,960,Michael Gregoritsch,"MF,FW",Augsburg,961,22,4,13,29,15,58,0,27.6,653,364,181,52,69.5,78.6,71.5,51.5,2,2.5,28,64,24,2,102,70,3,84,27.4,9.3,1274,33,42.4,36,71,26,145,5,0.18,27,28,0,0,109,50.3,12297,FC Augsburg,Michael Gregoritsch,25.0,Centre-Forward,FC Schalke 04,Loan fee:€500Th.,out,Winter,0.5,1 Bundesliga,2019,2019/2020
159,962,Antoine Griezmann,"FW,MF",Atlético Madrid,963,31,8,19,18,12,21,0,35.5,1123,647,290,92,74.4,84.7,74.2,52.6,8,7.7,73,79,60,5,136,134,14,110,38.2,11.6,1830,44,45.5,87,57,49,241,12,0.34,18,35,0,0,118,42.3,14531,Atlético de Madrid,Antoine Griezmann,28.0,Second Striker,Barcelona,€120.00m,out,Summer,120.0,Primera Division,2019,2019/2020
160,963,Vincenzo Grifo,"MF,FW",Hoffenheim,964,6,0,3,2,2,5,0,3.7,123,61,45,9,66.5,77.2,73.8,30.0,2,0.6,10,11,9,0,22,20,3,14,14.3,0.7,224,8,37.5,15,4,3,36,0,0.0,5,2,0,0,23,50.0,11946,TSG 1899 Hoffenheim,Vincenzo Grifo,26.0,Left Winger,SC Freiburg,€7.00m,out,Summer,7.0,1 Bundesliga,2019,2019/2020
161,964,Vincenzo Grifo,"MF,FW",Freiburg,965,26,14,14,10,2,10,0,15.9,578,272,198,77,74.6,84.7,78.9,52.4,3,3.2,35,47,16,6,68,76,8,41,31.7,2.9,927,42,71.4,63,30,25,110,5,0.32,8,17,1,0,91,23.1,11946,TSG 1899 Hoffenheim,Vincenzo Grifo,26.0,Left Winger,SC Freiburg,€7.00m,out,Summer,7.0,1 Bundesliga,2019,2019/2020
162,983,John Guidetti,FW,Alavés,984,4,0,1,4,1,6,0,7.0,103,60,26,5,66.0,74.1,60.5,50.0,1,1.0,9,5,6,3,12,14,2,10,50.0,1.4,216,4,25.0,8,16,6,57,2,0.29,13,4,0,0,16,42.1,15229,Deportivo Alavés,John Guidetti,27.0,Centre-Forward,Hannover 96,Loan fee:€500Th.,out,Winter,0.5,Primera Division,2019,2019/2020
163,987,Serhou Guirassy,FW,Amiens,988,7,0,5,7,4,14,0,12.3,209,142,45,9,63.3,70.3,59.2,60.0,1,1.4,12,14,9,1,31,28,4,27,33.3,4.1,498,24,37.5,16,46,31,93,3,0.24,16,40,0,0,38,60.7,12127,1. FC Köln,Serhou Guirassy,23.0,Centre-Forward,Amiens SC,€6.00m,out,Summer,6.0,1 Bundesliga,2019,2019/2020
164,990,Gerard Gumbau,MF,Leganés,991,22,6,16,15,13,13,0,13.3,320,143,131,42,71.1,86.1,78.0,44.7,1,0.4,7,22,5,3,41,19,2,18,27.8,1.2,555,5,100.0,11,10,3,23,0,0.0,28,11,0,0,61,48.4,14873,CD Leganés,Gerard Gumbau,24.0,Defensive Midfield,Girona,€500Th.,out,Summer,0.5,Primera Division,2019,2019/2020
165,1000,Luiz Gustavo,"MF,DF",Marseille,1001,72,30,43,26,34,61,0,27.1,1279,611,488,128,88.4,93.7,91.7,67.4,0,0.5,8,77,9,3,108,31,6,31,22.6,2.2,1726,19,78.9,32,17,11,14,2,0.07,37,40,0,0,159,42.1,14862,Olympique Marseille,Luiz Gustavo,32.0,Defensive Midfield,Fenerbahce,€6.00m,out,Summer,6.0,Ligue 1,2019,2019/2020
166,1007,Oussama Haddadi,DF,Dijon,1008,51,24,25,33,45,93,2,29.7,1195,535,517,108,73.2,86.2,76.8,46.8,2,2.7,36,72,34,25,102,67,3,10,40.0,0.6,1948,23,47.8,95,34,24,183,2,0.07,29,11,0,0,170,40.0,14796,Dijon FCO,Oussama Haddadi,27.0,Centre-Back,Al-Ettifaq,free transfer,out,Summer,0.0,Ligue 1,2019,2019/2020
167,1012,Oualid El Hajjam,"DF,MF",Amiens,1013,14,5,9,8,12,26,0,6.0,197,94,80,20,68.6,85.5,69.6,42.6,0,0.1,1,19,3,2,25,5,0,1,0.0,0.1,370,8,62.5,10,7,4,18,0,0.0,10,8,0,0,31,60.0,14686,Amiens SC,Oualid El Hajjam,28.0,Right-Back,Troyes,€35Th.,out,Summer,0.035,Ligue 1,2019,2019/2020
168,1014,Sébastien Haller,FW,Eint Frankfurt,1015,24,8,11,21,15,23,0,24.2,501,313,136,16,62.6,71.8,60.2,50.0,9,6.1,38,54,13,1,57,72,16,51,45.1,10.7,1111,49,57.1,30,86,48,169,12,0.49,42,43,0,0,87,59.0,11874,Eintracht Frankfurt,Sébastien Haller,25.0,Centre-Forward,West Ham,€50.00m,out,Summer,50.0,1 Bundesliga,2019,2019/2020
169,1033,Eden Hazard,FW,Chelsea,1034,14,5,9,10,13,6,1,32.5,1581,905,430,147,79.6,87.8,79.9,66.8,15,10.0,97,127,90,9,249,221,33,89,43.8,7.4,2358,204,67.2,276,87,85,439,12,0.37,12,104,1,0,103,38.0,20957,Chelsea FC,Eden Hazard,28.0,Left Winger,Real Madrid,€115.00m,out,Summer,115.0,Premier League,2019,2019/2020
170,1034,Thorgan Hazard,"FW,MF",M'Gladbach,1035,50,17,33,35,27,12,0,31.9,975,500,322,109,70.0,83.1,73.2,47.8,11,8.9,73,74,53,9,130,144,15,70,31.4,5.9,1775,120,59.2,167,71,50,321,7,0.22,27,61,0,0,176,22.3,11823,Borussia Mönchengladbach,Thorgan Hazard,26.0,Left Winger,Bor. Dortmund,€25.50m,out,Summer,25.5,1 Bundesliga,2019,2019/2020
171,1036,Tom Heaton,GK,Burnley,1037,0,0,0,0,0,8,2,19.0,294,15,80,198,49.7,93.8,98.8,40.6,0,0.1,2,21,0,0,0,12,0,1,0.0,0.0,636,1,100.0,0,0,0,0,0,0.0,1,2,0,0,19,100.0,21248,Burnley FC,Tom Heaton,33.0,Goalkeeper,Aston Villa,€8.80m,out,Summer,8.8,Premier League,2019,2019/2020
172,1038,Filip Helander,DF,Bologna,1039,42,19,26,27,14,84,0,19.0,605,226,310,64,78.9,90.0,85.2,47.8,0,0.2,2,38,4,0,55,10,0,10,10.0,0.7,960,5,80.0,10,6,5,4,0,0.0,28,6,0,0,74,65.4,24045,Bologna FC 1909,Filip Helander,26.0,Centre-Back,Rangers,€3.35m,out,Summer,3.35,Serie A,2019,2019/2020
173,1048,Mario Hermoso,DF,Espanyol,1049,38,21,24,34,37,175,2,31.2,1355,424,669,245,83.4,91.2,88.0,69.4,0,0.4,5,72,2,0,84,21,2,27,40.7,2.6,1954,12,75.0,21,6,6,11,3,0.1,22,29,0,0,181,61.9,14764,RCD Espanyol Barcelona,Mario Hermoso,24.0,Centre-Back,Atlético Madrid,€25.00m,out,Summer,25.0,Primera Division,2019,2019/2020
174,1050,Lucas Hernández,DF,Atlético Madrid,1051,35,17,25,17,14,49,0,12.4,448,221,173,32,80.4,89.8,84.4,47.8,0,0.8,3,24,7,3,36,10,0,5,20.0,0.8,699,10,60.0,19,4,6,38,1,0.08,13,20,0,0,67,61.8,14532,Atlético de Madrid,Lucas Hernández,23.0,Centre-Back,Bayern Munich,€80.00m,out,Summer,80.0,Primera Division,2019,2019/2020
175,1051,Theo Hernández,DF,Real Sociedad,1052,54,28,33,21,33,42,3,22.0,937,541,333,38,80.3,89.3,83.7,43.2,2,1.8,18,44,17,8,72,48,4,24,20.8,1.4,1448,83,50.6,87,37,26,117,1,0.05,29,70,0,0,126,57.9,14570,Real Madrid,Theo Hernández,21.0,Left-Back,AC Milan,€21.50m,out,Summer,21.5,Primera Division,2019,2019/2020
176,1052,Ander Herrera,MF,Manchester Utd,1053,54,21,28,38,37,25,1,15.6,862,467,297,48,87.1,94.2,89.5,64.9,3,1.6,15,70,10,1,93,39,6,21,38.1,1.3,1205,17,70.6,21,13,9,30,2,0.13,21,20,0,0,114,26.3,21039,Manchester United,Ander Herrera,29.0,Central Midfield,Paris SG,free transfer,out,Summer,0.0,Premier League,2019,2019/2020
177,1056,Pablo Hervías,MF,Valladolid,1057,1,0,0,0,2,0,0,1.8,49,15,22,7,75.4,83.3,73.3,70.0,0,0.3,2,4,1,1,3,5,0,3,33.3,0.1,76,2,50.0,2,1,0,12,0,0.0,1,3,0,0,5,100.0,14835,SD Eibar,Pablo Hervías,26.0,Right Winger,Real Valladolid,€1.00m,out,Summer,1.0,Primera Division,2019,2019/2020
178,1057,Pablo Hervías,MF,Eibar,1058,1,0,1,2,0,0,0,2.0,45,27,10,5,56.3,81.8,62.5,21.7,1,0.3,6,2,1,1,1,10,1,4,25.0,0.1,94,10,60.0,6,0,4,9,0,0.0,2,5,0,0,9,33.3,14835,SD Eibar,Pablo Hervías,26.0,Right Winger,Real Valladolid,€1.00m,out,Summer,1.0,Primera Division,2019,2019/2020
179,1062,Oscar Hiljemark,MF,Genoa,1063,16,5,9,13,13,14,0,13.3,397,206,148,32,76.9,86.9,83.6,50.8,0,0.6,12,33,11,3,49,33,2,13,38.5,1.0,630,16,50.0,15,15,9,41,1,0.08,19,10,0,0,59,46.2,24219,Genoa CFC,Oscar Hiljemark,27.0,Central Midfield,Dinamo Moscow,Loan fee:€500Th.,out,Summer,0.5,Serie A,2019,2019/2020
180,1064,Martin Hinteregger,DF,Augsburg,1065,48,24,35,24,22,68,0,17.5,643,211,317,104,74.8,87.6,85.0,50.0,0,0.7,7,38,7,1,65,13,1,17,23.5,0.9,1062,6,33.3,16,13,4,2,2,0.11,17,14,0,0,109,60.7,12096,FC Augsburg,Martin Hinteregger,26.0,Centre-Back,E. Frankfurt,€9.00m,out,Summer,9.0,1 Bundesliga,2019,2019/2020
181,1065,Martin Hinteregger,DF,Eint Frankfurt,1066,34,13,26,20,13,51,0,12.7,430,147,222,55,72.9,85.0,82.2,43.7,0,0.2,3,48,3,0,47,16,1,11,18.2,1.2,744,6,83.3,9,4,6,4,1,0.08,10,10,0,1,105,64.1,12096,FC Augsburg,Martin Hinteregger,26.0,Centre-Back,E. Frankfurt,€9.00m,out,Summer,9.0,1 Bundesliga,2019,2019/2020
182,1067,Andrew Hjulsager,"MF,FW",Celta Vigo,1068,16,2,10,4,2,1,0,4.0,95,51,32,8,69.3,85.0,74.4,36.4,3,1.7,6,8,6,4,13,11,3,2,0.0,0.1,192,14,42.9,9,12,10,29,0,0.0,8,3,0,0,21,12.5,15043,Celta de Vigo,Andrew Hjulsager,24.0,Attacking Midfield,KV Oostende,€500Th.,out,Summer,0.5,Primera Division,2019,2019/2020
183,1082,Branimir Hrgota,FW,Eint Frankfurt,1083,0,0,0,0,0,0,0,0.1,1,1,0,0,100.0,100.0,,,0,0.0,0,0,0,0,0,0,0,0,,0.0,2,0,,0,0,1,1,0,0.0,0,0,0,0,0,,11880,Eintracht Frankfurt,Branimir Hrgota,26.0,Centre-Forward,Greuther Fürth,free transfer,out,Summer,0.0,1 Bundesliga,2019,2019/2020
184,1087,Vitor Hugo,DF,Fiorentina,1088,64,17,42,28,74,141,2,27.4,1129,397,589,132,86.8,93.2,89.0,71.4,2,1.4,8,67,5,0,95,21,1,16,6.3,1.2,1636,3,66.7,11,12,4,2,0,0.0,43,18,0,0,146,64.7,24159,ACF Fiorentina,Vitor Hugo,28.0,Centre-Back,Palmeiras,€5.50m,out,Summer,5.5,Serie A,2019,2019/2020
185,1088,Mats Hummels,DF,Bayern Munich,1089,26,9,17,20,34,50,1,19.7,1558,509,887,153,89.0,93.9,93.7,66.2,1,1.0,13,114,11,0,138,36,2,19,26.3,2.4,1917,11,90.9,19,8,2,6,1,0.05,9,9,0,0,123,68.9,11750,Bayern Munich,Mats Hummels,30.0,Centre-Back,Bor. Dortmund,€30.50m,out,Summer,30.5,1 Bundesliga,2019,2019/2020
186,1104,Edgar Ié,DF,Lille,1105,5,3,4,2,7,17,0,2.7,96,43,46,7,77.4,91.5,78.0,50.0,0,0.0,1,3,0,0,7,4,1,0,,0.0,159,2,100.0,4,4,0,3,0,0.0,3,0,0,0,24,63.6,14820,LOSC Lille,Edgar Ié,25.0,Centre-Back,Trabzonspor,free transfer,out,Summer,0.0,Ligue 1,2019,2019/2020
187,1105,Edgar Ié,DF,Nantes,1106,20,9,13,10,8,23,0,8.6,274,146,101,20,77.0,88.0,81.5,50.0,0,0.0,1,16,1,1,21,5,0,3,0.0,0.2,433,9,66.7,7,9,6,9,0,0.0,12,9,0,0,51,47.6,14820,LOSC Lille,Edgar Ié,25.0,Centre-Back,Trabzonspor,free transfer,out,Summer,0.0,Ligue 1,2019,2019/2020
188,1106,Borja Iglesias,FW,Espanyol,1107,23,5,14,14,7,41,0,34.2,477,294,129,24,69.3,76.4,71.3,61.5,3,4.1,42,24,11,1,31,82,11,87,40.2,13.6,1073,51,45.1,52,109,65,251,14,0.41,56,51,0,0,85,44.0,14763,RCD Espanyol Barcelona,Borja Iglesias,26.0,Centre-Forward,Real Betis,€28.00m,out,Summer,28.0,Primera Division,2019,2019/2020
189,1113,Stefan Ilsanker,"DF,MF",RB Leipzig,1114,26,14,17,9,18,43,1,10.4,363,138,169,43,78.2,83.1,84.1,55.1,0,0.3,4,25,1,0,39,8,0,4,0.0,0.5,575,2,100.0,2,7,1,4,0,0.0,20,9,0,0,57,62.5,12219,RB Leipzig,Stefan Ilsanker,30.0,Defensive Midfield,E. Frankfurt,€500Th.,out,Winter,0.5,1 Bundesliga,2019,2019/2020
190,1119,Danny Ings,FW,Southampton,1120,30,11,14,30,5,9,0,18.3,281,157,92,17,68.7,77.0,79.3,40.5,3,3.1,28,30,20,1,56,61,7,53,35.8,7.0,647,37,54.1,21,54,29,125,4,0.22,16,22,3,0,74,24.7,20928,Liverpool FC,Danny Ings,26.0,Centre-Forward,Southampton,€25.10m,out,Summer,25.1,Premier League,2019,2019/2020
191,1123,Takashi Inui,"MF,FW",Alavés,1124,9,5,5,5,4,3,0,9.2,187,102,69,11,71.6,84.3,71.1,42.3,0,0.6,4,16,7,2,20,16,3,16,31.3,2.2,357,23,60.9,21,27,10,53,2,0.22,7,16,0,0,53,57.1,14920,Real Betis Balompié,Takashi Inui,31.0,Left Winger,SD Eibar,€2.00m,out,Summer,2.0,Primera Division,2019,2019/2020
192,1124,Takashi Inui,MF,Betis,1125,4,3,3,3,1,1,0,4.2,105,63,27,8,80.2,88.7,87.1,72.7,0,0.1,3,4,5,2,10,16,0,13,23.1,1.0,174,11,72.7,11,11,6,26,0,0.0,6,12,0,0,15,0.0,14920,Real Betis Balompié,Takashi Inui,31.0,Left Winger,SD Eibar,€2.00m,out,Summer,2.0,Primera Division,2019,2019/2020
193,1134,Ander Iturraspe,MF,Athletic Club,1135,2,1,2,0,6,2,0,1.1,71,30,36,2,88.8,90.9,90.0,50.0,0,0.0,0,5,0,0,5,0,0,0,,0.0,91,1,0.0,0,1,1,2,0,0.0,1,1,0,0,8,71.4,14719,Athletic Bilbao,Ander Iturraspe,30.0,Defensive Midfield,Espanyol,free transfer,out,Summer,0.0,Primera Division,2019,2019/2020
194,1136,Alex Iwobi,"FW,MF",Arsenal,1137,28,6,14,21,12,13,1,21.9,767,442,259,37,74.6,85.8,78.0,45.7,6,7.0,40,53,65,8,141,84,11,35,40.0,3.5,1297,85,54.1,132,69,56,234,3,0.14,8,13,0,0,90,16.0,21008,Arsenal FC,Alex Iwobi,23.0,Left Winger,Everton,€30.40m,out,Summer,30.4,Premier League,2019,2019/2020
195,1141,Phil Jagielka,DF,Everton,1142,7,1,5,1,2,14,0,3.7,144,35,87,18,74.6,71.4,89.7,42.9,0,0.3,2,4,0,0,6,1,0,1,100.0,0.6,225,0,,0,2,0,0,1,0.27,2,3,0,0,14,48.3,21099,Everton FC,Phil Jagielka,36.0,Centre-Back,Sheff Utd,free transfer,out,Summer,0.0,Premier League,2019,2019/2020
196,1143,Christophe Jallet,DF,Nice,1144,29,16,21,21,14,32,0,9.8,528,271,221,30,83.7,92.5,85.0,57.7,0,0.2,3,43,8,3,83,11,0,4,75.0,0.5,759,2,50.0,10,13,3,46,1,0.1,8,3,0,0,33,40.9,15069,OGC Nice,Christophe Jallet,35.0,Right-Back,Amiens SC,free transfer,out,Summer,0.0,Ligue 1,2019,2019/2020
197,1147,Jakub Jankto,MF,Sampdoria,1148,7,4,4,18,9,16,0,10.7,433,243,161,20,77.5,87.4,80.1,45.5,0,0.8,6,30,17,7,52,24,2,23,21.7,1.7,656,5,20.0,32,8,5,80,0,0.0,7,6,0,0,70,30.8,24901,Udinese Calcio,Jakub Jankto,23.0,Left Midfield,Sampdoria,€14.50m,out,Summer,14.5,Serie A,2019,2019/2020
