,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 26_level_0
1583,1524,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,22,1998,30.9,0,26,8,30.8,0.84,0.26,0.00,0.00,23.9,1,0,0,1.2,1.2,0.05,-1.2,-1.2,Matches
1584,1525,Romelu Lukaku,be BEL,FW,Inter,it Serie A,27,1993,32.0,24,90,42,46.7,2.81,1.31,0.20,0.43,14.5,1,6,6,23.0,18.2,0.21,+1.0,-0.2,Matches
1585,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1586,1526,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,de Bundesliga,22,1997,20.6,5,40,17,42.5,1.94,0.82,0.08,0.18,16.2,1,2,2,6.9,5.3,0.13,-1.9,-2.3,Matches
1587,1527,Saša Lukić,rs SRB,MF,Torino,it Serie A,23,1996,23.4,3,19,7,36.8,0.81,0.30,0.16,0.43,16.8,0,0,0,1.8,1.8,0.10,+1.2,+1.2,Matches
1588,1528,Senad Lulić,ba BIH,DF,Lazio,it Serie A,34,1986,8.0,0,6,3,50.0,0.75,0.38,0.00,0.00,17.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
1589,1529,John Lundstram,eng ENG,MF,Sheffield Utd,eng Premier League,26,1994,22.6,0,19,4,21.1,0.84,0.18,0.00,0.00,23.8,1,0,1,1.9,1.1,0.06,-1.9,-1.1,Matches
1590,1530,Sebastiano Luperto,it ITA,DF,Crotone,it Serie A,23,1996,20.9,0,5,1,20.0,0.24,0.05,0.00,0.00,20.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
1591,1531,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,33,1987,30.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1592,1532,Lyanco,br BRA,DF,Torino,it Serie A,23,1997,21.8,0,12,3,25.0,0.55,0.14,0.00,0.00,19.7,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
1593,1533,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,26,1993,26.9,4,28,7,25.0,1.04,0.26,0.14,0.57,21.0,9,0,0,2.1,2.1,0.08,+1.9,+1.9,Matches
1594,1534,Yann M'Vila,fr FRA,MF,Saint-Étienne,fr Ligue 1,30,1990,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1595,1535,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,21,1998,12.4,1,24,3,12.5,1.94,0.24,0.04,0.33,22.5,1,0,0,1.3,1.3,0.05,-0.3,-0.3,Matches
1596,1536,Darwin Machís,ve VEN,"FW,MF",Granada,es La Liga,27,1993,22.5,5,47,20,42.6,2.09,0.89,0.11,0.25,21.4,5,0,1,5.1,4.3,0.10,-0.1,+0.7,Matches
1597,1537,Tim Maciejewski,de GER,FW,Union Berlin,de Bundesliga,19,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1598,1538,Luca Mack,de GER,MF,Stuttgart,de Bundesliga,20,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1599,1539,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,21,1998,6.0,1,2,2,100.0,0.33,0.33,0.50,0.50,27.5,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
1600,1540,James Maddison,eng ENG,MF,Leicester City,eng Premier League,23,1996,23.3,8,75,23,30.7,3.22,0.99,0.11,0.35,24.7,13,0,0,3.8,3.8,0.05,+4.2,+4.2,Matches
1601,1541,Mikail Maden,no NOR,FW,Schalke 04,de Bundesliga,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1602,1542,Pablo Maffeo,es ESP,DF,Huesca,es La Liga,23,1997,21.8,1,11,5,45.5,0.50,0.23,0.09,0.20,18.8,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
1603,1543,Lisandro Magallán,ar ARG,DF,Crotone,it Serie A,26,1993,24.2,1,8,2,25.0,0.33,0.08,0.13,0.50,8.5,0,0,0,1.2,1.2,0.15,-0.2,-0.2,Matches
1604,1544,Christian Maggio,it ITA,DF,Benevento,it Serie A,38,1982,3.3,0,2,0,0.0,0.61,0.00,0.00,,10.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
1605,1545,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,22,1998,24.6,3,38,14,36.8,1.54,0.57,0.08,0.21,16.4,0,0,0,4.7,4.7,0.13,-1.7,-1.7,Matches
1606,1546,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,35,1984,4.9,0,2,0,0.0,0.41,0.00,0.00,,28.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1607,1547,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,24,1995,16.8,0,13,2,15.4,0.77,0.12,0.00,0.00,18.6,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
1608,1548,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,22,1998,6.7,0,9,1,11.1,1.34,0.15,0.00,0.00,27.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
1609,1549,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,27,1993,33.9,2,36,9,25.0,1.06,0.27,0.06,0.22,12.8,0,0,0,2.3,2.2,0.06,-0.3,-0.2,Matches
1610,1550,Abdallahi Mahmoud,mr MTN,MF,Alavés,es La Liga,20,2000,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1611,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1612,1551,Hicham Mahou,fr FRA,FW,Nice,fr Ligue 1,21,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1613,1552,Riyad Mahrez,dz ALG,FW,Manchester City,eng Premier League,29,1991,21.7,9,58,22,37.9,2.68,1.02,0.16,0.41,17.0,3,0,0,4.7,4.7,0.08,+4.3,+4.3,Matches
1614,1553,Arne Maier,de GER,MF,Arminia,de Bundesliga,21,1999,11.5,0,11,2,18.2,0.96,0.17,0.00,0.00,20.2,2,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
1615,1554,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,21,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1616,1555,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,24,1996,29.9,1,26,5,19.2,0.87,0.17,0.04,0.20,19.7,1,0,0,2.1,2.1,0.08,-1.1,-1.1,Matches
1617,1556,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,25,1995,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1618,1557,Ainsley Maitland-Niles,eng ENG,"MF,DF",Arsenal,eng Premier League,22,1997,5.4,0,2,1,50.0,0.37,0.18,0.00,0.00,20.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1619,1558,Ainsley Maitland-Niles,eng ENG,MF,West Brom,eng Premier League,22,1997,13.7,0,10,3,30.0,0.73,0.22,0.00,0.00,23.1,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
1620,1559,Josh Maja,ng NGA,FW,Fulham,eng Premier League,21,1998,9.0,3,20,7,35.0,2.22,0.78,0.10,0.29,14.3,0,1,1,4.5,3.7,0.19,-1.5,-1.7,Matches
1621,1560,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,21,1998,8.9,2,19,9,47.4,2.13,1.01,0.11,0.22,15.1,0,0,0,2.4,2.4,0.12,-0.4,-0.4,Matches
1622,1561,Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,20,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1623,1562,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,fr Ligue 1,28,1991,6.1,1,9,2,22.2,1.47,0.33,0.00,0.00,18.9,0,1,1,1.9,1.1,0.13,-0.9,-1.1,Matches
1624,1563,Marco Majouga,cf CTA,"FW,MF",Nîmes,fr Ligue 1,19,2001,1.4,0,5,1,20.0,3.63,0.73,0.00,0.00,25.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
1625,1564,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,22,1998,5.8,0,4,0,0.0,0.69,0.00,0.00,,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1626,1565,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,25,1995,30.3,1,17,4,23.5,0.56,0.13,0.06,0.25,15.6,0,0,0,2.0,2.0,0.12,-1.0,-1.0,Matches
1627,1566,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,28,1991,13.4,0,5,1,20.0,0.37,0.07,0.00,0.00,8.3,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
1628,1567,Filip Malbašić,rs SRB,"FW,MF",Cádiz,es La Liga,27,1992,9.6,0,9,1,11.1,0.94,0.10,0.00,0.00,17.5,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
1629,1568,Kévin Malcuit,ma MAR,DF,Fiorentina,it Serie A,29,1991,2.3,0,2,0,0.0,0.87,0.00,0.00,,23.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1630,1569,Kévin Malcuit,ma MAR,"FW,MF",Napoli,it Serie A,29,1991,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1631,1570,Daniel Maldini,it ITA,"FW,DF",Milan,it Serie A,18,2001,0.3,0,1,1,100.0,3.10,3.10,0.00,0.00,17.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
1632,1571,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,27,1993,20.8,8,66,20,30.3,3.17,0.96,0.11,0.35,22.1,12,1,1,5.6,4.9,0.07,+2.4,+2.1,Matches
1633,1572,Yunus Mallı,tr TUR,MF,Wolfsburg,de Bundesliga,28,1992,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1634,1573,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,29,1991,28.9,3,20,11,55.0,0.69,0.38,0.15,0.27,14.2,0,0,0,2.6,2.6,0.13,+0.4,+0.4,Matches
1635,1574,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,24,1995,26.0,1,24,7,29.2,0.92,0.27,0.04,0.14,23.9,0,0,0,1.6,1.6,0.07,-0.6,-0.6,Matches
1636,1575,Dennis Man,ro ROU,"FW,MF",Parma,it Serie A,21,1998,7.8,2,19,6,31.6,2.45,0.77,0.11,0.33,15.5,0,0,0,2.5,2.5,0.13,-0.5,-0.5,Matches
1637,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1638,1576,Hianga Mananga Mbock,fr FRA,"MF,FW",Brest,fr Ligue 1,20,1999,5.1,0,4,1,25.0,0.79,0.20,0.00,0.00,25.3,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
1639,1577,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,31,1989,25.7,0,6,2,33.3,0.23,0.08,0.00,0.00,22.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
1640,1578,Gianluca Mancini,it ITA,DF,Roma,it Serie A,24,1996,31.7,4,28,11,39.3,0.88,0.35,0.14,0.36,13.7,0,0,0,2.7,2.7,0.10,+1.3,+1.3,Matches
1641,1579,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,35,1985,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1642,1580,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,26,1994,24.2,0,4,0,0.0,0.17,0.00,0.00,,24.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1643,1581,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,28,1991,26.6,3,8,7,87.5,0.30,0.26,0.38,0.43,6.3,0,0,0,2.1,2.1,0.26,+0.9,+0.9,Matches
1644,1582,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,23,1997,4.4,0,9,4,44.4,2.04,0.90,0.00,0.00,22.9,1,0,0,1.0,1.0,0.11,-1.0,-1.0,Matches
1645,1583,Rolando Mandragora,it ITA,MF,Torino,it Serie A,23,1997,16.9,3,27,8,29.6,1.59,0.47,0.11,0.38,21.0,1,0,0,2.8,2.8,0.11,+0.2,+0.2,Matches
1646,1584,Mario Mandžukić,hr CRO,FW,Milan,it Serie A,34,1986,2.4,0,5,3,60.0,2.12,1.27,0.00,0.00,9.4,0,0,0,1.0,1.0,0.20,-1.0,-1.0,Matches
1647,1585,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,28,1992,31.2,11,94,34,36.2,3.01,1.09,0.12,0.32,13.7,0,0,0,14.1,14.1,0.15,-3.1,-3.1,Matches
1648,1586,Niccolò Manfredini,it ITA,GK,Benevento,it Serie A,32,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1649,1587,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,29,1991,3.6,0,2,0,0.0,0.56,0.00,0.00,,9.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
1650,1588,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,22,1998,23.4,1,26,8,30.8,1.11,0.34,0.04,0.13,21.2,0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
1651,1589,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,33,1987,29.9,3,21,4,19.0,0.70,0.13,0.00,0.00,25.8,3,3,3,3.3,0.9,0.04,-0.3,-0.9,Matches
1652,1590,Vito Mannone,it ITA,GK,Monaco,fr Ligue 1,32,1988,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1653,1591,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,29,1991,25.5,0,8,3,37.5,0.31,0.12,0.00,0.00,12.9,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches
1654,1592,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,26,1994,9.2,0,1,0,0.0,0.11,0.00,0.00,,24.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
1655,1593,Juan Manuel Ramos,uy URU,DF,Spezia,it Serie A,23,1996,3.3,0,1,0,0.0,0.31,0.00,0.00,,26.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
1656,1594,Myziane Maolida,km COM,"FW,MF",Nice,fr Ligue 1,21,1999,12.0,3,19,4,21.1,1.59,0.33,0.16,0.75,17.2,0,0,0,2.2,2.2,0.12,+0.8,+0.8,Matches
1657,1595,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,22,1998,13.0,0,27,7,25.9,2.08,0.54,0.00,0.00,25.7,5,0,0,1.0,1.0,0.04,-1.0,-1.0,Matches
1658,1596,Sekou Mara,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2002,2.5,1,4,4,100.0,1.57,1.57,0.25,0.25,15.4,0,0,0,0.5,0.5,0.13,+0.5,+0.5,Matches
1659,1597,Fernando Marçal,br BRA,"DF,MF",Wolves,eng Premier League,31,1989,6.9,0,2,0,0.0,0.29,0.00,0.00,,26.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1660,1598,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,31,1989,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1661,1599,Marcelo,br BRA,"DF,MF",Real Madrid,es La Liga,32,1988,11.7,0,12,0,0.0,1.03,0.00,0.00,,21.0,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
1662,1600,Marcelo,br BRA,DF,Lyon,fr Ligue 1,33,1987,32.3,3,24,7,29.2,0.74,0.22,0.13,0.43,12.3,1,0,0,1.8,1.8,0.07,+1.2,+1.2,Matches
1663,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1664,1601,Solly March,eng ENG,"DF,MF",Brighton,eng Premier League,26,1994,18.6,2,22,4,18.2,1.18,0.22,0.09,0.50,17.0,1,0,0,1.7,1.7,0.08,+0.3,+0.3,Matches
1665,1602,Federico Marchetti,it ITA,GK,Genoa,it Serie A,37,1983,3.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1666,1603,Riccardo Marchizza,it ITA,DF,Spezia,it Serie A,22,1998,17.3,0,7,0,0.0,0.40,0.00,0.00,,17.6,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
1667,1604,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,28,1992,33.5,0,25,5,20.0,0.75,0.15,0.00,0.00,12.8,0,0,0,2.0,2.0,0.08,-2.0,-2.0,Matches
1668,1605,Iván Marcone,ar ARG,MF,Elche,es La Liga,30,1990,29.4,0,2,0,0.0,0.07,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
1669,1606,Óscar de Marcos,es ESP,"DF,MF",Athletic Club,es La Liga,31,1989,16.9,1,6,5,83.3,0.36,0.30,0.17,0.20,12.4,0,0,0,1.8,1.8,0.31,-0.8,-0.8,Matches
1670,1607,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,20,1999,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1671,1608,José Mari,es ESP,MF,Cádiz,es La Liga,32,1987,16.1,1,16,3,18.8,0.99,0.19,0.00,0.00,27.9,0,1,1,1.2,0.4,0.03,-0.2,-0.4,Matches
1672,1609,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,26,1993,10.0,0,2,0,0.0,0.20,0.00,0.00,,21.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1673,1610,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,25,1995,19.6,0,14,5,35.7,0.71,0.25,0.00,0.00,13.1,0,0,0,1.1,1.1,0.08,-1.1,-1.1,Matches
1674,1611,Mariano,do DOM,FW,Real Madrid,es La Liga,26,1993,5.7,1,15,3,20.0,2.63,0.53,0.07,0.33,16.9,0,0,0,1.7,1.7,0.11,-0.7,-0.7,Matches
1675,1612,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,28,1991,15.9,0,10,1,10.0,0.63,0.06,0.00,0.00,22.7,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
1676,1613,Adrián Marín,es ESP,"DF,MF",Alavés,es La Liga,23,1997,1.0,0,1,0,0.0,0.97,0.00,0.00,,18.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
1677,1614,Adrián Marín,es ESP,"DF,MF",Granada,es La Liga,23,1997,3.0,0,1,0,0.0,0.33,0.00,0.00,,21.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1678,1615,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,24,1996,32.9,3,27,10,37.0,0.82,0.30,0.11,0.30,24.6,1,0,0,1.4,1.4,0.05,+1.6,+1.6,Matches
1679,1616,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,26,1994,23.2,5,15,6,40.0,0.65,0.26,0.33,0.83,11.0,0,0,0,2.2,2.2,0.15,+2.8,+2.8,Matches
1680,1617,Marlon,br BRA,DF,Sassuolo,it Serie A,24,1995,19.4,0,4,2,50.0,0.21,0.10,0.00,0.00,10.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
1681,1618,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,21,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1682,1619,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,26,1994,23.6,3,15,8,53.3,0.63,0.34,0.20,0.38,9.3,0,0,0,2.2,2.2,0.15,+0.8,+0.8,Matches
1683,1620,Luca Marrone,it ITA,DF,Crotone,it Serie A,30,1990,17.6,0,4,2,50.0,0.23,0.11,0.00,0.00,7.2,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
1684,1621,Roger Martí,es ESP,FW,Levante,es La Liga,29,1991,24.4,12,42,19,45.2,1.72,0.78,0.24,0.53,14.8,0,2,4,9.7,6.5,0.16,+2.3,+3.5,Matches
1685,1622,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,24,1995,16.4,4,43,20,46.5,2.61,1.22,0.09,0.20,14.0,0,0,0,6.5,6.5,0.15,-2.5,-2.5,Matches
1686,1623,Aarón Martín,es ESP,DF,Celta Vigo,es La Liga,23,1997,17.1,0,5,1,20.0,0.29,0.06,0.00,0.00,22.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
1687,1624,Aarón Martín,es ESP,"DF,FW",Mainz 05,de Bundesliga,23,1997,2.9,0,1,0,0.0,0.34,0.00,0.00,,20.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
1688,1625,Álex Martín,es ESP,DF,Cádiz,es La Liga,22,1998,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1689,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1690,1626,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,30,1990,5.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1691,1627,Gabriel Martinelli,br BRA,FW,Arsenal,eng Premier League,19,2001,6.5,2,20,8,40.0,3.06,1.22,0.10,0.25,14.1,0,0,0,3.3,3.3,0.17,-1.3,-1.3,Matches
1692,1628,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,27,1992,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1693,1629,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,29,1991,28.0,1,18,7,38.9,0.64,0.25,0.06,0.14,19.3,1,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
1694,1630,Javi Martínez,es ESP,"MF,FW",Osasuna,es La Liga,20,1999,5.1,1,3,1,33.3,0.59,0.20,0.33,1.00,15.8,0,0,0,0.7,0.7,0.22,+0.3,+0.3,Matches
1695,1631,Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,31,1988,5.2,0,2,0,0.0,0.39,0.00,0.00,,11.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
1696,1632,Josep Martinez,es ESP,GK,RB Leipzig,de Bundesliga,22,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1697,1633,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,22,1997,28.5,17,107,37,34.6,3.76,1.30,0.14,0.41,14.9,0,2,2,15.2,13.6,0.13,+1.8,+1.4,Matches
1698,1634,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,31,1989,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1699,1635,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,24,1996,16.5,1,16,4,25.0,0.97,0.24,0.06,0.25,16.7,0,0,0,1.5,1.5,0.09,-0.5,-0.5,Matches
1700,1636,Gelson Martins,pt POR,"MF,FW",Monaco,fr Ligue 1,25,1995,17.2,3,25,10,40.0,1.45,0.58,0.12,0.30,15.4,0,0,0,2.7,2.7,0.11,+0.3,+0.3,Matches
1701,1637,Adam Marušić,me MNE,DF,Lazio,it Serie A,27,1992,33.0,2,27,12,44.4,0.82,0.36,0.07,0.17,15.4,0,0,0,2.2,2.2,0.08,-0.2,-0.2,Matches
1702,1638,Sylvain Marveaux,fr FRA,"MF,FW",Lorient,fr Ligue 1,34,1986,2.2,0,5,1,20.0,2.25,0.45,0.00,0.00,17.3,0,0,0,0.9,0.9,0.19,-0.9,-0.9,Matches
1703,1639,Marvin,es ESP,"DF,MF",Real Madrid,es La Liga,20,2000,1.5,0,1,0,0.0,0.68,0.00,0.00,,13.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1704,1640,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,27,1993,19.6,1,10,3,30.0,0.51,0.15,0.10,0.33,26.3,1,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
1705,1641,Andrea Masiello,it ITA,DF,Genoa,it Serie A,34,1986,28.5,0,5,0,0.0,0.18,0.00,0.00,,16.4,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
1706,1642,Jordi Masip,es ESP,GK,Valladolid,es La Liga,31,1989,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1707,1643,Roberto Massimo,de GER,"DF,FW",Stuttgart,de Bundesliga,19,2000,8.4,0,15,4,26.7,1.78,0.48,0.00,0.00,14.6,0,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches
1708,1644,Giuseppe Mastinu,it ITA,FW,Spezia,it Serie A,28,1991,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1709,1645,Arthur Masuaku,cd COD,"DF,MF",West Ham,eng Premier League,26,1993,11.2,0,6,2,33.3,0.54,0.18,0.00,0.00,21.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
1710,1646,Jaime Mata,es ESP,FW,Getafe,es La Liga,31,1988,22.6,5,38,15,39.5,1.68,0.66,0.11,0.27,12.4,0,1,2,7.0,5.5,0.15,-2.0,-1.5,Matches
1711,1647,Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,32,1988,5.7,1,4,3,75.0,0.71,0.53,0.00,0.00,21.5,0,1,1,1.0,0.2,0.06,0.0,-0.2,Matches
1712,1648,Pape Matar Sarr,sn SEN,MF,Metz,fr Ligue 1,17,2002,17.7,3,31,8,25.8,1.75,0.45,0.10,0.38,27.7,1,0,0,1.1,1.1,0.04,+1.9,+1.9,Matches
1713,1649,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,18,2002,3.5,1,3,2,66.7,0.86,0.57,0.33,0.50,10.2,0,0,0,0.8,0.8,0.26,+0.2,+0.2,Matches
