,Unnamed: 0_x,Player,Pos,Squad,Rk,Tkl,Tkl.1,TklW,Blocks,Int,Clr,Err,90s,Cmp,Cmp.1,Cmp.2,Cmp.3,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,Ast,xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,GCA,Sh,SoT%,npxG,Touches,Att,Succ%,PrgC,Mis,Dis,PrgR,G-PK,G-PK.1,Fls,Fld,PKwon,OG,Recov,Won%,Unnamed: 0_y,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
53,317,Sacha Boey,DF,Rennes,318,3.0,3.0,3,0.0,2,2.0,0.0,1.4,75.0,38.0,26.0,8.0,85.2,86.4,86.7,88.9,0,0.1,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1,0.0,0.1,104.0,3.0,0.0,1.0,3.0,0.0,7.0,0,0.0,2,0,0.0,0,6.0,66.7,16231,Stade Rennais FC,Sacha Boey,20.0,Right-Back,Galatasaray,€1.15m,out,Summer,1.15,Ligue 1,2021,2021/2022
54,330,Sebastiaan Bornauw,DF,Köln,331,29.0,14.0,20,33.0,40,104.0,0.0,23.1,752.0,164.0,442.0,141.0,81.6,84.1,90.6,66.8,1,0.0,1.0,26.0,3.0,1.0,43.0,8.0,1.0,18,27.8,1.5,1164.0,6.0,66.7,4.0,7.0,0.0,4.0,1,0.04,24,9,0.0,0,80.0,57.9,13308,1. FC Köln,Sebastiaan Bornauw,22.0,Centre-Back,VfL Wolfsburg,€13.50m,out,Summer,13.5,1 Bundesliga,2021,2021/2022
55,340,Mehdi Bourabia,MF,Sassuolo,341,6.0,2.0,5,14.0,12,8.0,0.0,5.9,302.0,180.0,95.0,16.0,83.2,91.4,80.5,64.0,0,0.1,2.0,27.0,2.0,0.0,13.0,8.0,2.0,9,33.3,0.5,444.0,15.0,53.3,5.0,9.0,4.0,5.0,1,0.17,15,6,0.0,0,43.0,73.7,26509,US Sassuolo,Mehdi Bourabia,30.0,Central Midfield,Spezia Calcio,Loan fee:€75Th.,out,Summer,0.075,Serie A,2021,2021/2022
56,345,John Boye,DF,Metz,346,58.0,31.0,34,36.0,80,146.0,1.0,33.8,1033.0,337.0,543.0,141.0,82.7,88.7,89.6,59.7,2,0.2,7.0,25.0,0.0,0.0,38.0,16.0,3.0,13,15.4,2.3,1634.0,4.0,75.0,4.0,14.0,3.0,0.0,1,0.03,32,20,0.0,1,170.0,52.8,16354,FC Metz,John Boye,34.0,Centre-Back,Al-Fayha,free transfer,out,Summer,0.0,Ligue 1,2021,2021/2022
57,346,Lucas Boyé,FW,Elche,347,47.0,10.0,31,37.0,19,21.0,0.0,29.9,491.0,294.0,129.0,30.0,76.1,83.1,78.7,76.9,2,1.1,14.0,34.0,7.0,1.0,54.0,43.0,4.0,58,37.9,5.2,1137.0,117.0,56.4,43.0,163.0,79.0,117.0,7,0.23,95,34,0.0,0,93.0,29.7,26924,Torino FC,Lucas Boyé,25.0,Centre-Forward,Elche CF,€3.00m,out,Summer,3.0,Serie A,2021,2021/2022
58,355,Lilian Brassier,DF,Brest,356,19.0,7.0,10,13.0,23,38.0,1.0,10.7,569.0,195.0,283.0,82.0,82.2,92.0,92.2,52.9,1,1.0,5.0,57.0,6.0,1.0,51.0,9.0,1.0,6,16.7,0.6,824.0,6.0,66.7,2.0,17.0,1.0,15.0,1,0.09,19,12,0.0,0,54.0,75.0,16228,Stade Rennais FC,Lilian Brassier,21.0,Centre-Back,Stade Brestois,€2.00m,out,Summer,2.0,Ligue 1,2021,2021/2022
59,359,Josip Brekalo,FW,Wolfsburg,360,22.0,8.0,10,18.0,17,3.0,1.0,20.2,649.0,284.0,275.0,68.0,74.3,81.6,79.9,57.1,3,3.8,38.0,54.0,26.0,7.0,82.0,82.0,11.0,47,44.7,3.6,1092.0,45.0,64.4,69.0,62.0,31.0,155.0,7,0.35,8,16,0.0,0,122.0,41.7,12977,VfL Wolfsburg,Josip Brekalo,23.0,Left Winger,Torino,Loan fee:€1.00m,out,Summer,1.0,1 Bundesliga,2021,2021/2022
60,361,Joshua Brenet,DF,Hoffenheim,362,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,2.0,1.0,100.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,2.0,,13435,TSG 1899 Hoffenheim,Joshua Brenet,27.0,Right-Back,Twente FC,free transfer,out,Winter,0.0,1 Bundesliga,2021,2021/2022
61,380,Ante Budimir,FW,Osasuna,381,20.0,4.0,12,17.0,2,17.0,1.0,18.1,238.0,162.0,53.0,4.0,59.6,67.8,63.1,33.3,0,0.8,9.0,19.0,3.0,0.0,29.0,26.0,2.0,47,44.7,9.2,617.0,26.0,50.0,14.0,68.0,34.0,103.0,11,0.61,30,31,0.0,0,55.0,61.8,16477,RCD Mallorca,Ante Budimir,29.0,Centre-Forward,CA Osasuna,€8.00m,out,Summer,8.0,Primera Division,2021,2021/2022
62,381,Gianluigi Buffon,GK,Juventus,382,0.0,0.0,0,0.0,0,3.0,1.0,8.0,259.0,70.0,132.0,54.0,84.4,100.0,99.2,54.0,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0,,0.0,321.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0,11.0,,26382,Juventus FC,Gianluigi Buffon,43.0,Goalkeeper,Parma,free transfer,out,Summer,0.0,Serie A,2021,2021/2022
63,382,Marius Bülter,"FW,MF",Union Berlin,383,15.0,5.0,8,17.0,12,11.0,0.0,10.9,189.0,88.0,67.0,19.0,59.6,68.2,69.8,51.4,0,0.9,12.0,10.0,11.0,9.0,17.0,24.0,3.0,17,35.3,1.5,454.0,27.0,37.0,24.0,28.0,11.0,71.0,1,0.09,12,15,0.0,0,69.0,35.3,13073,1.FC Union Berlin,Marius Bülter,28.0,Second Striker,FC Schalke 04,€800Th.,out,Summer,0.8,1 Bundesliga,2021,2021/2022
64,390,Dan Burn,DF,Brighton,391,50.0,27.0,26,30.0,31,75.0,0.0,22.9,954.0,508.0,365.0,53.0,74.5,82.5,79.2,42.1,0,0.8,10.0,75.0,14.0,7.0,87.0,25.0,2.0,17,35.3,1.5,1549.0,20.0,60.0,34.0,28.0,9.0,73.0,1,0.04,35,6,0.0,1,109.0,69.9,22853,Brighton & Hove Albion,Dan Burn,29.0,Centre-Back,Newcastle,€15.00m,out,Winter,15.0,Premier League,2021,2021/2022
65,402,Martín Cáceres,DF,Fiorentina,403,28.0,15.0,12,20.0,14,52.0,1.0,24.9,818.0,327.0,355.0,111.0,77.5,85.6,85.7,57.2,2,1.2,10.0,90.0,13.0,9.0,104.0,22.0,3.0,15,40.0,1.7,1224.0,8.0,37.5,26.0,14.0,10.0,60.0,2,0.08,19,18,0.0,0,126.0,51.0,27253,Cagliari Calcio,Martín Cáceres,34.0,Centre-Back,Levante,free transfer,out,Winter,0.0,Serie A,2021,2021/2022
66,404,Mathieu Cafaro,"MF,FW",Reims,405,40.0,13.0,17,11.0,17,12.0,0.0,23.0,515.0,242.0,183.0,77.0,61.3,78.6,66.5,39.1,2,2.6,24.0,54.0,25.0,10.0,69.0,47.0,7.0,60,35.0,2.7,1110.0,52.0,40.4,61.0,57.0,13.0,111.0,4,0.17,29,37,0.0,0,111.0,32.0,16723,Stade Reims,Mathieu Cafaro,24.0,Attacking Midfield,Standard Liège,€250Th.,out,Winter,0.25,Ligue 1,2021,2021/2022
67,405,Gary Cahill,DF,Crystal Palace,406,13.0,7.0,9,27.0,13,88.0,0.0,20.0,615.0,230.0,310.0,64.0,82.2,84.6,91.2,55.2,1,0.6,8.0,35.0,2.0,0.0,46.0,15.0,2.0,11,27.3,0.7,938.0,1.0,100.0,3.0,7.0,1.0,0.0,1,0.05,12,3,0.0,0,64.0,65.7,22468,Crystal Palace,Gary Cahill,35.0,Centre-Back,Bournemouth,free transfer,out,Summer,0.0,Premier League,2021,2021/2022
68,407,Felipe Caicedo,FW,Lazio,408,10.0,1.0,7,7.0,4,2.0,0.0,10.3,185.0,128.0,33.0,7.0,70.9,80.0,62.3,77.8,0,0.7,12.0,19.0,2.0,0.0,18.0,28.0,2.0,30,36.7,4.7,376.0,19.0,47.4,6.0,27.0,6.0,57.0,7,0.68,25,17,0.0,0,24.0,52.0,26426,SS Lazio,Felipe Caicedo,32.0,Centre-Forward,Genoa,€2.00m,out,Summer,2.0,Serie A,2021,2021/2022
69,425,Dani Calvo,DF,Elche,426,20.0,7.0,13,18.0,11,71.0,0.0,19.8,637.0,221.0,334.0,68.0,82.1,91.3,91.0,48.2,0,0.0,0.0,19.0,0.0,0.0,31.0,1.0,0.0,8,50.0,1.3,924.0,3.0,66.7,2.0,6.0,0.0,2.0,2,0.1,19,15,0.0,0,81.0,45.3,16452,Elche CF,Dani Calvo,27.0,Centre-Back,Real Oviedo,free transfer,out,Summer,0.0,Primera Division,2021,2021/2022
70,428,Eduardo Camavinga,MF,Rennes,429,98.0,38.0,58,36.0,23,15.0,1.0,26.7,1425.0,702.0,595.0,92.0,88.8,92.0,91.3,81.4,2,1.8,21.0,150.0,12.0,1.0,185.0,55.0,5.0,26,30.8,1.8,1926.0,62.0,69.4,85.0,63.0,25.0,73.0,1,0.04,55,53,0.0,0,162.0,42.2,16224,Stade Rennais FC,Eduardo Camavinga,18.0,Central Midfield,Real Madrid,€31.00m,out,Summer,31.0,Ligue 1,2021,2021/2022
71,433,Antonio Candreva,MF,Sampdoria,434,28.0,21.0,19,24.0,9,27.0,1.0,27.8,1093.0,548.0,336.0,180.0,66.6,89.7,65.5,46.8,8,5.9,63.0,120.0,67.0,24.0,196.0,118.0,15.0,55,32.7,3.4,1891.0,51.0,56.9,122.0,48.0,11.0,180.0,3,0.11,15,29,1.0,0,160.0,27.3,26250,Inter Milan,Antonio Candreva,34.0,Right Midfield,Sampdoria,€2.50m,out,Summer,2.5,Serie A,2021,2021/2022
72,439,Gianluca Caprari,"MF,FW",Benevento,440,16.0,6.0,11,19.0,18,8.0,0.0,20.7,507.0,259.0,170.0,50.0,71.3,83.8,75.6,42.0,6,3.0,35.0,38.0,22.0,5.0,65.0,85.0,9.0,47,31.9,3.2,1000.0,95.0,54.7,65.0,71.0,50.0,130.0,5,0.24,23,55,1.0,0,129.0,9.1,26554,UC Sampdoria,Gianluca Caprari,28.0,Second Striker,Hellas Verona,Loan fee:€300Th.,out,Summer,0.3,Serie A,2021,2021/2022
73,440,Francesco Caputo,FW,Sassuolo,441,0.0,0.0,0,4.0,1,3.0,0.0,18.9,317.0,203.0,79.0,4.0,77.3,84.2,81.4,44.4,5,2.1,16.0,13.0,11.0,0.0,29.0,45.0,7.0,40,40.0,7.6,533.0,14.0,42.9,12.0,37.0,12.0,128.0,8,0.42,16,32,3.0,0,29.0,40.7,26504,US Sassuolo,Francesco Caputo,34.0,Centre-Forward,Sampdoria,Loan fee:€500Th.,out,Summer,0.5,Serie A,2021,2021/2022
74,450,Lionel Carole,DF,Strasbourg,451,37.0,16.0,25,3.0,38,28.0,0.0,14.9,710.0,269.0,323.0,106.0,76.3,87.3,81.6,56.1,1,1.1,11.0,64.0,15.0,9.0,69.0,25.0,4.0,3,33.3,0.1,1068.0,13.0,38.5,29.0,17.0,9.0,38.0,0,0.0,17,18,0.0,0,107.0,71.4,16484,RC Strasbourg Alsace,Lionel Carole,30.0,Left-Back,Kayserispor,free transfer,out,Summer,0.0,Ligue 1,2021,2021/2022
75,476,Federico Ceccherini,DF,Hellas Verona,477,16.0,2.0,12,15.0,40,60.0,0.0,19.3,733.0,312.0,328.0,65.0,80.1,86.0,84.1,58.6,0,0.6,5.0,63.0,3.0,0.0,69.0,17.0,2.0,12,0.0,1.3,1110.0,15.0,73.3,17.0,15.0,6.0,27.0,0,0.0,47,33,0.0,0,92.0,63.2,26779,ACF Fiorentina,Federico Ceccherini,29.0,Centre-Back,Hellas Verona,€3.00m,out,Summer,3.0,Serie A,2021,2021/2022
76,477,Federico Ceccherini,DF,Fiorentina,478,4.0,1.0,1,6.0,7,15.0,0.0,3.0,99.0,36.0,48.0,15.0,86.1,94.7,92.3,62.5,0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0,,0.0,153.0,0.0,,0.0,2.0,0.0,0.0,0,0.0,5,3,0.0,1,12.0,50.0,26779,ACF Fiorentina,Federico Ceccherini,29.0,Centre-Back,Hellas Verona,€3.00m,out,Summer,3.0,Serie A,2021,2021/2022
77,484,Julian Chabot,DF,Spezia,485,48.0,23.0,34,25.0,37,43.0,1.0,18.4,917.0,278.0,494.0,136.0,84.8,88.8,91.1,66.7,1,0.5,6.0,51.0,1.0,0.0,57.0,13.0,1.0,9,33.3,0.7,1268.0,11.0,100.0,11.0,11.0,4.0,4.0,1,0.05,32,32,0.0,0,82.0,63.3,27176,UC Sampdoria,Julian Chabot,23.0,Centre-Back,1. FC Köln,Loan fee:€300Th.,out,Winter,0.3,Serie A,2021,2021/2022
78,492,Calum Chambers,DF,Arsenal,493,7.0,3.0,3,6.0,10,37.0,0.0,8.4,466.0,238.0,195.0,29.0,78.6,86.5,81.3,47.5,2,1.1,11.0,29.0,12.0,6.0,40.0,17.0,2.0,8,0.0,0.4,687.0,10.0,40.0,16.0,7.0,4.0,49.0,0,0.0,7,2,0.0,0,42.0,52.6,22816,Arsenal FC,Calum Chambers,27.0,Centre-Back,Aston Villa,free transfer,out,Winter,0.0,Premier League,2021,2021/2022
79,495,Gaëtan Charbonnier,"MF,FW",Brest,496,24.0,12.0,15,15.0,9,19.0,0.0,17.4,541.0,295.0,196.0,28.0,76.7,83.3,79.0,57.1,1,3.1,23.0,38.0,19.0,6.0,65.0,47.0,3.0,34,35.3,5.5,918.0,50.0,64.0,18.0,49.0,28.0,123.0,5,0.29,25,21,0.0,0,71.0,39.5,16533,Stade Brestois 29,Gaëtan Charbonnier,32.0,Centre-Forward,AJ Auxerre,free transfer,out,Summer,0.0,Ligue 1,2021,2021/2022
80,497,Xavier Chavalerin,MF,Reims,498,92.0,26.0,50,43.0,43,29.0,1.0,28.3,843.0,431.0,289.0,96.0,82.9,89.2,85.8,70.6,3,2.6,23.0,86.0,14.0,3.0,101.0,36.0,4.0,22,27.3,1.2,1302.0,27.0,66.7,11.0,23.0,11.0,44.0,0,0.0,38,6,0.0,0,120.0,48.4,16455,Stade Reims,Xavier Chavalerin,30.0,Central Midfield,Troyes,€1.00m,out,Summer,1.0,Ligue 1,2021,2021/2022
81,515,Darko Churlinov,"DF,MF",Stuttgart,516,2.0,1.0,2,5.0,0,2.0,0.0,2.4,75.0,48.0,21.0,3.0,73.5,90.6,70.0,30.0,1,0.7,2.0,2.0,4.0,1.0,6.0,7.0,2.0,2,0.0,0.1,133.0,12.0,50.0,10.0,6.0,6.0,23.0,0,0.0,3,3,0.0,0,16.0,28.6,13129,VfB Stuttgart,Darko Churlinov,21.0,Left Winger,FC Schalke 04,Loan fee:€100Th.,out,Summer,0.1,1 Bundesliga,2021,2021/2022
82,533,Ebrima Colley,"MF,FW",Hellas Verona,534,11.0,3.0,4,6.0,6,1.0,0.0,8.2,183.0,119.0,47.0,7.0,71.8,82.6,66.2,58.3,0,0.7,7.0,16.0,6.0,0.0,22.0,23.0,0.0,17,41.2,1.7,371.0,31.0,58.1,28.0,34.0,19.0,95.0,1,0.12,13,18,0.0,0,34.0,5.3,26326,Atalanta BC,Ebrima Colley,21.0,Left Winger,Spezia Calcio,Loan fee:€600Th.,out,Summer,0.6,Serie A,2021,2021/2022
83,537,Racine Coly,MF,Nice,538,0.0,0.0,0,0.0,0,0.0,0.0,0.2,19.0,12.0,7.0,0.0,90.5,100.0,87.5,,0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,21.0,1.0,100.0,1.0,0.0,0.0,0.0,0,0.0,1,0,0.0,0,1.0,,16323,OGC Nice,Racine Coly,25.0,Left-Back,Estoril Praia,free transfer,out,Summer,0.0,Ligue 1,2021,2021/2022
84,539,Daniel Congré,DF,Montpellier,540,59.0,36.0,35,50.0,69,144.0,3.0,36.6,1314.0,426.0,685.0,191.0,86.4,90.3,91.0,71.5,0,0.2,4.0,86.0,2.0,0.0,101.0,19.0,2.0,13,23.1,1.3,1886.0,6.0,66.7,26.0,15.0,3.0,4.0,2,0.05,29,25,0.0,0,150.0,63.4,16295,Montpellier HSC,Daniel Congré,36.0,Centre-Back,Dijon,free transfer,out,Summer,0.0,Ligue 1,2021,2021/2022
85,542,Andrea Conti,DF,Milan,543,1.0,0.0,1,0.0,1,0.0,0.0,0.3,21.0,7.0,13.0,1.0,87.5,100.0,81.3,100.0,0,0.1,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0,,0.0,29.0,2.0,100.0,3.0,2.0,0.0,0.0,0,0.0,2,1,0.0,0,0.0,0.0,27102,AC Milan,Andrea Conti,27.0,Right-Back,Sampdoria,free transfer,out,Winter,0.0,Serie A,2021,2021/2022
86,543,Andrea Conti,DF,Parma,544,21.0,13.0,10,13.0,16,23.0,0.0,9.0,373.0,160.0,176.0,30.0,80.9,88.9,82.6,62.5,0,0.5,7.0,29.0,10.0,6.0,42.0,12.0,0.0,5,40.0,0.5,556.0,5.0,40.0,20.0,6.0,4.0,21.0,0,0.0,15,8,0.0,0,36.0,46.7,27102,AC Milan,Andrea Conti,27.0,Right-Back,Sampdoria,free transfer,out,Winter,0.0,Serie A,2021,2021/2022
87,551,Jhon Córdoba,FW,Hertha BSC,552,9.0,2.0,4,13.0,6,4.0,0.0,17.1,226.0,126.0,60.0,19.0,74.3,82.9,74.1,86.4,1,1.6,24.0,14.0,5.0,2.0,16.0,50.0,3.0,48,37.5,6.9,486.0,20.0,75.0,22.0,64.0,29.0,97.0,7,0.41,37,44,2.0,0,46.0,39.6,13237,Hertha BSC,Jhon Córdoba,28.0,Centre-Forward,Krasnodar,€20.00m,out,Summer,20.0,1 Bundesliga,2021,2021/2022
88,554,Andreas Cornelius,FW,Parma,555,11.0,2.0,4,9.0,1,25.0,1.0,21.1,397.0,232.0,119.0,20.0,67.2,71.8,73.5,62.5,4,3.5,24.0,36.0,9.0,1.0,45.0,46.0,6.0,30,23.3,2.9,781.0,19.0,57.9,12.0,56.0,34.0,135.0,1,0.05,36,48,1.0,0,47.0,64.1,26321,Atalanta BC,Andreas Cornelius,28.0,Centre-Forward,Parma,€8.40m,out,Summer,8.4,Serie A,2021,2021/2022
89,555,Maxwel Cornet,"DF,FW",Lyon,556,70.0,33.0,41,23.0,43,47.0,2.0,27.2,1331.0,772.0,438.0,83.0,77.6,87.4,75.5,51.6,5,3.5,25.0,84.0,19.0,12.0,128.0,62.0,13.0,21,52.4,2.1,2010.0,39.0,59.0,73.0,36.0,15.0,196.0,2,0.07,30,32,2.0,0,178.0,54.7,16156,Olympique Lyon,Maxwel Cornet,24.0,Left Winger,Burnley,€15.00m,out,Summer,15.0,Ligue 1,2021,2021/2022
90,557,Joaquín Correa,FW,Lazio,558,21.0,7.0,12,14.0,7,12.0,0.0,21.5,579.0,309.0,192.0,43.0,80.6,88.5,86.1,74.1,3,2.2,29.0,42.0,22.0,0.0,69.0,92.0,15.0,53,41.5,6.3,999.0,84.0,41.7,66.0,65.0,37.0,187.0,7,0.33,24,52,3.0,0,50.0,37.5,26425,SS Lazio,Joaquín Correa,27.0,Second Striker,Inter,Loan fee:€6.00m,out,Summer,6.0,Serie A,2021,2021/2022
91,568,Jaume Costa,"DF,MF",Villarreal,569,10.0,7.0,6,7.0,6,8.0,0.0,3.9,202.0,117.0,69.0,12.0,82.8,91.4,80.2,54.5,1,0.2,5.0,9.0,6.0,1.0,13.0,9.0,1.0,2,0.0,0.1,288.0,6.0,50.0,9.0,3.0,5.0,20.0,0,0.0,7,9,0.0,0,21.0,30.0,16155,Villarreal CF,Jaume Costa,33.0,Left-Back,RCD Mallorca,free transfer,out,Summer,0.0,Primera Division,2021,2021/2022
92,574,Lassana Coulibaly,MF,Angers,575,78.0,39.0,41,29.0,33,17.0,0.0,18.7,547.0,238.0,244.0,51.0,81.5,88.1,85.9,70.8,1,0.6,7.0,57.0,4.0,1.0,65.0,16.0,2.0,14,28.6,1.2,916.0,34.0,44.1,20.0,27.0,17.0,21.0,1,0.05,26,31,0.0,0,130.0,51.9,16427,Angers SCO,Lassana Coulibaly,25.0,Central Midfield,Salernitana,free transfer,out,Summer,0.0,Ligue 1,2021,2021/2022
93,592,Marc Cucurella,MF,Getafe,593,64.0,25.0,51,45.0,40,27.0,0.0,36.0,923.0,544.0,266.0,59.0,68.3,81.6,68.6,41.3,2,3.6,39.0,64.0,36.0,16.0,103.0,86.0,3.0,26,30.8,1.8,1738.0,59.0,40.7,77.0,83.0,42.0,219.0,3,0.08,69,60,0.0,0,202.0,43.4,16381,Getafe CF,Marc Cucurella,23.0,Left-Back,Brighton,€18.00m,out,Summer,18.0,Primera Division,2021,2021/2022
94,595,Matheus Cunha,"FW,MF",Hertha BSC,596,36.0,13.0,16,29.0,31,9.0,0.0,23.9,492.0,220.0,159.0,91.0,64.9,76.1,71.0,54.2,4,4.5,49.0,65.0,23.0,2.0,85.0,110.0,9.0,67,46.3,6.1,1144.0,137.0,59.9,91.0,72.0,68.0,137.0,5,0.21,46,75,1.0,0,135.0,38.5,13236,Hertha BSC,Matheus Cunha,22.0,Centre-Forward,Atlético Madrid,€26.00m,out,Summer,26.0,1 Bundesliga,2021,2021/2022
95,600,Wylan Cyprien,MF,Parma,601,9.0,2.0,4,13.0,5,6.0,1.0,4.6,248.0,94.0,119.0,30.0,82.9,89.5,91.5,57.7,0,0.2,4.0,18.0,3.0,1.0,20.0,16.0,1.0,6,16.7,0.3,345.0,5.0,40.0,4.0,5.0,4.0,2.0,0,0.0,6,7,0.0,0,26.0,83.3,16319,OGC Nice,Wylan Cyprien,26.0,Central Midfield,Parma,€6.70m,out,Summer,6.7,Ligue 1,2021,2021/2022
96,601,Rafael Czichos,DF,Köln,602,48.0,23.0,24,25.0,53,109.0,0.0,25.1,1103.0,316.0,604.0,172.0,81.8,86.6,90.6,60.8,0,0.1,3.0,76.0,7.0,2.0,103.0,25.0,0.0,10,20.0,1.8,1623.0,11.0,45.5,21.0,5.0,2.0,6.0,1,0.04,26,14,0.0,0,157.0,56.6,13474,1. FC Köln,Rafael Czichos,31.0,Centre-Back,Chicago,€455Th.,out,Winter,0.455,1 Bundesliga,2021,2021/2022
97,604,Damien Da Silva,DF,Rennes,605,22.0,12.0,13,17.0,44,99.0,1.0,29.6,1784.0,534.0,1006.0,235.0,87.6,93.2,93.3,66.2,0,0.3,5.0,142.0,5.0,1.0,145.0,20.0,0.0,23,47.8,2.1,2267.0,11.0,90.9,28.0,5.0,3.0,4.0,4,0.14,30,22,0.0,1,162.0,66.4,16232,Stade Rennais FC,Damien Da Silva,33.0,Centre-Back,Olympique Lyon,free transfer,out,Summer,0.0,Ligue 1,2021,2021/2022
98,615,Danilo,"DF,MF",Juventus,616,62.0,35.0,31,32.0,66,68.0,2.0,32.4,2184.0,873.0,1094.0,191.0,88.1,93.2,91.5,70.5,4,3.2,25.0,220.0,35.0,14.0,240.0,66.0,5.0,19,10.5,1.9,2744.0,25.0,88.0,59.0,18.0,9.0,55.0,1,0.03,25,20,0.0,0,213.0,60.0,26711,Bologna FC 1909,Danilo,37.0,Centre-Back,Parma,free transfer,out,Summer,0.0,Serie A,2021,2021/2022
99,616,Scott Dann,DF,Crystal Palace,617,6.0,4.0,4,16.0,18,59.0,1.0,15.0,521.0,226.0,238.0,46.0,80.9,91.1,89.1,44.2,0,0.0,1.0,25.0,0.0,0.0,34.0,5.0,1.0,4,25.0,0.3,769.0,4.0,100.0,2.0,5.0,0.0,0.0,1,0.07,6,5,0.0,0,73.0,63.8,22467,Crystal Palace,Scott Dann,34.0,Centre-Back,Reading,free transfer,out,Summer,0.0,Premier League,2021,2021/2022
100,633,Craig Dawson,DF,West Ham,634,11.0,5.0,8,26.0,32,88.0,3.0,21.4,611.0,171.0,336.0,96.0,79.7,88.6,91.3,51.9,0,0.1,2.0,37.0,0.0,0.0,39.0,7.0,0.0,16,31.3,1.9,961.0,0.0,,2.0,5.0,0.0,1.0,3,0.14,14,12,0.0,2,92.0,69.1,22745,Watford FC,Craig Dawson,31.0,Centre-Back,West Ham,€2.30m,out,Summer,2.3,Premier League,2021,2021/2022
101,642,Mathieu Debuchy,DF,Saint-Étienne,643,58.0,40.0,33,27.0,45,61.0,0.0,23.4,909.0,509.0,292.0,86.0,71.7,86.6,72.3,43.7,1,1.5,18.0,71.0,28.0,17.0,80.0,41.0,4.0,26,26.9,2.7,1585.0,29.0,48.3,33.0,33.0,14.0,91.0,2,0.09,40,18,0.0,0,116.0,69.3,16371,AS Saint-Étienne,Mathieu Debuchy,36.0,Right-Back,Valenciennes FC,free transfer,out,Summer,0.0,Ligue 1,2021,2021/2022
102,646,Romain Del Castillo,"MF,FW",Rennes,647,30.0,5.0,11,6.0,3,4.0,1.0,7.2,267.0,137.0,102.0,19.0,71.4,80.1,77.3,46.3,5,2.7,19.0,19.0,12.0,6.0,41.0,38.0,6.0,16,31.3,1.1,486.0,33.0,57.6,24.0,28.0,12.0,104.0,0,0.0,12,13,0.0,0,48.0,47.8,16229,Stade Rennais FC,Romain Del Castillo,25.0,Right Winger,Stade Brestois,€1.50m,out,Summer,1.5,Ligue 1,2021,2021/2022
103,649,Thomas Delaney,MF,Dortmund,650,40.0,11.0,30,28.0,22,15.0,1.0,14.3,684.0,328.0,255.0,69.0,82.6,89.1,88.2,61.1,1,0.2,5.0,58.0,6.0,0.0,58.0,17.0,0.0,8,37.5,0.6,976.0,5.0,40.0,5.0,18.0,5.0,19.0,1,0.07,36,26,0.0,0,85.0,72.5,12950,Borussia Dortmund,Thomas Delaney,29.0,Defensive Midfield,Sevilla FC,€6.00m,out,Summer,6.0,1 Bundesliga,2021,2021/2022
104,654,Andy Delort,FW,Montpellier,655,12.0,8.0,7,11.0,4,34.0,0.0,27.6,530.0,281.0,162.0,58.0,58.6,69.9,54.9,55.8,9,6.3,54.0,39.0,39.0,24.0,70.0,95.0,15.0,90,38.9,12.0,1232.0,62.0,50.0,48.0,75.0,23.0,210.0,15,0.54,54,41,1.0,0,59.0,55.1,16287,Montpellier HSC,Andy Delort,29.0,Centre-Forward,OGC Nice,€10.00m,out,Summer,10.0,Ligue 1,2021,2021/2022
105,674,Kiril Despodov,FW,Cagliari,675,1.0,1.0,1,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,4.0,0.0,,0.0,1.0,0.0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,26894,Cagliari Calcio,Kiril Despodov,24.0,Right Winger,Ludogorets,€1.70m,out,Summer,1.7,Serie A,2021,2021/2022
106,680,Samuel Di Carmine,FW,Hellas Verona,681,1.0,0.0,2,1.0,0,5.0,0.0,5.6,81.0,51.0,21.0,2.0,60.4,68.9,53.8,100.0,0,0.1,4.0,4.0,2.0,0.0,7.0,14.0,2.0,9,22.2,1.4,169.0,3.0,66.7,10.0,14.0,13.0,44.0,0,0.0,16,20,0.0,0,12.0,54.3,26604,Hellas Verona,Samuel Di Carmine,32.0,Centre-Forward,Cremonese,free transfer,out,Summer,0.0,Serie A,2021,2021/2022
